number,value,state,datetime_start,datetime_complete,duration,activation,batch_size,bidirectional,dropout,fc_hidden,lr,momentum_sgd,norm,norm_post_lstm,num_layers,optimizer,pooling,weight_decay,layer_sizes,dropout_layers,norm_layers,native_mode
10,0.08888888888888889,PRUNED,2025-11-26 07:20:37.988356,2025-11-26 07:20:57.352022,0 days 00:00:19.363666,elu,64,True,0.0,512.0,0.001,,L2,True,2,RMSprop,last,1e-05,"[64, 128]","[2, 3]","[1, 2, 3]",False
11,0.34884855111938506,COMPLETE,2025-11-26 07:20:57.353525,2025-11-26 07:22:19.855623,0 days 00:01:22.502098,,128,False,0.1,,0.0002,,L2,True,3,RMSprop,attention,1e-07,"[448, 448, 448]","[1, 2, 3]",[3],True
12,0.39405274101063803,COMPLETE,2025-11-26 07:22:19.858623,2025-11-26 07:24:26.204008,0 days 00:02:06.345385,,96,False,0.1,,0.001,,L2,True,3,RMSprop,mean,1e-07,"[256, 384, 448]","[2, 3]","[2, 3]",False
13,0.2144927536231884,PRUNED,2025-11-26 07:24:26.208010,2025-11-26 07:25:05.436092,0 days 00:00:39.228082,,96,False,0.1,,0.0002,,L2,True,3,RMSprop,mean,1e-07,"[128, 192, 256]","[2, 3]","[2, 3]",False
14,0.1761006289308176,PRUNED,2025-11-26 07:25:05.438103,2025-11-26 07:25:27.085747,0 days 00:00:21.647644,,96,False,0.2,,0.0001,,L2,True,3,RMSprop,mean,1e-07,"[256, 256, 256]","[2, 3]","[2, 3]",True
15,0.2144927536231884,PRUNED,2025-11-26 07:25:27.086759,2025-11-26 07:25:58.277184,0 days 00:00:31.190425,,16,False,0.1,,5e-05,,L2,True,4,RMSprop,mean,1e-07,"[448, 448, 448, 448]",[2],[],True
16,0.43304651501408065,COMPLETE,2025-11-26 07:25:58.278184,2025-11-26 07:29:30.377418,0 days 00:03:32.099234,leakyrelu,48,False,0.1,1024.0,0.0002,,L2,True,3,RMSprop,attention,1e-07,"[192, 256, 384]","[2, 3]","[2, 3]",False
17,0.44415472262441635,COMPLETE,2025-11-26 07:29:30.381510,2025-11-26 07:31:10.344278,0 days 00:01:39.962768,leakyrelu,48,False,0.0,1024.0,0.001,,L2,True,2,AdamW,mean,1e-07,"[192, 256]","[2, 3]","[2, 3]",False
18,0.4224887925341353,COMPLETE,2025-11-26 07:31:10.346281,2025-11-26 07:32:42.240831,0 days 00:01:31.894550,leakyrelu,48,False,0.0,1024.0,0.0002,,L2,True,2,AdamW,attention,1e-07,"[192, 256]","[2, 3]","[1, 2, 3]",False
19,0.3984425255440047,COMPLETE,2025-11-26 07:32:42.244356,2025-11-26 07:34:18.859808,0 days 00:01:36.615452,leakyrelu,48,False,0.0,1024.0,0.001,,L2,True,2,AdamW,mean,1e-06,"[192, 256]","[2, 3]","[2, 3]",False
20,0.35657273991370103,COMPLETE,2025-11-26 07:34:18.863337,2025-11-26 07:36:49.157830,0 days 00:02:30.294493,leakyrelu,48,False,0.0,1024.0,2e-05,,L2,True,2,AdamW,attention,1e-05,"[512, 640]","[2, 3]","[2, 3]",False
21,0.21839080459770113,PRUNED,2025-11-26 07:36:49.160831,2025-11-26 07:37:24.134213,0 days 00:00:34.973382,leakyrelu,48,False,0.0,1024.0,0.0002,,L2,True,2,AdamW,attention,1e-07,"[192, 256]","[2, 3]","[1, 2, 3]",False
22,0.21637426900584797,PRUNED,2025-11-26 07:37:24.135214,2025-11-26 07:38:16.456050,0 days 00:00:52.320836,leakyrelu,48,False,0.0,1024.0,0.0002,,L2,True,2,AdamW,attention,1e-07,"[64, 128]","[2, 3]","[1, 2, 3]",False
23,0.1761006289308176,PRUNED,2025-11-26 07:38:16.457050,2025-11-26 07:38:34.032455,0 days 00:00:17.575405,leakyrelu,48,False,0.0,1024.0,0.0002,,L2,True,2,AdamW,attention,1e-07,"[192, 256]","[2, 3]","[1, 2, 3]",False
24,0.39518453680274795,COMPLETE,2025-11-26 07:38:34.032958,2025-11-26 07:40:42.258820,0 days 00:02:08.225862,leakyrelu,48,False,0.0,1024.0,0.0002,,L2,True,3,AdamW,attention,1e-07,"[256, 384, 448]",[3],"[1, 2, 3]",False
25,0.1806853582554517,PRUNED,2025-11-26 07:40:42.261821,2025-11-26 07:41:24.571268,0 days 00:00:42.309447,tanh,32,False,0.0,768.0,1e-05,0.0,L2,True,2,SGD,attention,1e-07,"[128, 192]","[2, 3]","[1, 2, 3]",False
26,0.21758419036095988,COMPLETE,2025-11-26 07:41:24.572773,2025-11-26 07:42:14.097588,0 days 00:00:49.524815,silu,48,False,0.0,128.0,5e-05,,minmax,True,1,AdamW,mean,1e-07,[512],[],[],True
27,0.34038637209014794,COMPLETE,2025-11-26 07:42:14.100588,2025-11-26 07:45:03.180213,0 days 00:02:49.079625,gelu,48,False,0.3,1024.0,0.0001,,L2,True,3,AdamW,max,1e-07,"[256, 384, 448]","[2, 3]","[2, 3]",False
28,0.2551763866411572,COMPLETE,2025-11-26 07:45:03.182716,2025-11-26 07:47:56.641158,0 days 00:02:53.458442,leakyrelu,48,False,0.4,1024.0,0.001,0.7000000000000001,L2,True,4,SGD,attention,1e-05,"[128, 192, 256, 384]","[2, 3]","[1, 2, 3]",False
29,0.1761006289308176,PRUNED,2025-11-26 07:47:56.643680,2025-11-26 07:48:12.714782,0 days 00:00:16.071102,leakyrelu,48,False,0.0,1024.0,0.001,,minmax,True,2,AdamW,max,1e-06,"[192, 256]","[2, 3]","[2, 3]",False
30,0.43494623477061944,COMPLETE,2025-11-26 07:48:12.715783,2025-11-26 07:54:01.067954,0 days 00:05:48.352171,leakyrelu,16,False,0.0,1024.0,0.0002,,L2,True,3,Adam,mean,1e-07,"[384, 256, 192]",[3],"[2, 3]",False
31,0.17777777777777778,PRUNED,2025-11-26 07:54:01.071640,2025-11-26 07:57:42.603780,0 days 00:03:41.532140,leakyrelu,16,False,0.0,1024.0,0.0002,,L2,True,3,Adam,mean,1e-07,"[384, 256, 192]",[3],"[2, 3]",False
32,0.3438367494929581,PRUNED,2025-11-26 07:57:42.604781,2025-11-26 07:58:42.075571,0 days 00:00:59.470790,leakyrelu,16,False,0.0,1024.0,0.0002,,L2,True,3,Adam,mean,1e-07,"[256, 192, 128]",[3],"[2, 3]",False
33,0.17777777777777778,PRUNED,2025-11-26 07:58:42.076572,2025-11-26 08:02:01.468140,0 days 00:03:19.391568,leakyrelu,16,False,0.0,1024.0,0.0002,,L2,True,3,Adam,mean,1e-07,"[448, 384, 256]",[3],"[2, 3]",False
34,0.4157677409975583,COMPLETE,2025-11-26 08:02:01.469152,2025-11-26 08:05:17.387610,0 days 00:03:15.918458,leakyrelu,32,True,0.0,128.0,0.0002,,L2,True,2,Adam,mean,1e-07,"[384, 256]","[2, 3]","[2, 3]",False
35,0.37972296190274957,COMPLETE,2025-11-26 08:05:17.390722,2025-11-26 08:11:28.857031,0 days 00:06:11.466309,tanh,16,False,0.2,1024.0,0.0002,,L2,True,4,AdamW,last,0.0,"[448, 384, 256, 192]",[3],"[1, 2, 3]",False
36,0.1806853582554517,PRUNED,2025-11-26 08:11:28.859031,2025-11-26 08:11:44.384192,0 days 00:00:15.525161,silu,128,True,0.0,512.0,0.001,,L2,True,1,Adam,max,1e-07,[128],[],[],True
37,0.1761006289308176,PRUNED,2025-11-26 08:11:44.385193,2025-11-26 08:11:56.875674,0 days 00:00:12.490481,relu,48,False,0.0,768.0,1e-05,0.4,minmax,False,3,SGD,attention,0.0,"[192, 256, 384]",[3],"[2, 3]",False
38,0.30599275704613443,PRUNED,2025-11-26 08:11:56.876679,2025-11-26 08:12:39.429195,0 days 00:00:42.552516,gelu,16,False,0.5,1024.0,0.0002,,L2,False,2,Adam,mean,1e-07,"[384, 256]","[1, 2, 3]","[1, 2, 3]",False
39,0.1806853582554517,PRUNED,2025-11-26 08:12:39.430280,2025-11-26 08:14:44.169038,0 days 00:02:04.738758,relu,48,True,0.3,256.0,2e-05,,L2,True,3,RMSprop,attention,1e-06,"[256, 384, 448]","[2, 3]","[2, 3]",False
40,0.08888888888888889,PRUNED,2025-11-26 08:14:44.170044,2025-11-26 08:15:11.568724,0 days 00:00:27.398680,leakyrelu,32,False,0.4,128.0,5e-05,,minmax,False,4,AdamW,last,0.0,"[128, 128, 128, 128]",[1],[2],True
41,0.27862284820031297,PRUNED,2025-11-26 08:15:11.569731,2025-11-26 08:15:46.930678,0 days 00:00:35.360947,leakyrelu,32,True,0.0,128.0,0.0002,,L2,True,2,Adam,mean,1e-07,"[384, 256]","[2, 3]","[2, 3]",False
42,0.1761006289308176,PRUNED,2025-11-26 08:15:46.931678,2025-11-26 08:16:24.807676,0 days 00:00:37.875998,leakyrelu,32,True,0.0,128.0,0.0002,,L2,True,2,Adam,mean,1e-07,"[384, 256]","[2, 3]","[2, 3]",False
43,0.17777777777777778,PRUNED,2025-11-26 08:16:24.808683,2025-11-26 08:18:32.673816,0 days 00:02:07.865133,leakyrelu,32,True,0.0,128.0,0.0002,,L2,True,2,Adam,mean,1e-07,"[640, 512]","[2, 3]","[2, 3]",False
44,0.21839080459770113,PRUNED,2025-11-26 08:18:32.674831,2025-11-26 08:19:04.527426,0 days 00:00:31.852595,leakyrelu,64,True,0.0,512.0,0.0002,,L2,True,1,Adam,mean,1e-07,[512],[],[],True
45,0.1761006289308176,PRUNED,2025-11-26 08:19:04.528426,2025-11-26 08:19:26.698011,0 days 00:00:22.169585,elu,128,True,0.0,128.0,0.001,,L2,True,2,Adam,mean,1e-05,"[256, 192]","[2, 3]","[2, 3]",False
46,0.4250063994685783,COMPLETE,2025-11-26 08:19:26.699017,2025-11-26 08:29:02.897656,0 days 00:09:36.198639,leakyrelu,32,True,0.2,256.0,0.0001,,L2,True,3,RMSprop,max,1e-07,"[896, 768, 640]","[1, 2, 3]",[3],False
47,0.21839080459770113,PRUNED,2025-11-26 08:29:02.900657,2025-11-26 08:29:35.490069,0 days 00:00:32.589412,tanh,64,False,0.2,256.0,0.0001,,L2,False,3,RMSprop,max,1e-07,"[768, 896, 1024]","[1, 2, 3]",[3],False
48,0.17777777777777778,PRUNED,2025-11-26 08:29:35.491069,2025-11-26 08:30:21.856379,0 days 00:00:46.365310,leakyrelu,96,True,0.2,256.0,0.0001,,L2,True,3,RMSprop,max,1e-07,"[64, 64, 64]","[1, 2, 3]","[1, 3]",True
49,0.1806853582554517,PRUNED,2025-11-26 08:30:21.857380,2025-11-26 08:31:01.991016,0 days 00:00:40.133636,silu,48,False,0.2,256.0,0.0001,,minmax,True,3,RMSprop,max,1e-06,"[64, 128, 192]","[1, 2, 3]",[3],False
