run_id,arch,preset_rank,source_params,target_embedding,embedding_relpath,split_seed,best_val_f1,best_epoch,best_f1_per_class,model_path,cfg_json
36,TCN,4,Preset_v2_1,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,123,0.5917,126,"[0.7083, 0.4, 0.6667]",,"{""norm"": ""minmax"", ""channels"": [896, 768, 640], ""dilations"": [3, 6, 9], ""kernel_size"": 2, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [null, null, null], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false, true, true], ""pooling"": ""attention"", ""fc_hidden"": 64, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 1e-05, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
37,TCN,4,Preset_v2_1,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,111,0.4643,156,"[0.5263, 0.4, 0.4667]",,"{""norm"": ""minmax"", ""channels"": [896, 768, 640], ""dilations"": [3, 6, 9], ""kernel_size"": 2, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [null, null, null], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false, true, true], ""pooling"": ""attention"", ""fc_hidden"": 64, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 1e-05, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
38,TCN,4,Preset_v2_1,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,425,0.5183,729,"[0.6383, 0.25, 0.6667]",,"{""norm"": ""minmax"", ""channels"": [896, 768, 640], ""dilations"": [3, 6, 9], ""kernel_size"": 2, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [null, null, null], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false, true, true], ""pooling"": ""attention"", ""fc_hidden"": 64, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 1e-05, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
39,TCN,4,Preset_v2_1,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,672,0.6574,206,"[0.76, 0.5455, 0.6667]",,"{""norm"": ""minmax"", ""channels"": [896, 768, 640], ""dilations"": [3, 6, 9], ""kernel_size"": 2, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [null, null, null], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false, true, true], ""pooling"": ""attention"", ""fc_hidden"": 64, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 1e-05, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
40,TCN,4,Preset_v2_1,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,69,0.572,191,"[0.6667, 0.5333, 0.5161]",,"{""norm"": ""minmax"", ""channels"": [896, 768, 640], ""dilations"": [3, 6, 9], ""kernel_size"": 2, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [null, null, null], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false, true, true], ""pooling"": ""attention"", ""fc_hidden"": 64, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 1e-05, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
41,TCN,5,Preset_31,gln_phase1_TOP50.csv,Gait_Embeddings_TopSteps/50%/gln_phase1_TOP50.csv,8,0.5433,94,"[0.75, 0.4, 0.48]",,"{""norm"": ""L2"", ""channels"": [256], ""dilations"": [1], ""kernel_size"": 7, ""convs_per_block"": 2, ""activation"": ""hardswish"", ""dropout"": [0.3], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false], ""pooling"": ""last"", ""fc_hidden"": 128, ""batch_size"": 16, ""optimizer"": ""AdamW"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
42,TCN,5,Preset_31,gln_phase1_TOP50.csv,Gait_Embeddings_TopSteps/50%/gln_phase1_TOP50.csv,24,0.5454,25,"[0.6111, 0.4, 0.625]",,"{""norm"": ""L2"", ""channels"": [256], ""dilations"": [1], ""kernel_size"": 7, ""convs_per_block"": 2, ""activation"": ""hardswish"", ""dropout"": [0.3], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false], ""pooling"": ""last"", ""fc_hidden"": 128, ""batch_size"": 16, ""optimizer"": ""AdamW"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
43,TCN,5,Preset_31,gln_phase1_TOP50.csv,Gait_Embeddings_TopSteps/50%/gln_phase1_TOP50.csv,33,0.6002,59,"[0.6667, 0.6154, 0.5185]",,"{""norm"": ""L2"", ""channels"": [256], ""dilations"": [1], ""kernel_size"": 7, ""convs_per_block"": 2, ""activation"": ""hardswish"", ""dropout"": [0.3], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false], ""pooling"": ""last"", ""fc_hidden"": 128, ""batch_size"": 16, ""optimizer"": ""AdamW"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
44,TCN,5,Preset_31,gln_phase1_TOP50.csv,Gait_Embeddings_TopSteps/50%/gln_phase1_TOP50.csv,888,0.5176,31,"[0.5909, 0.4286, 0.5333]",,"{""norm"": ""L2"", ""channels"": [256], ""dilations"": [1], ""kernel_size"": 7, ""convs_per_block"": 2, ""activation"": ""hardswish"", ""dropout"": [0.3], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false], ""pooling"": ""last"", ""fc_hidden"": 128, ""batch_size"": 16, ""optimizer"": ""AdamW"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
45,TCN,5,Preset_31,gln_phase1_TOP50.csv,Gait_Embeddings_TopSteps/50%/gln_phase1_TOP50.csv,800,0.6418,120,"[0.7143, 0.6, 0.6111]",,"{""norm"": ""L2"", ""channels"": [256], ""dilations"": [1], ""kernel_size"": 7, ""convs_per_block"": 2, ""activation"": ""hardswish"", ""dropout"": [0.3], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false], ""pooling"": ""last"", ""fc_hidden"": 128, ""batch_size"": 16, ""optimizer"": ""AdamW"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
46,TCN,5,Preset_31,gln_phase1_TOP50.csv,Gait_Embeddings_TopSteps/50%/gln_phase1_TOP50.csv,123,0.5161,25,"[0.6531, 0.25, 0.6452]",,"{""norm"": ""L2"", ""channels"": [256], ""dilations"": [1], ""kernel_size"": 7, ""convs_per_block"": 2, ""activation"": ""hardswish"", ""dropout"": [0.3], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false], ""pooling"": ""last"", ""fc_hidden"": 128, ""batch_size"": 16, ""optimizer"": ""AdamW"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
47,TCN,5,Preset_31,gln_phase1_TOP50.csv,Gait_Embeddings_TopSteps/50%/gln_phase1_TOP50.csv,111,0.6712,119,"[0.75, 0.5714, 0.6923]",,"{""norm"": ""L2"", ""channels"": [256], ""dilations"": [1], ""kernel_size"": 7, ""convs_per_block"": 2, ""activation"": ""hardswish"", ""dropout"": [0.3], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false], ""pooling"": ""last"", ""fc_hidden"": 128, ""batch_size"": 16, ""optimizer"": ""AdamW"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
48,TCN,5,Preset_31,gln_phase1_TOP50.csv,Gait_Embeddings_TopSteps/50%/gln_phase1_TOP50.csv,425,0.5871,92,"[0.6364, 0.5, 0.625]",,"{""norm"": ""L2"", ""channels"": [256], ""dilations"": [1], ""kernel_size"": 7, ""convs_per_block"": 2, ""activation"": ""hardswish"", ""dropout"": [0.3], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false], ""pooling"": ""last"", ""fc_hidden"": 128, ""batch_size"": 16, ""optimizer"": ""AdamW"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
49,TCN,5,Preset_31,gln_phase1_TOP50.csv,Gait_Embeddings_TopSteps/50%/gln_phase1_TOP50.csv,672,0.5576,80,"[0.6667, 0.4, 0.6061]",,"{""norm"": ""L2"", ""channels"": [256], ""dilations"": [1], ""kernel_size"": 7, ""convs_per_block"": 2, ""activation"": ""hardswish"", ""dropout"": [0.3], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false], ""pooling"": ""last"", ""fc_hidden"": 128, ""batch_size"": 16, ""optimizer"": ""AdamW"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
50,TCN,5,Preset_31,gln_phase1_TOP50.csv,Gait_Embeddings_TopSteps/50%/gln_phase1_TOP50.csv,69,0.6051,49,"[0.6667, 0.6154, 0.5333]",,"{""norm"": ""L2"", ""channels"": [256], ""dilations"": [1], ""kernel_size"": 7, ""convs_per_block"": 2, ""activation"": ""hardswish"", ""dropout"": [0.3], ""use_weight_norm"": false, ""wn_on_skip"": false, ""ln_block_end"": [false], ""pooling"": ""last"", ""fc_hidden"": 128, ""batch_size"": 16, ""optimizer"": ""AdamW"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
51,TCN,6,Preset_26,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,8,0.5168,181,"[0.8444, 0.0, 0.7059]",,"{""norm"": ""L2"", ""channels"": [256, 384, 512, 640], ""dilations"": [1, 2, 4, 8], ""kernel_size"": 5, ""convs_per_block"": 2, ""activation"": ""gelu"", ""dropout"": [0.05, 0.05, 0.1, 0.1], ""use_weight_norm"": true, ""wn_on_skip"": true, ""ln_block_end"": [true, true, true, true], ""pooling"": ""attention"", ""fc_hidden"": 384, ""batch_size"": 64, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0001, ""momentum_sgd"": null, ""epochs"": 5000}"
52,TCN,6,Preset_26,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,24,0.6324,250,"[0.7143, 0.6667, 0.5161]",,"{""norm"": ""L2"", ""channels"": [256, 384, 512, 640], ""dilations"": [1, 2, 4, 8], ""kernel_size"": 5, ""convs_per_block"": 2, ""activation"": ""gelu"", ""dropout"": [0.05, 0.05, 0.1, 0.1], ""use_weight_norm"": true, ""wn_on_skip"": true, ""ln_block_end"": [true, true, true, true], ""pooling"": ""attention"", ""fc_hidden"": 384, ""batch_size"": 64, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0001, ""momentum_sgd"": null, ""epochs"": 5000}"
53,TCN,6,Preset_26,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,33,0.4931,266,"[0.6792, 0.4, 0.4]",,"{""norm"": ""L2"", ""channels"": [256, 384, 512, 640], ""dilations"": [1, 2, 4, 8], ""kernel_size"": 5, ""convs_per_block"": 2, ""activation"": ""gelu"", ""dropout"": [0.05, 0.05, 0.1, 0.1], ""use_weight_norm"": true, ""wn_on_skip"": true, ""ln_block_end"": [true, true, true, true], ""pooling"": ""attention"", ""fc_hidden"": 384, ""batch_size"": 64, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0001, ""momentum_sgd"": null, ""epochs"": 5000}"
54,TCN,6,Preset_26,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,888,0.4868,310,"[0.7442, 0.1538, 0.5625]",,"{""norm"": ""L2"", ""channels"": [256, 384, 512, 640], ""dilations"": [1, 2, 4, 8], ""kernel_size"": 5, ""convs_per_block"": 2, ""activation"": ""gelu"", ""dropout"": [0.05, 0.05, 0.1, 0.1], ""use_weight_norm"": true, ""wn_on_skip"": true, ""ln_block_end"": [true, true, true, true], ""pooling"": ""attention"", ""fc_hidden"": 384, ""batch_size"": 64, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0001, ""momentum_sgd"": null, ""epochs"": 5000}"
55,TCN,6,Preset_26,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,800,0.6245,162,"[0.8372, 0.4211, 0.6154]",,"{""norm"": ""L2"", ""channels"": [256, 384, 512, 640], ""dilations"": [1, 2, 4, 8], ""kernel_size"": 5, ""convs_per_block"": 2, ""activation"": ""gelu"", ""dropout"": [0.05, 0.05, 0.1, 0.1], ""use_weight_norm"": true, ""wn_on_skip"": true, ""ln_block_end"": [true, true, true, true], ""pooling"": ""attention"", ""fc_hidden"": 384, ""batch_size"": 64, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0001, ""momentum_sgd"": null, ""epochs"": 5000}"
56,TCN,6,Preset_26,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,123,0.6937,242,"[0.8261, 0.5455, 0.7097]",,"{""norm"": ""L2"", ""channels"": [256, 384, 512, 640], ""dilations"": [1, 2, 4, 8], ""kernel_size"": 5, ""convs_per_block"": 2, ""activation"": ""gelu"", ""dropout"": [0.05, 0.05, 0.1, 0.1], ""use_weight_norm"": true, ""wn_on_skip"": true, ""ln_block_end"": [true, true, true, true], ""pooling"": ""attention"", ""fc_hidden"": 384, ""batch_size"": 64, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0001, ""momentum_sgd"": null, ""epochs"": 5000}"
57,TCN,6,Preset_26,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,111,0.5614,117,"[0.6842, 0.4, 0.6]",,"{""norm"": ""L2"", ""channels"": [256, 384, 512, 640], ""dilations"": [1, 2, 4, 8], ""kernel_size"": 5, ""convs_per_block"": 2, ""activation"": ""gelu"", ""dropout"": [0.05, 0.05, 0.1, 0.1], ""use_weight_norm"": true, ""wn_on_skip"": true, ""ln_block_end"": [true, true, true, true], ""pooling"": ""attention"", ""fc_hidden"": 384, ""batch_size"": 64, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0001, ""momentum_sgd"": null, ""epochs"": 5000}"
58,TCN,6,Preset_26,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,425,0.4505,295,"[0.6977, 0.1538, 0.5]",,"{""norm"": ""L2"", ""channels"": [256, 384, 512, 640], ""dilations"": [1, 2, 4, 8], ""kernel_size"": 5, ""convs_per_block"": 2, ""activation"": ""gelu"", ""dropout"": [0.05, 0.05, 0.1, 0.1], ""use_weight_norm"": true, ""wn_on_skip"": true, ""ln_block_end"": [true, true, true, true], ""pooling"": ""attention"", ""fc_hidden"": 384, ""batch_size"": 64, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0001, ""momentum_sgd"": null, ""epochs"": 5000}"
59,TCN,6,Preset_26,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,672,0.5332,120,"[0.6829, 0.25, 0.6667]",,"{""norm"": ""L2"", ""channels"": [256, 384, 512, 640], ""dilations"": [1, 2, 4, 8], ""kernel_size"": 5, ""convs_per_block"": 2, ""activation"": ""gelu"", ""dropout"": [0.05, 0.05, 0.1, 0.1], ""use_weight_norm"": true, ""wn_on_skip"": true, ""ln_block_end"": [true, true, true, true], ""pooling"": ""attention"", ""fc_hidden"": 384, ""batch_size"": 64, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0001, ""momentum_sgd"": null, ""epochs"": 5000}"
60,TCN,6,Preset_26,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,69,0.5955,329,"[0.6939, 0.5, 0.5926]",,"{""norm"": ""L2"", ""channels"": [256, 384, 512, 640], ""dilations"": [1, 2, 4, 8], ""kernel_size"": 5, ""convs_per_block"": 2, ""activation"": ""gelu"", ""dropout"": [0.05, 0.05, 0.1, 0.1], ""use_weight_norm"": true, ""wn_on_skip"": true, ""ln_block_end"": [true, true, true, true], ""pooling"": ""attention"", ""fc_hidden"": 384, ""batch_size"": 64, ""optimizer"": ""AdamW"", ""learning_rate"": 0.00015, ""weight_decay"": 0.0001, ""momentum_sgd"": null, ""epochs"": 5000}"
61,TCN,7,Preset_38,gln_93steps_mean.csv,Gait_Embeddings_Combined/mean/gln_93steps_mean.csv,8,0.4587,186,"[0.65, 0.1053, 0.6207]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": false, ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
62,TCN,7,Preset_38,gln_93steps_mean.csv,Gait_Embeddings_Combined/mean/gln_93steps_mean.csv,24,0.5103,247,"[0.6486, 0.3529, 0.5294]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": false, ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
63,TCN,7,Preset_38,gln_93steps_mean.csv,Gait_Embeddings_Combined/mean/gln_93steps_mean.csv,33,0.5644,345,"[0.6512, 0.4706, 0.5714]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": false, ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
64,TCN,7,Preset_38,gln_93steps_mean.csv,Gait_Embeddings_Combined/mean/gln_93steps_mean.csv,888,0.4331,212,"[0.5556, 0.2609, 0.4828]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": false, ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
65,TCN,7,Preset_38,gln_93steps_mean.csv,Gait_Embeddings_Combined/mean/gln_93steps_mean.csv,800,0.5715,758,"[0.6977, 0.5882, 0.4286]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": false, ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
66,TCN,7,Preset_38,gln_93steps_mean.csv,Gait_Embeddings_Combined/mean/gln_93steps_mean.csv,123,0.5269,460,"[0.6522, 0.2857, 0.6429]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": false, ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
67,TCN,7,Preset_38,gln_93steps_mean.csv,Gait_Embeddings_Combined/mean/gln_93steps_mean.csv,111,0.3616,231,"[0.4242, 0.2759, 0.3846]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": false, ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
68,TCN,7,Preset_38,gln_93steps_mean.csv,Gait_Embeddings_Combined/mean/gln_93steps_mean.csv,425,0.4667,182,"[0.5, 0.4, 0.5]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": false, ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
69,TCN,7,Preset_38,gln_93steps_mean.csv,Gait_Embeddings_Combined/mean/gln_93steps_mean.csv,672,0.5546,230,"[0.6286, 0.4444, 0.5909]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": false, ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
70,TCN,7,Preset_38,gln_93steps_mean.csv,Gait_Embeddings_Combined/mean/gln_93steps_mean.csv,69,0.5864,731,"[0.6667, 0.5, 0.5926]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": false, ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
71,TCN,8,Preset_38,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,8,0.548,809,"[0.7027, 0.2353, 0.7059]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": [true], ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
72,TCN,8,Preset_38,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,24,0.6743,836,"[0.7111, 0.6667, 0.6452]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": [true], ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
73,TCN,8,Preset_38,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,33,0.4701,271,"[0.5946, 0.3158, 0.5]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": [true], ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
74,TCN,8,Preset_38,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,888,0.6201,608,"[0.7317, 0.4444, 0.6842]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": [true], ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
75,TCN,8,Preset_38,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,800,0.565,375,"[0.5806, 0.4, 0.7143]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": [true], ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
76,TCN,8,Preset_38,gaitpart_OUMVLP_TOP50.csv,Gait_Embeddings_TopSteps/50%/gaitpart_OUMVLP_TOP50.csv,123,0.5278,439,"[0.6977, 0.2, 0.6857]",,"{""norm"": ""L2"", ""channels"": [64], ""dilations"": [1], ""kernel_size"": 3, ""convs_per_block"": 2, ""activation"": ""leakyrelu"", ""dropout"": [0.0], ""use_weight_norm"": true, ""wn_on_skip"": false, ""ln_block_end"": [true], ""pooling"": ""last"", ""fc_hidden"": null, ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0005, ""weight_decay"": 2e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
