run_id,arch,preset_rank,source_params,target_embedding,embedding_relpath,split_seed,best_val_f1,best_epoch,best_f1_per_class,model_path,cfg_json
11,MLP,2,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,8,0.4804,34,"[0.6316, 0.1429, 0.6667]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [896, 512, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
12,MLP,2,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,24,0.6001,236,"[0.75, 0.2857, 0.7647]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [896, 512, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
13,MLP,2,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,33,0.5444,128,"[0.7, 0.2667, 0.6667]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [896, 512, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
14,MLP,2,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,888,0.5263,461,"[0.6829, 0.3077, 0.5882]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [896, 512, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
15,MLP,2,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,800,0.6019,776,"[0.7391, 0.3333, 0.7333]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [896, 512, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
16,MLP,2,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,123,0.569,93,"[0.6977, 0.4286, 0.5806]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [896, 512, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
17,MLP,2,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,111,0.4984,176,"[0.6667, 0.1429, 0.6857]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [896, 512, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
18,MLP,2,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,425,0.5113,39,"[0.5946, 0.3077, 0.6316]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [896, 512, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
19,MLP,2,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,672,0.5788,711,"[0.7619, 0.3077, 0.6667]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [896, 512, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
20,MLP,2,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,69,0.6231,49,"[0.6818, 0.5, 0.6875]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [896, 512, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""silu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
21,MLP,3,Preset_19,OUMVLP_concat.csv,Gait_Embeddings_Combined/reduced/OUMVLP_concat.csv,8,0.6188,41,"[0.8205, 0.3333, 0.7027]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [2], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.35, ""activation"": ""gelu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
22,MLP,3,Preset_19,OUMVLP_concat.csv,Gait_Embeddings_Combined/reduced/OUMVLP_concat.csv,24,0.5101,105,"[0.6818, 0.3636, 0.4848]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [2], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.35, ""activation"": ""gelu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
23,MLP,3,Preset_19,OUMVLP_concat.csv,Gait_Embeddings_Combined/reduced/OUMVLP_concat.csv,33,0.544,94,"[0.7442, 0.1818, 0.7059]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [2], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.35, ""activation"": ""gelu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
24,MLP,3,Preset_19,OUMVLP_concat.csv,Gait_Embeddings_Combined/reduced/OUMVLP_concat.csv,888,0.4837,370,"[0.625, 0.3077, 0.5185]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [2], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.35, ""activation"": ""gelu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
25,MLP,3,Preset_19,OUMVLP_concat.csv,Gait_Embeddings_Combined/reduced/OUMVLP_concat.csv,800,0.7228,222,"[0.8571, 0.4444, 0.8667]",saved_models/MODELS_EVALUATION/MLP\mlp_OUMVLP_concat_rank3_seed800_run25.pth,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [2], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.35, ""activation"": ""gelu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
26,MLP,3,Preset_19,OUMVLP_concat.csv,Gait_Embeddings_Combined/reduced/OUMVLP_concat.csv,123,0.4936,358,"[0.6818, 0.1538, 0.6452]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [2], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.35, ""activation"": ""gelu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
27,MLP,3,Preset_19,OUMVLP_concat.csv,Gait_Embeddings_Combined/reduced/OUMVLP_concat.csv,111,0.5416,201,"[0.7556, 0.2222, 0.6471]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [2], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.35, ""activation"": ""gelu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
28,MLP,3,Preset_19,OUMVLP_concat.csv,Gait_Embeddings_Combined/reduced/OUMVLP_concat.csv,425,0.5258,271,"[0.7442, 0.1667, 0.6667]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [2], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.35, ""activation"": ""gelu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
29,MLP,3,Preset_19,OUMVLP_concat.csv,Gait_Embeddings_Combined/reduced/OUMVLP_concat.csv,672,0.4937,19,"[0.5789, 0.3077, 0.5946]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [2], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.35, ""activation"": ""gelu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
30,MLP,3,Preset_19,OUMVLP_concat.csv,Gait_Embeddings_Combined/reduced/OUMVLP_concat.csv,69,0.6369,21,"[0.8, 0.4211, 0.6897]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [2], ""dropout_layers"": [1, 2], ""dropout_rate"": 0.35, ""activation"": ""gelu"", ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.00015, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
31,MLP,4,Preset_42,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,8,0.494,49,"[0.6667, 0.1667, 0.6486]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.35, ""activation"": ""relu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
32,MLP,4,Preset_42,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,24,0.5979,64,"[0.7727, 0.3333, 0.6875]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.35, ""activation"": ""relu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
33,MLP,4,Preset_42,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,33,0.6115,50,"[0.7, 0.4286, 0.7059]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.35, ""activation"": ""relu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
34,MLP,4,Preset_42,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,888,0.4904,286,"[0.6341, 0.3077, 0.5294]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.35, ""activation"": ""relu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
35,MLP,4,Preset_42,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,800,0.6164,104,"[0.8, 0.4286, 0.6207]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.35, ""activation"": ""relu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
36,MLP,4,Preset_42,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,123,0.5579,111,"[0.6667, 0.4615, 0.5455]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.35, ""activation"": ""relu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
37,MLP,4,Preset_42,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,111,0.4396,425,"[0.6522, 0.0, 0.6667]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.35, ""activation"": ""relu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
38,MLP,4,Preset_42,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,425,0.463,62,"[0.6842, 0.1333, 0.5714]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.35, ""activation"": ""relu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
39,MLP,4,Preset_42,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,672,0.5427,184,"[0.7143, 0.3077, 0.6061]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.35, ""activation"": ""relu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
40,MLP,4,Preset_42,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,69,0.5663,68,"[0.7111, 0.2, 0.7879]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [640, 448, 256], ""norm_layers"": [1, 2], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.35, ""activation"": ""relu"", ""batch_size"": 64, ""optimizer"": ""RMSprop"", ""learning_rate"": 8e-05, ""weight_decay"": 5e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
41,MLP,5,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,8,0.4854,83,"[0.6286, 0.125, 0.7027]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [192, 384, 768, 768], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0003, ""weight_decay"": 1e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
42,MLP,5,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,24,0.5149,43,"[0.6154, 0.4, 0.5294]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [192, 384, 768, 768], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0003, ""weight_decay"": 1e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
43,MLP,5,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,33,0.5612,74,"[0.75, 0.3529, 0.5806]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [192, 384, 768, 768], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0003, ""weight_decay"": 1e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
44,MLP,5,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,888,0.5119,72,"[0.5946, 0.3529, 0.5882]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [192, 384, 768, 768], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0003, ""weight_decay"": 1e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
45,MLP,5,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,800,0.6011,820,"[0.75, 0.3636, 0.6897]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [192, 384, 768, 768], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0003, ""weight_decay"": 1e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
46,MLP,5,Preset_18,baseline_31steps_mean.csv,Gait_Embeddings_Combined/mean/baseline_31steps_mean.csv,123,0.5701,211,"[0.6818, 0.4286, 0.6]",,"{""pooling"": ""mean"", ""norm"": ""minmax"", ""use_pca"": true, ""pca_frac"": 0.7, ""hidden_layers"": [192, 384, 768, 768], ""norm_layers"": [1, 2, 3], ""dropout_layers"": [1, 2, 3], ""dropout_rate"": 0.4, ""activation"": ""elu"", ""batch_size"": 96, ""optimizer"": ""RMSprop"", ""learning_rate"": 0.0003, ""weight_decay"": 1e-05, ""momentum_sgd"": null, ""epochs"": 5000}"
