id,timestamp,target_embedding,source_params,model,seed,input_dim,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,ln_block_end,pooling,fc_hidden,norm,dropout,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
46,20251219_172111,baseline_31steps_concat.csv,Preset_10,TCN,42,512,"[512, 512, 512, 1024]","[1, 2, 4, 6]",5,2,leakyrelu,True,True,False,attention,512,L2,"[0.1, 0.1, 0.1, 0.1]",32,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12013,2.93247,0.34091,0.34145,"[0.25, 0.30769, 0.46667]",141,0.65928,1.59995,0.54545,0.51277,"[0.58537, 0.35294, 0.6]",55,COMPLETED,59.167
47,20251219_172111,gaitgl_64steps_concat.csv,Preset_10,TCN,42,768,"[512, 512, 512, 1024]","[1, 2, 4, 6]",5,2,leakyrelu,True,True,False,attention,512,L2,"[0.1, 0.1, 0.1, 0.1]",32,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11913,1.73238,0.52273,0.38307,"[0.57143, 0.0, 0.57778]",65,0.59907,1.53834,0.5,0.44875,"[0.48276, 0.28571, 0.57778]",42,COMPLETED,35.444
48,20251219_172111,gaitpart_16steps_concat.csv,Preset_10,TCN,42,512,"[512, 512, 512, 1024]","[1, 2, 4, 6]",5,2,leakyrelu,True,True,False,attention,512,L2,"[0.1, 0.1, 0.1, 0.1]",32,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10238,2.00097,0.47727,0.35714,"[0.57143, 0.0, 0.5]",134,0.23563,2.3463,0.5,0.4613,"[0.65, 0.17391, 0.56]",115,COMPLETED,49.337
49,20251219_172111,gaitset_62steps_concat.csv,Preset_10,TCN,42,768,"[512, 512, 512, 1024]","[1, 2, 4, 6]",5,2,leakyrelu,True,True,False,attention,512,L2,"[0.1, 0.1, 0.1, 0.1]",32,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1229,2.22302,0.45455,0.33464,"[0.47059, 0.0, 0.53333]",124,0.10753,1.79926,0.52273,0.38975,"[0.55814, 0.0, 0.61111]",123,COMPLETED,66.497
50,20251219_172111,gln_93steps_concat.csv,Preset_10,TCN,42,512,"[512, 512, 512, 1024]","[1, 2, 4, 6]",5,2,leakyrelu,True,True,False,attention,512,L2,"[0.1, 0.1, 0.1, 0.1]",32,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11527,3.08001,0.36364,0.36195,"[0.36364, 0.22222, 0.5]",110,0.63592,1.69901,0.45455,0.43238,"[0.52632, 0.33333, 0.4375]",49,COMPLETED,69.78

51,20251219_172111,baseline_31steps_concat.csv,Preset_11,TCN,42,512,"[640, 448]","[3, 6]",3,2,hardswish,True,True,False,mean,384,minmax,"[0.1, 0.1]",32,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1155,3.10495,0.38636,0.31253,"[0.52381, 0.0, 0.41379]",297,0.37323,3.4457,0.47727,0.41667,"[0.58333, 0.26667, 0.4]",185,COMPLETED,53.386
52,20251219_172111,gaitgl_64steps_concat.csv,Preset_11,TCN,42,768,"[640, 448]","[3, 6]",3,2,hardswish,True,True,False,mean,384,minmax,"[0.1, 0.1]",32,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10489,1.09109,0.47727,0.21538,"[0.64615, 0.0, 0.0]",133,1.10489,1.09109,0.47727,0.21538,"[0.64615, 0.0, 0.0]",133,STOPPED,31.902
53,20251219_172111,gaitpart_16steps_concat.csv,Preset_11,TCN,42,512,"[640, 448]","[3, 6]",3,2,hardswish,True,True,False,mean,384,minmax,"[0.1, 0.1]",32,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12466,2.57716,0.36364,0.26156,"[0.57778, 0.0, 0.2069]",308,0.30959,2.30254,0.5,0.4463,"[0.65, 0.22222, 0.46667]",186,COMPLETED,51.318
54,20251219_172111,gaitset_62steps_concat.csv,Preset_11,TCN,42,768,"[640, 448]","[3, 6]",3,2,hardswish,True,True,False,mean,384,minmax,"[0.1, 0.1]",32,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13443,2.61083,0.43182,0.37009,"[0.58537, 0.11111, 0.41379]",278,0.25489,3.27831,0.52273,0.46667,"[0.71429, 0.28571, 0.4]",224,COMPLETED,65.007
55,20251219_172111,gln_93steps_concat.csv,Preset_11,TCN,42,512,"[640, 448]","[3, 6]",3,2,hardswish,True,True,False,mean,384,minmax,"[0.1, 0.1]",32,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14545,2.80353,0.40909,0.35355,"[0.43243, 0.16667, 0.46154]",228,0.13643,2.22194,0.52273,0.44456,"[0.54545, 0.2, 0.58824]",216,COMPLETED,61.126

56,20251219_172111,baseline_31steps_concat.csv,Preset_12,TCN,42,512,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,False,mean,320,L2,"[0.1, 0.1, 0.1, 0.1]",40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12303,2.37818,0.45455,0.38641,"[0.52174, 0.2, 0.4375]",360,0.69865,1.29076,0.52273,0.50199,"[0.57778, 0.46154, 0.46667]",127,COMPLETED,60.769
57,20251219_172111,gaitgl_64steps_concat.csv,Preset_12,TCN,42,768,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,False,mean,320,L2,"[0.1, 0.1, 0.1, 0.1]",40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13895,1.61966,0.54545,0.39472,"[0.63415, 0.0, 0.55]",278,0.62341,1.23566,0.61364,0.51296,"[0.72222, 0.16667, 0.65]",123,COMPLETED,60.121
58,20251219_172111,gaitpart_16steps_concat.csv,Preset_12,TCN,42,512,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,False,mean,320,L2,"[0.1, 0.1, 0.1, 0.1]",40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14253,2.27759,0.56818,0.52749,"[0.66667, 0.31579, 0.6]",976,0.30636,2.06422,0.61364,0.56589,"[0.69767, 0.4, 0.6]",810,COMPLETED,153.352
59,20251219_172111,gaitset_62steps_concat.csv,Preset_12,TCN,42,768,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,False,mean,320,L2,"[0.1, 0.1, 0.1, 0.1]",40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.41951,3.29494,0.38636,0.29428,"[0.59574, 0.18182, 0.10526]",549,0.25316,3.20937,0.43182,0.42667,"[0.51429, 0.28571, 0.48]",435,STOPPED,117.128
60,20251219_172111,gln_93steps_concat.csv,Preset_12,TCN,42,512,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,False,mean,320,L2,"[0.1, 0.1, 0.1, 0.1]",40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14425,3.13088,0.31818,0.31569,"[0.47059, 0.17647, 0.3]",551,0.74553,1.49509,0.47727,0.46205,"[0.48276, 0.34783, 0.55556]",148,COMPLETED,131.871

61,20251219_172111,baseline_31steps_concat.csv,Preset_13,TCN,42,512,"[192, 256, 320, 384, 448]","[1, 2, 3, 4, 5]",3,3,silu,True,True,False,attention,256,L2,"[0.2, 0.2, 0.2, 0.2, 0.2]",56,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10434,1.09974,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10434,1.09974,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,19.704
62,20251219_172111,gaitgl_64steps_concat.csv,Preset_13,TCN,42,768,"[192, 256, 320, 384, 448]","[1, 2, 3, 4, 5]",3,3,silu,True,True,False,attention,256,L2,"[0.2, 0.2, 0.2, 0.2, 0.2]",56,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1386,1.97762,0.52273,0.44386,"[0.63158, 0.2, 0.5]",540,0.16173,1.97998,0.56818,0.47965,"[0.68571, 0.18182, 0.57143]",476,COMPLETED,126.403
63,20251219_172111,gaitpart_16steps_concat.csv,Preset_13,TCN,42,512,"[192, 256, 320, 384, 448]","[1, 2, 3, 4, 5]",3,3,silu,True,True,False,attention,256,L2,"[0.2, 0.2, 0.2, 0.2, 0.2]",56,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10455,1.09925,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10455,1.09925,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,18.741
64,20251219_172111,gaitset_62steps_concat.csv,Preset_13,TCN,42,768,"[192, 256, 320, 384, 448]","[1, 2, 3, 4, 5]",3,3,silu,True,True,False,attention,256,L2,"[0.2, 0.2, 0.2, 0.2, 0.2]",56,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10456,1.10028,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10456,1.10028,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,23.623
65,20251219_172111,gln_93steps_concat.csv,Preset_13,TCN,42,512,"[192, 256, 320, 384, 448]","[1, 2, 3, 4, 5]",3,3,silu,True,True,False,attention,256,L2,"[0.2, 0.2, 0.2, 0.2, 0.2]",56,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10434,1.10141,0.15909,0.0915,"[0.0, 0.27451, 0.0]",131,1.10434,1.10141,0.15909,0.0915,"[0.0, 0.27451, 0.0]",131,STOPPED,35.002

66,20251219_172111,baseline_31steps_concat.csv,Preset_14,TCN,42,512,[384],[7],7,1,silu,True,True,False,mean,256,L2,[0.05],64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14526,2.6781,0.40909,0.35648,"[0.44444, 0.125, 0.5]",1028,0.65916,1.21845,0.56818,0.54602,"[0.63415, 0.47059, 0.53333]",280,COMPLETED,71.058
67,20251219_172111,gaitgl_64steps_concat.csv,Preset_14,TCN,42,768,[384],[7],7,1,silu,True,True,False,mean,256,L2,[0.05],64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14983,1.93588,0.45455,0.38821,"[0.61538, 0.125, 0.42424]",1857,0.1483,2.01983,0.52273,0.48333,"[0.65, 0.33333, 0.46667]",1856,COMPLETED,205.874
68,20251219_172111,gaitpart_16steps_concat.csv,Preset_14,TCN,42,512,[384],[7],7,1,silu,True,True,False,mean,256,L2,[0.05],64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14887,1.3933,0.61364,0.54558,"[0.71795, 0.30769, 0.61111]",2040,0.17763,1.32107,0.65909,0.61343,"[0.73171, 0.46154, 0.64706]",1964,COMPLETED,125.291
69,20251219_172111,gaitset_62steps_concat.csv,Preset_14,TCN,42,768,[384],[7],7,1,silu,True,True,False,mean,256,L2,[0.05],64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14625,1.85586,0.43182,0.36919,"[0.55, 0.13333, 0.42424]",1415,0.61901,1.30429,0.47727,0.42982,"[0.55319, 0.30769, 0.42857]",399,COMPLETED,153.588
70,20251219_172111,gln_93steps_concat.csv,Preset_14,TCN,42,512,[384],[7],7,1,silu,True,True,False,mean,256,L2,[0.05],64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14631,2.62568,0.40909,0.40808,"[0.4, 0.4, 0.42424]",1143,0.73285,1.20928,0.52273,0.49238,"[0.53659, 0.4, 0.54054]",266,COMPLETED,127.865

71,20251219_172111,baseline_31steps_concat.csv,Preset_15,TCN,42,512,"[256, 320, 384]","[1, 2, 4]",3,1,gelu,True,True,False,mean,256,L2,"[0.05, 0.05, 0.05]",96,SGD,0.0,0.0006,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10531,1.11432,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10531,1.11432,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,7.39
72,20251219_172111,gaitgl_64steps_concat.csv,Preset_15,TCN,42,768,"[256, 320, 384]","[1, 2, 4]",3,1,gelu,True,True,False,mean,256,L2,"[0.05, 0.05, 0.05]",96,SGD,0.0,0.0006,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10495,1.09446,0.36364,0.17778,"[0.0, 0.0, 0.53333]",101,1.10495,1.09446,0.36364,0.17778,"[0.0, 0.0, 0.53333]",101,STOPPED,11.862
73,20251219_172111,gaitpart_16steps_concat.csv,Preset_15,TCN,42,512,"[256, 320, 384]","[1, 2, 4]",3,1,gelu,True,True,False,mean,256,L2,"[0.05, 0.05, 0.05]",96,SGD,0.0,0.0006,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10514,1.0979,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,1.10514,1.0979,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,STOPPED,6.657
74,20251219_172111,gaitset_62steps_concat.csv,Preset_15,TCN,42,768,"[256, 320, 384]","[1, 2, 4]",3,1,gelu,True,True,False,mean,256,L2,"[0.05, 0.05, 0.05]",96,SGD,0.0,0.0006,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10448,1.1072,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10448,1.1072,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,11.61
75,20251219_172111,gln_93steps_concat.csv,Preset_15,TCN,42,512,"[256, 320, 384]","[1, 2, 4]",3,1,gelu,True,True,False,mean,256,L2,"[0.05, 0.05, 0.05]",96,SGD,0.0,0.0006,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10431,1.09508,0.36364,0.17778,"[0.0, 0.0, 0.53333]",101,1.10431,1.09508,0.36364,0.17778,"[0.0, 0.0, 0.53333]",101,STOPPED,12.409

76,20251219_172111,baseline_31steps_concat.csv,Preset_16,TCN,42,512,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1, 0.1]",128,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11881,2.80779,0.47727,0.40864,"[0.51163, 0.2, 0.51429]",272,0.27301,2.92254,0.5,0.43254,"[0.53333, 0.25, 0.51429]",206,COMPLETED,34.832
77,20251219_172111,gaitgl_64steps_concat.csv,Preset_16,TCN,42,768,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1, 0.1]",128,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12363,1.88226,0.52273,0.4982,"[0.5, 0.4, 0.59459]",254,0.13786,1.56957,0.54545,0.51505,"[0.5641, 0.375, 0.60606]",253,COMPLETED,52.832
78,20251219_172111,gaitpart_16steps_concat.csv,Preset_16,TCN,42,512,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1, 0.1]",128,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11942,2.15203,0.54545,0.50636,"[0.65, 0.35294, 0.51613]",417,0.5738,1.44519,0.61364,0.5541,"[0.64865, 0.36364, 0.65]",358,COMPLETED,39.854
79,20251219_172111,gaitset_62steps_concat.csv,Preset_16,TCN,42,768,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1, 0.1]",128,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13759,2.37589,0.43182,0.3549,"[0.55319, 0.16667, 0.34483]",379,0.74712,1.57754,0.56818,0.54575,"[0.5, 0.47059, 0.66667]",187,COMPLETED,76.82
80,20251219_172111,gln_93steps_concat.csv,Preset_16,TCN,42,512,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1, 0.1]",128,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13366,2.15209,0.47727,0.35965,"[0.57895, 0.0, 0.5]",282,0.25868,1.75717,0.56818,0.47463,"[0.65116, 0.16667, 0.60606]",272,COMPLETED,71.789

81,20251219_172111,baseline_31steps_concat.csv,Preset_17,TCN,42,512,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,False,mean,256,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10864,2.3503,0.36364,0.31115,"[0.43478, 0.15385, 0.34483]",120,0.6503,1.2974,0.54545,0.48838,"[0.52941, 0.28571, 0.65]",42,COMPLETED,39.732
82,20251219_172111,gaitgl_64steps_concat.csv,Preset_17,TCN,42,768,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,False,mean,256,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11572,1.87043,0.38636,0.30429,"[0.52, 0.14286, 0.25]",71,0.46396,1.55635,0.43182,0.39555,"[0.51282, 0.22222, 0.45161]",41,COMPLETED,26.216
83,20251219_172111,gaitpart_16steps_concat.csv,Preset_17,TCN,42,512,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,False,mean,256,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12931,1.93449,0.56818,0.47373,"[0.58065, 0.14286, 0.69767]",274,0.73612,1.72611,0.59091,0.54388,"[0.67925, 0.57143, 0.38095]",73,COMPLETED,88.598
84,20251219_172111,gaitset_62steps_concat.csv,Preset_17,TCN,42,768,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,False,mean,256,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11381,2.22325,0.36364,0.28011,"[0.41176, 0.0, 0.42857]",159,0.60363,1.56923,0.45455,0.41443,"[0.55, 0.21053, 0.48276]",81,COMPLETED,57.529
85,20251219_172111,gln_93steps_concat.csv,Preset_17,TCN,42,512,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,False,mean,256,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11263,2.68088,0.31818,0.3164,"[0.5, 0.17647, 0.27273]",125,0.64519,1.54024,0.5,0.48793,"[0.48276, 0.44444, 0.53659]",37,COMPLETED,45.499

86,20251219_172111,baseline_31steps_concat.csv,Preset_18,TCN,42,512,"[448, 256]","[1, 2]",3,1,gelu,False,True,False,max,256,L2,"[0.0, 0.0]",64,AdamW,,3e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14347,1.38102,0.47727,0.35748,"[0.55814, 0.0, 0.51429]",475,0.47706,1.17889,0.54545,0.51389,"[0.55556, 0.375, 0.61111]",250,COMPLETED,35.983
87,20251219_172111,gaitgl_64steps_concat.csv,Preset_18,TCN,42,768,"[448, 256]","[1, 2]",3,1,gelu,False,True,False,max,256,L2,"[0.0, 0.0]",64,AdamW,,3e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14324,1.11515,0.5,0.42671,"[0.48649, 0.22222, 0.57143]",292,0.14324,1.11515,0.5,0.42671,"[0.48649, 0.22222, 0.57143]",292,COMPLETED,33.708
88,20251219_172111,gaitpart_16steps_concat.csv,Preset_18,TCN,42,512,"[448, 256]","[1, 2]",3,1,gelu,False,True,False,max,256,L2,"[0.0, 0.0]",64,AdamW,,3e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14449,1.41948,0.54545,0.44558,"[0.71111, 0.14286, 0.48276]",1008,0.16822,1.41552,0.63636,0.52525,"[0.72727, 0.18182, 0.66667]",948,COMPLETED,69.161
89,20251219_172111,gaitset_62steps_concat.csv,Preset_18,TCN,42,768,"[448, 256]","[1, 2]",3,1,gelu,False,True,False,max,256,L2,"[0.0, 0.0]",64,AdamW,,3e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14463,1.33832,0.47727,0.45204,"[0.57895, 0.35294, 0.42424]",675,0.23405,1.2514,0.59091,0.59156,"[0.63415, 0.6, 0.54054]",519,COMPLETED,76.391
90,20251219_172111,gln_93steps_concat.csv,Preset_18,TCN,42,512,"[448, 256]","[1, 2]",3,1,gelu,False,True,False,max,256,L2,"[0.0, 0.0]",64,AdamW,,3e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14506,1.01794,0.52273,0.44211,"[0.6, 0.2, 0.52632]",338,0.5761,1.04172,0.56818,0.55617,"[0.61905, 0.53333, 0.51613]",187,COMPLETED,40.863

91,20251219_172111,baseline_31steps_concat.csv,Preset_19,TCN,42,512,[640],[7],3,1,hardswish,True,True,False,attention,448,L2,[0.1],40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14892,3.86666,0.34091,0.30651,"[0.43243, 0.1, 0.3871]",1345,0.74691,1.25755,0.47727,0.46695,"[0.55556, 0.42105, 0.42424]",213,COMPLETED,134.675
92,20251219_172111,gaitgl_64steps_concat.csv,Preset_19,TCN,42,768,[640],[7],3,1,hardswish,True,True,False,attention,448,L2,[0.1],40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14656,1.54435,0.45455,0.38889,"[0.52632, 0.16667, 0.47368]",365,0.41082,1.38563,0.54545,0.45943,"[0.61111, 0.18182, 0.58537]",226,COMPLETED,50.773
93,20251219_172111,gaitpart_16steps_concat.csv,Preset_19,TCN,42,512,[640],[7],3,1,hardswish,True,True,False,attention,448,L2,[0.1],40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14397,4.78747,0.36364,0.35536,"[0.4375, 0.28571, 0.34286]",1396,0.47484,1.74492,0.52273,0.51858,"[0.52632, 0.5, 0.52941]",608,COMPLETED,130.596
94,20251219_172111,gaitset_62steps_concat.csv,Preset_19,TCN,42,768,[640],[7],3,1,hardswish,True,True,False,attention,448,L2,[0.1],40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14807,3.03376,0.38636,0.35789,"[0.47368, 0.2, 0.4]",1240,0.2782,2.2702,0.5,0.44599,"[0.60465, 0.26667, 0.46667]",750,COMPLETED,169.209
95,20251219_172111,gln_93steps_concat.csv,Preset_19,TCN,42,512,[640],[7],3,1,hardswish,True,True,False,attention,448,L2,[0.1],40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14599,3.77078,0.38636,0.33276,"[0.44444, 0.15385, 0.4]",614,0.4919,2.1908,0.47727,0.41171,"[0.51163, 0.14286, 0.58065]",251,COMPLETED,88.913

96,20251219_172111,baseline_31steps_concat.csv,Preset_20,TCN,42,512,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,False,attention,384,minmax,"[0.05, 0.1, 0.1, 0.1]",32,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11337,2.9169,0.34091,0.31003,"[0.42105, 0.09524, 0.41379]",174,0.48615,2.48234,0.5,0.46448,"[0.44444, 0.36364, 0.58537]",109,COMPLETED,68.788
97,20251219_172111,gaitgl_64steps_concat.csv,Preset_20,TCN,42,768,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,False,attention,384,minmax,"[0.05, 0.1, 0.1, 0.1]",32,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10473,1.09197,0.47727,0.21538,"[0.64615, 0.0, 0.0]",102,1.10473,1.09197,0.47727,0.21538,"[0.64615, 0.0, 0.0]",102,STOPPED,53.334
98,20251219_172111,gaitpart_16steps_concat.csv,Preset_20,TCN,42,512,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,False,attention,384,minmax,"[0.05, 0.1, 0.1, 0.1]",32,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10651,1.89698,0.47727,0.40661,"[0.53659, 0.15385, 0.52941]",191,0.13348,2.03578,0.56818,0.49695,"[0.66667, 0.28571, 0.53846]",166,COMPLETED,67.149
99,20251219_172111,gaitset_62steps_concat.csv,Preset_20,TCN,42,768,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,False,attention,384,minmax,"[0.05, 0.1, 0.1, 0.1]",32,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10295,2.56067,0.43182,0.40654,"[0.5641, 0.34783, 0.30769]",275,0.16564,2.17438,0.52273,0.48969,"[0.6, 0.35294, 0.51613]",259,COMPLETED,141.826
100,20251219_172111,gln_93steps_concat.csv,Preset_20,TCN,42,512,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,False,attention,384,minmax,"[0.05, 0.1, 0.1, 0.1]",32,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10364,2.48242,0.47727,0.43384,"[0.55, 0.26667, 0.48485]",238,0.39044,2.31739,0.52273,0.47486,"[0.57143, 0.30769, 0.54545]",154,COMPLETED,142.987

101,20251219_172111,baseline_31steps_concat.csv,Preset_21,TCN,42,512,"[192, 256, 320, 384]","[1, 2, 4, 8]",7,2,gelu,True,True,False,attention,256,L2,"[None, 0.1, 0.1, 0.2]",96,AdamW,,0.0002,5e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12207,2.26039,0.45455,0.35562,"[0.52632, 0.0, 0.54054]",381,0.44685,1.63335,0.56818,0.50823,"[0.63636, 0.30769, 0.58065]",259,COMPLETED,44.451
102,20251219_172111,gaitgl_64steps_concat.csv,Preset_21,TCN,42,768,"[192, 256, 320, 384]","[1, 2, 4, 8]",7,2,gelu,True,True,False,attention,256,L2,"[None, 0.1, 0.1, 0.2]",96,AdamW,,0.0002,5e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11954,1.92508,0.45455,0.31214,"[0.37037, 0.0, 0.56604]",168,0.55361,1.60564,0.47727,0.42937,"[0.57143, 0.25, 0.46667]",116,COMPLETED,30.463
103,20251219_172111,gaitpart_16steps_concat.csv,Preset_21,TCN,42,512,"[192, 256, 320, 384]","[1, 2, 4, 8]",7,2,gelu,True,True,False,attention,256,L2,"[None, 0.1, 0.1, 0.2]",96,AdamW,,0.0002,5e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10756,1.08088,0.36364,0.17778,"[0.0, 0.0, 0.53333]",101,1.10756,1.08088,0.36364,0.17778,"[0.0, 0.0, 0.53333]",101,STOPPED,10.353
