id,timestamp,target_embedding,source_params,model,seed,input_dim,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,ln_block_end,pooling,fc_hidden,norm,dropout,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec

51,20251219_172111,baseline_31steps_mean.csv,Preset_11,TCN,42,256,"[640, 448]","[3, 6]",3,2,hardswish,True,True,False,mean,384,minmax,"[0.1, 0.1]",32,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1401,2.24332,0.45455,0.40973,"[0.53659, 0.1, 0.59259]",346,0.2302,2.42949,0.52273,0.4627,"[0.55556, 0.10526, 0.72727]",215,COMPLETED,62.761
52,20251219_172111,gaitgl_64steps_mean.csv,Preset_11,TCN,42,256,"[640, 448]","[3, 6]",3,2,hardswish,True,True,False,mean,384,minmax,"[0.1, 0.1]",32,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13235,2.92213,0.38636,0.37453,"[0.4, 0.33333, 0.39024]",215,0.63778,1.90116,0.40909,0.39683,"[0.4, 0.33333, 0.45714]",153,COMPLETED,45.165
53,20251219_172111,gaitpart_16steps_mean.csv,Preset_11,TCN,42,256,"[640, 448]","[3, 6]",3,2,hardswish,True,True,False,mean,384,minmax,"[0.1, 0.1]",32,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13712,2.91232,0.31818,0.31877,"[0.27586, 0.26667, 0.41379]",468,0.49859,1.84469,0.54545,0.52206,"[0.60465, 0.46154, 0.5]",238,COMPLETED,81.537
54,20251219_172111,gaitset_62steps_mean.csv,Preset_11,TCN,42,256,"[640, 448]","[3, 6]",3,2,hardswish,True,True,False,mean,384,minmax,"[0.1, 0.1]",32,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14373,2.33233,0.47727,0.45425,"[0.5, 0.33333, 0.52941]",646,0.1641,2.5314,0.52273,0.49925,"[0.57143, 0.4, 0.52632]",629,COMPLETED,134.955
55,20251219_172111,gln_93steps_mean.csv,Preset_11,TCN,42,256,"[640, 448]","[3, 6]",3,2,hardswish,True,True,False,mean,384,minmax,"[0.1, 0.1]",32,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12623,2.63696,0.47727,0.43734,"[0.52632, 0.28571, 0.5]",282,0.21669,2.89601,0.52273,0.49495,"[0.48485, 0.4, 0.6]",240,COMPLETED,71.997

56,20251219_172111,baseline_31steps_mean.csv,Preset_12,TCN,42,256,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,False,mean,320,L2,"[0.1, 0.1, 0.1, 0.1]",40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12515,3.09765,0.34091,0.35417,"[0.375, 0.1875, 0.5]",555,0.47433,2.46744,0.47727,0.44603,"[0.58537, 0.27273, 0.48]",185,COMPLETED,101.668
57,20251219_172111,gaitgl_64steps_mean.csv,Preset_12,TCN,42,256,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,False,mean,320,L2,"[0.1, 0.1, 0.1, 0.1]",40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13903,1.48071,0.63636,0.45682,"[0.7234, 0.0, 0.64706]",325,0.43964,1.55348,0.63636,0.4686,"[0.73913, 0.0, 0.66667]",165,COMPLETED,71.864
58,20251219_172111,gaitpart_16steps_mean.csv,Preset_12,TCN,42,256,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,False,mean,320,L2,"[0.1, 0.1, 0.1, 0.1]",40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1345,2.02571,0.5,0.48493,"[0.62857, 0.30769, 0.51852]",1125,0.52802,1.6637,0.59091,0.55967,"[0.7, 0.36364, 0.61538]",446,COMPLETED,196.673
59,20251219_172111,gaitset_62steps_mean.csv,Preset_12,TCN,42,256,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,False,mean,320,L2,"[0.1, 0.1, 0.1, 0.1]",40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10429,1.09719,0.43182,0.27048,"[0.24, 0.0, 0.57143]",101,1.10429,1.09719,0.43182,0.27048,"[0.24, 0.0, 0.57143]",101,STOPPED,22.344
60,20251219_172111,gln_93steps_mean.csv,Preset_12,TCN,42,256,"[448, 448, 448, 448]","[1, 2, 4, 8]",3,2,gelu,True,True,False,mean,320,L2,"[0.1, 0.1, 0.1, 0.1]",40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13728,2.83558,0.36364,0.3739,"[0.45161, 0.23529, 0.43478]",609,0.59365,2.24148,0.52273,0.51903,"[0.46667, 0.52632, 0.5641]",215,COMPLETED,159.89

61,20251219_172111,baseline_31steps_mean.csv,Preset_13,TCN,42,256,"[192, 256, 320, 384, 448]","[1, 2, 3, 4, 5]",3,3,silu,True,True,False,attention,256,L2,"[0.2, 0.2, 0.2, 0.2, 0.2]",56,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.1044,1.10008,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.1044,1.10008,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,20.559
62,20251219_172111,gaitgl_64steps_mean.csv,Preset_13,TCN,42,256,"[192, 256, 320, 384, 448]","[1, 2, 3, 4, 5]",3,3,silu,True,True,False,attention,256,L2,"[0.2, 0.2, 0.2, 0.2, 0.2]",56,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10466,1.10039,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10466,1.10039,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,23.942
63,20251219_172111,gaitpart_16steps_mean.csv,Preset_13,TCN,42,256,"[192, 256, 320, 384, 448]","[1, 2, 3, 4, 5]",3,3,silu,True,True,False,attention,256,L2,"[0.2, 0.2, 0.2, 0.2, 0.2]",56,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10472,1.09988,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10472,1.09988,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,20.091
64,20251219_172111,gaitset_62steps_mean.csv,Preset_13,TCN,42,256,"[192, 256, 320, 384, 448]","[1, 2, 3, 4, 5]",3,3,silu,True,True,False,attention,256,L2,"[0.2, 0.2, 0.2, 0.2, 0.2]",56,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10449,1.09996,0.15909,0.0915,"[0.0, 0.27451, 0.0]",200,1.10449,1.09996,0.15909,0.0915,"[0.0, 0.27451, 0.0]",200,STOPPED,46.897
65,20251219_172111,gln_93steps_mean.csv,Preset_13,TCN,42,256,"[192, 256, 320, 384, 448]","[1, 2, 3, 4, 5]",3,3,silu,True,True,False,attention,256,L2,"[0.2, 0.2, 0.2, 0.2, 0.2]",56,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10466,1.09948,0.15909,0.0915,"[0.0, 0.27451, 0.0]",140,1.10466,1.09948,0.15909,0.0915,"[0.0, 0.27451, 0.0]",140,STOPPED,40.49

66,20251219_172111,baseline_31steps_mean.csv,Preset_14,TCN,42,256,[384],[7],7,1,silu,True,True,False,mean,256,L2,[0.05],64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14489,2.90011,0.38636,0.31081,"[0.43243, 0.0, 0.5]",2380,0.69835,1.19747,0.56818,0.55114,"[0.59459, 0.47059, 0.58824]",340,COMPLETED,157.117
67,20251219_172111,gaitgl_64steps_mean.csv,Preset_14,TCN,42,256,[384],[7],7,1,silu,True,True,False,mean,256,L2,[0.05],64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.21738,1.91723,0.45455,0.39018,"[0.61538, 0.11765, 0.4375]",2520,0.26931,1.79202,0.52273,0.44314,"[0.66667, 0.13333, 0.52941]",1915,STOPPED,198.563
68,20251219_172111,gaitpart_16steps_mean.csv,Preset_14,TCN,42,256,[384],[7],7,1,silu,True,True,False,mean,256,L2,[0.05],64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.16995,1.61317,0.52273,0.46881,"[0.5, 0.22222, 0.68421]",3612,0.27707,1.16839,0.63636,0.5664,"[0.68182, 0.30769, 0.70968]",2109,STOPPED,221.713
69,20251219_172111,gaitset_62steps_mean.csv,Preset_14,TCN,42,256,[384],[7],7,1,silu,True,True,False,mean,256,L2,[0.05],64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.24745,2.67292,0.38636,0.33153,"[0.4878, 0.15385, 0.35294]",3826,0.68371,1.4281,0.54545,0.5511,"[0.55556, 0.57143, 0.52632]",1009,STOPPED,298.824
70,20251219_172111,gln_93steps_mean.csv,Preset_14,TCN,42,256,[384],[7],7,1,silu,True,True,False,mean,256,L2,[0.05],64,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.18022,2.66323,0.5,0.47691,"[0.52632, 0.375, 0.52941]",3200,0.19876,2.60241,0.54545,0.54108,"[0.57778, 0.54545, 0.5]",3065,STOPPED,298.801

71,20251219_172111,baseline_31steps_mean.csv,Preset_15,TCN,42,256,"[256, 320, 384]","[1, 2, 4]",3,1,gelu,True,True,False,mean,256,L2,"[0.05, 0.05, 0.05]",96,SGD,0.0,0.0006,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10493,1.10835,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10493,1.10835,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,7.098
72,20251219_172111,gaitgl_64steps_mean.csv,Preset_15,TCN,42,256,"[256, 320, 384]","[1, 2, 4]",3,1,gelu,True,True,False,mean,256,L2,"[0.05, 0.05, 0.05]",96,SGD,0.0,0.0006,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10451,1.10463,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10451,1.10463,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,8.645
73,20251219_172111,gaitpart_16steps_mean.csv,Preset_15,TCN,42,256,"[256, 320, 384]","[1, 2, 4]",3,1,gelu,True,True,False,mean,256,L2,"[0.05, 0.05, 0.05]",96,SGD,0.0,0.0006,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10457,1.09972,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10457,1.09972,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,6.5
74,20251219_172111,gaitset_62steps_mean.csv,Preset_15,TCN,42,256,"[256, 320, 384]","[1, 2, 4]",3,1,gelu,True,True,False,mean,256,L2,"[0.05, 0.05, 0.05]",96,SGD,0.0,0.0006,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10532,1.09004,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,1.10532,1.09004,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,STOPPED,8.375
75,20251219_172111,gln_93steps_mean.csv,Preset_15,TCN,42,256,"[256, 320, 384]","[1, 2, 4]",3,1,gelu,True,True,False,mean,256,L2,"[0.05, 0.05, 0.05]",96,SGD,0.0,0.0006,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10449,1.10911,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,1.10449,1.10911,0.15909,0.0915,"[0.0, 0.27451, 0.0]",101,STOPPED,11.189

76,20251219_172111,baseline_31steps_mean.csv,Preset_16,TCN,42,256,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1, 0.1]",128,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13335,1.94797,0.5,0.36874,"[0.51163, 0.0, 0.59459]",255,0.63032,1.39437,0.59091,0.4963,"[0.6, 0.22222, 0.66667]",136,COMPLETED,36.869
77,20251219_172111,gaitgl_64steps_mean.csv,Preset_16,TCN,42,256,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1, 0.1]",128,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1228,1.60245,0.47727,0.40741,"[0.51282, 0.15385, 0.55556]",158,0.15011,1.62011,0.54545,0.49376,"[0.58537, 0.30769, 0.58824]",147,COMPLETED,32.346
78,20251219_172111,gaitpart_16steps_mean.csv,Preset_16,TCN,42,256,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1, 0.1]",128,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11702,1.74176,0.59091,0.55037,"[0.73171, 0.38095, 0.53846]",509,0.67535,1.20463,0.65909,0.61416,"[0.71429, 0.46154, 0.66667]",254,COMPLETED,56.756
79,20251219_172111,gaitset_62steps_mean.csv,Preset_16,TCN,42,256,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1, 0.1]",128,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13138,2.28676,0.45455,0.39734,"[0.6087, 0.33333, 0.25]",492,0.56554,1.76433,0.54545,0.50278,"[0.66667, 0.375, 0.46667]",299,COMPLETED,99.001
80,20251219_172111,gln_93steps_mean.csv,Preset_16,TCN,42,256,"[384, 512, 512, 512]","[1, 2, 4, 8]",5,2,gelu,True,True,False,max,512,minmax,"[None, 0.05, 0.1, 0.1]",128,AdamW,,0.0001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14202,1.93452,0.47727,0.42983,"[0.57143, 0.23529, 0.48276]",232,0.69959,1.3395,0.52273,0.44444,"[0.66667, 0.26667, 0.4]",128,COMPLETED,64.306

81,20251219_172111,baseline_31steps_mean.csv,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,False,mean,256,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13653,2.48156,0.38636,0.36623,"[0.51282, 0.22222, 0.36364]",159,0.67735,1.63677,0.54545,0.4602,"[0.58537, 0.16667, 0.62857]",46,COMPLETED,54.71
82,20251219_172111,gaitgl_64steps_mean.csv,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,False,mean,256,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11682,2.16877,0.40909,0.31498,"[0.46667, 0.0, 0.47826]",83,0.25878,1.78788,0.54545,0.40556,"[0.66667, 0.0, 0.55]",65,COMPLETED,29.75
83,20251219_172111,gaitpart_16steps_mean.csv,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,False,mean,256,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12933,1.8613,0.59091,0.53281,"[0.74419, 0.31579, 0.53846]",253,0.38962,1.96317,0.61364,0.58241,"[0.72222, 0.4, 0.625]",162,COMPLETED,86.413
84,20251219_172111,gaitset_62steps_mean.csv,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,False,mean,256,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.26612,2.57755,0.40909,0.4067,"[0.45161, 0.28571, 0.48276]",313,0.73882,1.45379,0.52273,0.49331,"[0.55556, 0.35294, 0.57143]",92,STOPPED,111.617
85,20251219_172111,gln_93steps_mean.csv,Preset_17,TCN,42,256,"[128, 128, 128, 128]","[1, 4, 7, 10]",3,2,prelu,False,True,False,mean,256,L2,"[0.0, 0.0, 0.2, 0.0]",16,AdamW,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11316,1.76552,0.45455,0.32927,"[0.4878, 0.0, 0.5]",124,0.17451,1.55107,0.52273,0.49081,"[0.55814, 0.4, 0.51429]",110,COMPLETED,45.636

86,20251219_172111,baseline_31steps_mean.csv,Preset_18,TCN,42,256,"[448, 256]","[1, 2]",3,1,gelu,False,True,False,max,256,L2,"[0.0, 0.0]",64,AdamW,,3e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14686,1.29455,0.5,0.37566,"[0.57143, 0.0, 0.55556]",475,0.27251,1.17434,0.59091,0.53019,"[0.65116, 0.33333, 0.60606]",341,COMPLETED,34.996
87,20251219_172111,gaitgl_64steps_mean.csv,Preset_18,TCN,42,256,"[448, 256]","[1, 2]",3,1,gelu,False,True,False,max,256,L2,"[0.0, 0.0]",64,AdamW,,3e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13909,1.07117,0.47727,0.30994,"[0.59649, 0.0, 0.33333]",296,0.30897,1.02487,0.56818,0.47917,"[0.625, 0.25, 0.5625]",206,COMPLETED,26.172
88,20251219_172111,gaitpart_16steps_mean.csv,Preset_18,TCN,42,256,"[448, 256]","[1, 2]",3,1,gelu,False,True,False,max,256,L2,"[0.0, 0.0]",64,AdamW,,3e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14598,1.38307,0.54545,0.47708,"[0.68182, 0.26667, 0.48276]",1119,0.31277,1.33023,0.56818,0.52716,"[0.7027, 0.33333, 0.54545]",742,COMPLETED,77.187
89,20251219_172111,gaitset_62steps_mean.csv,Preset_18,TCN,42,256,"[448, 256]","[1, 2]",3,1,gelu,False,True,False,max,256,L2,"[0.0, 0.0]",64,AdamW,,3e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14861,1.25265,0.52273,0.43838,"[0.61905, 0.18182, 0.51429]",820,0.22501,1.18202,0.59091,0.5584,"[0.65116, 0.46154, 0.5625]",673,COMPLETED,72.279
90,20251219_172111,gln_93steps_mean.csv,Preset_18,TCN,42,256,"[448, 256]","[1, 2]",3,1,gelu,False,True,False,max,256,L2,"[0.0, 0.0]",64,AdamW,,3e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1478,1.08031,0.54545,0.49056,"[0.62222, 0.33333, 0.51613]",363,0.2244,1.05587,0.59091,0.52594,"[0.68085, 0.36364, 0.53333]",298,COMPLETED,39.455

91,20251219_172111,baseline_31steps_mean.csv,Preset_19,TCN,42,256,[640],[7],3,1,hardswish,True,True,False,attention,448,L2,[0.1],40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1489,2.35247,0.47727,0.35427,"[0.51282, 0.0, 0.55]",1146,0.74662,1.13869,0.56818,0.55114,"[0.59459, 0.47059, 0.58824]",258,COMPLETED,125.158
92,20251219_172111,gaitgl_64steps_mean.csv,Preset_19,TCN,42,256,[640],[7],3,1,hardswish,True,True,False,attention,448,L2,[0.1],40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14744,4.37948,0.34091,0.29554,"[0.43902, 0.125, 0.32258]",386,0.51138,1.49365,0.40909,0.34017,"[0.53333, 0.15385, 0.33333]",173,COMPLETED,48.493
93,20251219_172111,gaitpart_16steps_mean.csv,Preset_19,TCN,42,256,[640],[7],3,1,hardswish,True,True,False,attention,448,L2,[0.1],40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14836,1.58914,0.63636,0.56989,"[0.66667, 0.33333, 0.70968]",1512,0.36821,1.54414,0.65909,0.62562,"[0.73171, 0.5, 0.64516]",828,COMPLETED,151.574
94,20251219_172111,gaitset_62steps_mean.csv,Preset_19,TCN,42,256,[640],[7],3,1,hardswish,True,True,False,attention,448,L2,[0.1],40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14473,3.06017,0.38636,0.31671,"[0.5, 0.15385, 0.2963]",837,0.216,3.03957,0.47727,0.43025,"[0.59574, 0.375, 0.32]",666,COMPLETED,103.834
95,20251219_172111,gln_93steps_mean.csv,Preset_19,TCN,42,256,[640],[7],3,1,hardswish,True,True,False,attention,448,L2,[0.1],40,AdamW,,2e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14865,3.81915,0.36364,0.35169,"[0.41026, 0.3, 0.34483]",750,0.44733,2.36009,0.45455,0.43105,"[0.51163, 0.35294, 0.42857]",377,COMPLETED,108.958

96,20251219_172111,baseline_31steps_mean.csv,Preset_20,TCN,42,256,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,False,attention,384,minmax,"[0.05, 0.1, 0.1, 0.1]",32,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12485,2.70386,0.43182,0.39903,"[0.45714, 0.21053, 0.52941]",206,0.37587,2.34519,0.5,0.47225,"[0.48485, 0.35294, 0.57895]",123,COMPLETED,101.078
97,20251219_172111,gaitgl_64steps_mean.csv,Preset_20,TCN,42,256,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,False,attention,384,minmax,"[0.05, 0.1, 0.1, 0.1]",32,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.1043,1.09146,0.47727,0.21538,"[0.64615, 0.0, 0.0]",102,1.1043,1.09146,0.47727,0.21538,"[0.64615, 0.0, 0.0]",102,STOPPED,62.695
98,20251219_172111,gaitpart_16steps_mean.csv,Preset_20,TCN,42,256,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,False,attention,384,minmax,"[0.05, 0.1, 0.1, 0.1]",32,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10465,2.55158,0.45455,0.42335,"[0.58824, 0.18182, 0.5]",489,0.31441,1.66614,0.56818,0.54097,"[0.66667, 0.36364, 0.59259]",263,COMPLETED,211.928
99,20251219_172111,gaitset_62steps_mean.csv,Preset_20,TCN,42,256,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,False,attention,384,minmax,"[0.05, 0.1, 0.1, 0.1]",32,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11152,2.00575,0.54545,0.45258,"[0.65217, 0.15385, 0.55172]",397,0.15872,2.0229,0.56818,0.53541,"[0.66667, 0.42105, 0.51852]",372,COMPLETED,241.894
100,20251219_172111,gln_93steps_mean.csv,Preset_20,TCN,42,256,"[640, 768, 768, 640]","[1, 2, 4, 8]",5,2,mish,True,True,False,attention,384,minmax,"[0.05, 0.1, 0.1, 0.1]",32,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13185,2.64665,0.36364,0.27049,"[0.48889, 0.0, 0.32258]",247,0.66943,1.59662,0.36364,0.34852,"[0.48276, 0.17391, 0.38889]",136,COMPLETED,179.795

101,20251219_172111,baseline_31steps_mean.csv,Preset_21,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",7,2,gelu,True,True,False,attention,256,L2,"[None, 0.1, 0.1, 0.2]",96,AdamW,,0.0002,5e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10265,1.80522,0.54545,0.45513,"[0.61538, 0.25, 0.5]",216,0.43069,1.37665,0.54545,0.50216,"[0.57143, 0.36364, 0.57143]",172,COMPLETED,27.523
102,20251219_172111,gaitgl_64steps_mean.csv,Preset_21,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",7,2,gelu,True,True,False,attention,256,L2,"[None, 0.1, 0.1, 0.2]",96,AdamW,,0.0002,5e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10476,1.08951,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,1.10476,1.08951,0.47727,0.21538,"[0.64615, 0.0, 0.0]",101,STOPPED,17.402
103,20251219_172111,gaitpart_16steps_mean.csv,Preset_21,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",7,2,gelu,True,True,False,attention,256,L2,"[None, 0.1, 0.1, 0.2]",96,AdamW,,0.0002,5e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10472,1.09564,0.36364,0.17778,"[0.0, 0.0, 0.53333]",101,1.10472,1.09564,0.36364,0.17778,"[0.0, 0.0, 0.53333]",101,STOPPED,11.259
104,20251219_172111,gaitset_62steps_mean.csv,Preset_21,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",7,2,gelu,True,True,False,attention,256,L2,"[None, 0.1, 0.1, 0.2]",96,AdamW,,0.0002,5e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10483,1.09035,0.47727,0.21538,"[0.64615, 0.0, 0.0]",103,1.10483,1.09035,0.47727,0.21538,"[0.64615, 0.0, 0.0]",103,STOPPED,17.537
105,20251219_172111,gln_93steps_mean.csv,Preset_21,TCN,42,256,"[192, 256, 320, 384]","[1, 2, 4, 8]",7,2,gelu,True,True,False,attention,256,L2,"[None, 0.1, 0.1, 0.2]",96,AdamW,,0.0002,5e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10518,1.08676,0.47727,0.21538,"[0.64615, 0.0, 0.0]",103,1.10518,1.08676,0.47727,0.21538,"[0.64615, 0.0, 0.0]",103,STOPPED,22.123

106,20251219_172111,baseline_31steps_mean.csv,Preset_22,TCN,42,256,"[384, 576, 768]","[3, 6, 9]",3,2,silu,True,True,False,max,320,L2,"[0.05, 0.1, 0.1]",40,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14328,1.93697,0.47727,0.40585,"[0.53659, 0.16667, 0.51429]",235,0.53668,1.38506,0.56818,0.56264,"[0.55556, 0.52632, 0.60606]",102,COMPLETED,46.996
107,20251219_172111,gaitgl_64steps_mean.csv,Preset_22,TCN,42,256,"[384, 576, 768]","[3, 6, 9]",3,2,silu,True,True,False,max,320,L2,"[0.05, 0.1, 0.1]",40,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14765,2.23313,0.34091,0.24285,"[0.30303, 0.0, 0.42553]",160,0.43191,1.46687,0.5,0.36957,"[0.6087, 0.0, 0.5]",82,COMPLETED,40.26
108,20251219_172111,gaitpart_16steps_mean.csv,Preset_22,TCN,42,256,"[384, 576, 768]","[3, 6, 9]",3,2,silu,True,True,False,max,320,L2,"[0.05, 0.1, 0.1]",40,Adam,,3e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.20904,1.47235,0.52273,0.5074,"[0.6, 0.47059, 0.45161]",533,0.27197,1.44491,0.63636,0.63187,"[0.63158, 0.61538, 0.64865]",414,STOPPED,95.051
