number,value,state,datetime_start,datetime_complete,duration,hidden_layers,norm_layers,dropout_layers,activation,base_dim,batch_size,dropout,lr,norm,num_layers,pattern,pca_frac,pooling,use_pca,weight_decay
24,0.44475466587891005,COMPLETE,2025-11-26 22:41:00.470645,2025-11-26 22:41:23.861547,0 days 00:00:23.390902,"[128, 64, 64, 64]","[1, 2]",[2],tanh,128,64,0.1,0.0002,L2,4,decreasing,,max,False,1e-06
25,0.327006327006327,PRUNED,2025-11-26 22:41:23.863558,2025-11-26 22:41:31.818928,0 days 00:00:07.955370,"[128, 128, 128, 128]",[1],[],leakyrelu,128,16,,5e-05,L2,4,uniform,,max,False,1e-07
26,0.380132687792398,COMPLETE,2025-11-26 22:41:31.819934,2025-11-26 22:41:45.658534,0 days 00:00:13.838600,"[128, 64, 64]","[1, 2]",[2],relu,128,128,0.1,0.0001,L2,3,decreasing,,mean,False,1e-06
27,0.31454311454311457,PRUNED,2025-11-26 22:41:45.661551,2025-11-26 22:41:49.005007,0 days 00:00:03.343456,"[256, 128, 64, 64]",[],"[1, 2]",elu,256,48,0.1,0.0005,L2,4,decreasing,,max,False,1e-06
28,0.08888888888888889,PRUNED,2025-11-26 22:41:49.005007,2025-11-26 22:41:53.298025,0 days 00:00:04.293018,"[64, 128]",[1],[],gelu,128,32,,2e-05,L2,2,increasing,0.5,max,True,1e-06
29,0.43836215815771806,COMPLETE,2025-11-26 22:41:53.299036,2025-11-26 22:42:09.604694,0 days 00:00:16.305658,"[256, 256, 256, 256, 256]",[1],"[2, 3]",tanh,256,64,0.1,0.0002,L2,5,uniform,,max,False,1e-06
30,0.21839080459770113,PRUNED,2025-11-26 22:42:09.607205,2025-11-26 22:42:12.221629,0 days 00:00:02.614424,"[128, 64, 64, 64]","[1, 2]",[],tanh,128,64,,0.001,L2,4,decreasing,,max,False,1e-05
31,0.4411532219627511,COMPLETE,2025-11-26 22:42:12.222634,2025-11-26 22:42:32.089845,0 days 00:00:19.867211,"[768, 384, 192, 96, 64]","[1, 2, 3, 4]",[2],tanh,768,64,0.4,0.0002,minmax,5,decreasing,,max,False,1e-07
32,0.42125483392608115,COMPLETE,2025-11-26 22:42:32.092928,2025-11-26 22:42:47.913187,0 days 00:00:15.820259,"[896, 448, 224, 112, 64, 64]","[1, 2, 3]","[2, 4]",tanh,896,64,0.2,0.0002,minmax,6,decreasing,,max,False,1e-06
33,0.21839080459770113,PRUNED,2025-11-26 22:42:47.915198,2025-11-26 22:42:48.943449,0 days 00:00:01.028251,"[896, 448, 224, 112]","[1, 2]",[2],tanh,896,128,0.1,1e-05,L2,4,decreasing,,mean,False,1e-07
34,0.389433551198257,PRUNED,2025-11-26 22:42:48.944455,2025-11-26 22:42:52.580531,0 days 00:00:03.636076,"[512, 256, 128, 64, 64, 64]","[1, 2, 3, 4]","[2, 4]",gelu,512,64,0.5,0.0002,minmax,6,decreasing,,max,False,0.0001
35,0.4246370497408625,COMPLETE,2025-11-26 22:42:52.581538,2025-11-26 22:43:12.017648,0 days 00:00:19.436110,"[896, 896, 896, 896]","[1, 2]",[2],tanh,896,96,0.3,5e-05,L2,4,uniform,,mean,False,1e-06
36,0.21839080459770113,PRUNED,2025-11-26 22:43:12.020669,2025-11-26 22:43:13.331297,0 days 00:00:01.310628,"[1024, 512, 256]",[1],[2],silu,1024,64,0.3,1e-05,minmax,3,decreasing,0.9,max,True,1e-06
37,0.25925925925925924,PRUNED,2025-11-26 22:43:13.332302,2025-11-26 22:43:31.886553,0 days 00:00:18.554251,"[640, 640, 640, 640, 640]",[1],"[1, 2, 3]",elu,640,32,0.1,2e-05,L2,5,uniform,,mean,False,0.0
38,0.21839080459770113,PRUNED,2025-11-26 22:43:31.887570,2025-11-26 22:43:38.493689,0 days 00:00:06.606119,"[64, 64, 96, 192, 384, 768]","[1, 2, 3, 5]",[5],relu,768,64,0.5,0.0002,minmax,6,increasing,,max,False,1e-05
39,0.21839080459770113,PRUNED,2025-11-26 22:43:38.494734,2025-11-26 22:43:46.780940,0 days 00:00:08.286206,"[384, 384, 384, 384]",[2],[2],silu,384,16,0.1,0.0001,L2,4,uniform,0.9,max,True,0.0001
40,0.21839080459770113,PRUNED,2025-11-26 22:43:46.780940,2025-11-26 22:43:50.701540,0 days 00:00:03.920600,"[1024, 512, 256, 128, 64, 64]","[1, 3, 4]","[1, 2, 4]",tanh,1024,48,0.3,5e-05,L2,6,decreasing,,mean,False,1e-06
41,0.21839080459770113,PRUNED,2025-11-26 22:43:50.702545,2025-11-26 22:43:54.330465,0 days 00:00:03.627920,"[768, 384, 192, 96, 64]","[1, 2, 3, 4]",[2],tanh,768,64,0.4,0.0002,minmax,5,decreasing,,max,False,1e-07
42,0.3857442348008386,PRUNED,2025-11-26 22:43:54.331471,2025-11-26 22:43:57.627370,0 days 00:00:03.295899,"[768, 384, 192, 96, 64]","[1, 2, 3, 4]",[2],tanh,768,64,0.4,0.0002,minmax,5,decreasing,,max,False,1e-07
43,0.21839080459770113,PRUNED,2025-11-26 22:43:57.628377,2025-11-26 22:44:00.341048,0 days 00:00:02.712671,"[768, 384, 192, 96]","[1, 2, 3]",[2],tanh,768,64,0.4,0.0002,minmax,4,decreasing,,max,False,1e-07
44,0.21839080459770113,PRUNED,2025-11-26 22:44:00.342055,2025-11-26 22:44:07.186033,0 days 00:00:06.843978,"[256, 128, 64, 64, 64]","[1, 2, 3, 4]",[3],gelu,256,64,0.4,0.0002,minmax,5,decreasing,,max,False,1e-07
45,0.22028985507246376,PRUNED,2025-11-26 22:44:07.187033,2025-11-26 22:44:09.926831,0 days 00:00:02.739798,"[64, 64, 64, 64, 64, 128]","[1, 2, 3, 4, 5]","[2, 3, 5]",tanh,128,96,0.5,0.0002,minmax,6,increasing,0.5,max,True,1e-07
46,0.21839080459770113,PRUNED,2025-11-26 22:44:09.926831,2025-11-26 22:44:12.522322,0 days 00:00:02.595491,"[896, 448, 224, 112]","[1, 2]",[2],leakyrelu,896,64,0.3,0.0001,minmax,4,decreasing,,max,False,1e-06
47,0.28213984189116587,PRUNED,2025-11-26 22:44:12.523344,2025-11-26 22:44:14.322576,0 days 00:00:01.799232,"[384, 384, 384]",[],[2],elu,384,128,0.4,1e-05,L2,3,uniform,0.6,max,True,1e-05
48,0.21839080459770113,PRUNED,2025-11-26 22:44:14.323590,2025-11-26 22:44:18.562654,0 days 00:00:04.239064,"[512, 256, 128, 64, 64]","[1, 2, 3, 4]","[2, 3]",gelu,512,64,0.1,0.0005,minmax,5,decreasing,,max,False,1e-06
49,0.21758419036095988,COMPLETE,2025-11-26 22:44:18.564719,2025-11-26 22:45:02.030170,0 days 00:00:43.465451,"[256, 128, 64, 64, 64]","[1, 3, 4]",[1],tanh,256,16,0.3,2e-05,L2,5,decreasing,,max,False,0.0
