id,timestamp,target_embedding,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,input_dim,max_seq_len,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
10,20251221_020302,gln_93steps_mean.csv,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.55408,1.68232,0.38636,0.37533,"[0.27586, 0.36364, 0.48649]",595,0.65558,1.41862,0.52273,0.51412,"[0.54545, 0.47059, 0.52632]",389,STOPPED,213.897

11,20251221_020302,baseline_31steps_mean.csv,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1297,2.57899,0.43182,0.41451,"[0.45714, 0.31579, 0.47059]",580,0.5685,1.47561,0.56818,0.51944,"[0.625, 0.4, 0.53333]",175,COMPLETED,129.481
12,20251221_020302,gaitgl_64steps_mean.csv,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.116,2.10476,0.52273,0.37425,"[0.64, 0.0, 0.48276]",104,0.72802,1.38777,0.47727,0.40661,"[0.52941, 0.15385, 0.53659]",31,COMPLETED,28.848
13,20251221_020302,gaitpart_16steps_mean.csv,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.17255,3.04398,0.43182,0.37361,"[0.42424, 0.11765, 0.57895]",1374,0.42779,1.70773,0.63636,0.58413,"[0.73913, 0.46154, 0.55172]",840,STOPPED,276.785
14,20251221_020302,gaitset_62steps_mean.csv,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11549,2.79403,0.47727,0.40599,"[0.61224, 0.28571, 0.32]",1101,0.74581,1.61092,0.52273,0.50135,"[0.59091, 0.46154, 0.45161]",289,COMPLETED,297.991
15,20251221_020302,gln_93steps_mean.csv,Preset_3,Transformer,42,"[320, 480, 640]",8,3,960,0.15,gelu,prenorm,learned,mean,False,7e-05,1e-06,48,AdamW,0.0,nan,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1158,2.52156,0.45455,0.33354,"[0.4878, 0.0, 0.51282]",506,0.71893,1.31633,0.56818,0.57174,"[0.55556, 0.58824, 0.57143]",135,COMPLETED,194.168

16,20251221_020302,baseline_31steps_mean.csv,Preset_4,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13077,1.83681,0.45455,0.35271,"[0.55814, 0.0, 0.5]",259,0.67418,1.23604,0.5,0.45053,"[0.59091, 0.22222, 0.53846]",132,COMPLETED,78.356
17,20251221_020302,gaitgl_64steps_mean.csv,Preset_4,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11967,1.14428,0.5,0.34799,"[0.61538, 0.0, 0.42857]",38,0.13726,1.07541,0.54545,0.48673,"[0.63636, 0.30769, 0.51613]",34,COMPLETED,13.215
18,20251221_020302,gaitpart_16steps_mean.csv,Preset_4,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.53895,2.89529,0.38636,0.37261,"[0.45, 0.32, 0.34783]",891,0.23514,1.8745,0.65909,0.6429,"[0.71111, 0.625, 0.59259]",565,STOPPED,252.018
19,20251221_020302,gaitset_62steps_mean.csv,Preset_4,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10714,1.24797,0.15909,0.0915,"[0.0, 0.27451, 0.0]",117,1.10714,1.24797,0.15909,0.0915,"[0.0, 0.27451, 0.0]",117,STOPPED,40.518
20,20251221_020302,gln_93steps_mean.csv,Preset_4,Transformer,42,"[640, 480, 320]",8,3,960,0.15,mish,postnorm,sinusoidal,max,False,6e-05,1e-06,32,Adam,0.0,nan,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12784,1.3421,0.5,0.47797,"[0.56522, 0.44444, 0.42424]",190,0.16864,1.27931,0.54545,0.5188,"[0.57143, 0.44444, 0.54054]",167,COMPLETED,81.331

21,20251221_020302,baseline_31steps_mean.csv,Preset_5,Transformer,42,"[256, 384, 512, 640]",8,4,768,0.15,silu,postnorm,learned,mean,False,5e-05,1e-06,64,AdamW,0.0,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11224,2.54786,0.47727,0.43318,"[0.47059, 0.25, 0.57895]",1038,0.7316,1.28554,0.56818,0.51092,"[0.6, 0.28571, 0.64706]",254,COMPLETED,216.211
22,20251221_020302,gaitgl_64steps_mean.csv,Preset_5,Transformer,42,"[256, 384, 512, 640]",8,4,768,0.15,silu,postnorm,learned,mean,False,5e-05,1e-06,64,AdamW,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12307,2.56799,0.45455,0.31905,"[0.6, 0.0, 0.35714]",249,0.18703,3.17431,0.43182,0.39337,"[0.57143, 0.26087, 0.34783]",174,COMPLETED,68.184
23,20251221_020302,gaitpart_16steps_mean.csv,Preset_5,Transformer,42,"[256, 384, 512, 640]",8,4,768,0.15,silu,postnorm,learned,mean,False,5e-05,1e-06,64,AdamW,0.0,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.7053,2.04859,0.47727,0.33737,"[0.3871, 0.0, 0.625]",1225,0.51387,1.08715,0.59091,0.56373,"[0.60465, 0.46154, 0.625]",604,STOPPED,241.227
24,20251221_020302,gaitset_62steps_mean.csv,Preset_5,Transformer,42,"[256, 384, 512, 640]",8,4,768,0.15,silu,postnorm,learned,mean,False,5e-05,1e-06,64,AdamW,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.19536,3.01195,0.43182,0.33216,"[0.51163, 0.0, 0.48485]",1462,0.59596,1.79625,0.5,0.45238,"[0.57143, 0.28571, 0.5]",537,STOPPED,387.204
25,20251221_020302,gln_93steps_mean.csv,Preset_5,Transformer,42,"[256, 384, 512, 640]",8,4,768,0.15,silu,postnorm,learned,mean,False,5e-05,1e-06,64,AdamW,0.0,nan,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13364,2.59873,0.43182,0.37075,"[0.4878, 0.15385, 0.47059]",838,0.73909,1.16458,0.52273,0.51686,"[0.5641, 0.5, 0.48649]",142,COMPLETED,326.517

26,20251221_020302,baseline_31steps_mean.csv,Preset_6,Transformer,42,"[512, 512, 384]",8,3,768,0.1,mish,postnorm,sinusoidal,cls,True,2e-05,1e-06,32,Adam,0.0,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11743,2.88397,0.40909,0.32432,"[0.48649, 0.0, 0.48649]",784,0.28,1.89765,0.61364,0.44602,"[0.75472, 0.0, 0.58333]",777,COMPLETED,223.591
27,20251221_020302,gaitgl_64steps_mean.csv,Preset_6,Transformer,42,"[512, 512, 384]",8,3,768,0.1,mish,postnorm,sinusoidal,cls,True,2e-05,1e-06,32,Adam,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13624,2.29893,0.47727,0.37316,"[0.54054, 0.0, 0.57895]",103,0.33803,1.75844,0.54545,0.45426,"[0.66667, 0.18182, 0.51429]",52,COMPLETED,36.653
28,20251221_020302,gaitpart_16steps_mean.csv,Preset_6,Transformer,42,"[512, 512, 384]",8,3,768,0.1,mish,postnorm,sinusoidal,cls,True,2e-05,1e-06,32,Adam,0.0,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.16743,2.28106,0.5,0.42579,"[0.57895, 0.14286, 0.55556]",1131,0.30903,1.98332,0.56818,0.51444,"[0.61538, 0.33333, 0.59459]",647,STOPPED,324.496
29,20251221_020302,gaitset_62steps_mean.csv,Preset_6,Transformer,42,"[512, 512, 384]",8,3,768,0.1,mish,postnorm,sinusoidal,cls,True,2e-05,1e-06,32,Adam,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10907,2.42271,0.5,0.42963,"[0.66667, 0.22222, 0.4]",1421,0.23645,1.97525,0.61364,0.57265,"[0.71795, 0.42857, 0.57143]",1054,COMPLETED,433.663
30,20251221_020302,gln_93steps_mean.csv,Preset_6,Transformer,42,"[512, 512, 384]",8,3,768,0.1,mish,postnorm,sinusoidal,cls,True,2e-05,1e-06,32,Adam,0.0,nan,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11704,2.44285,0.47727,0.39687,"[0.59574, 0.13333, 0.46154]",583,0.14545,2.1571,0.52273,0.42282,"[0.65306, 0.15385, 0.46154]",572,COMPLETED,222.801

31,20251221_135043,baseline_31steps_mean.csv,Preset_1,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,0.0003,1e-05,32,SGD,0.9,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.07751,1.12446,0.25,0.21557,"[0.0, 0.21429, 0.43243]",430,1.07751,1.12446,0.25,0.21557,"[0.0, 0.21429, 0.43243]",430,STOPPED,176.202
32,20251221_135043,gaitgl_64steps_mean.csv,Preset_1,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,0.0003,1e-05,32,SGD,0.9,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.17084,2.43147,0.43182,0.31012,"[0.56, 0.0, 0.37037]",1588,0.34802,1.80369,0.43182,0.39746,"[0.57143, 0.38095, 0.24]",773,STOPPED,1013.576
33,20251221_135043,gaitpart_16steps_mean.csv,Preset_1,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,0.0003,1e-05,32,SGD,0.9,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10454,1.07331,0.5,0.30635,"[0.63333, 0.0, 0.28571]",273,1.10454,1.07331,0.5,0.30635,"[0.63333, 0.0, 0.28571]",273,STOPPED,102.112
34,20251221_135043,gaitset_62steps_mean.csv,Preset_1,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,0.0003,1e-05,32,SGD,0.9,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.09956,1.12809,0.15909,0.09524,"[0.0, 0.28571, 0.0]",264,1.09956,1.12809,0.15909,0.09524,"[0.0, 0.28571, 0.0]",264,STOPPED,156.099
35,20251221_135043,gln_93steps_mean.csv,Preset_1,Transformer,42,"[512, 768, 1024, 768]",32,4,1536,0.1,gelu,prenorm,learned,mean,False,0.0003,1e-05,32,SGD,0.9,nan,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.86954,1.30457,0.38636,0.38423,"[0.34483, 0.4375, 0.37037]",1827,0.86954,1.30457,0.38636,0.38423,"[0.34483, 0.4375, 0.37037]",1827,STOPPED,2026.432

36,20251221_135043,baseline_31steps_mean.csv,Preset_2,Transformer,42,"[512, 512, 512]",8,3,1152,0.0,silu,prenorm,learned,cls,True,0.0005,1e-06,40,Adam,0.0,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.33529,2.74917,0.38636,0.3032,"[0.43902, 0.0, 0.47059]",359,0.12059,2.21643,0.52273,0.49537,"[0.55556, 0.375, 0.55556]",259,STOPPED,85.471
37,20251221_135043,gaitgl_64steps_mean.csv,Preset_2,Transformer,42,"[512, 512, 512]",8,3,1152,0.0,silu,prenorm,learned,cls,True,0.0005,1e-06,40,Adam,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12406,2.1451,0.45455,0.3738,"[0.6383, 0.22222, 0.26087]",35,0.23289,2.06257,0.54545,0.46549,"[0.55556, 0.25, 0.59091]",28,COMPLETED,11.027
38,20251221_135043,gaitpart_16steps_mean.csv,Preset_2,Transformer,42,"[512, 512, 512]",8,3,1152,0.0,silu,prenorm,learned,cls,True,0.0005,1e-06,40,Adam,0.0,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13353,2.17444,0.54545,0.4845,"[0.48485, 0.28571, 0.68293]",404,0.36858,1.7534,0.61364,0.54978,"[0.57143, 0.36364, 0.71429]",388,COMPLETED,90.476
39,20251221_135043,gaitset_62steps_mean.csv,Preset_2,Transformer,42,"[512, 512, 512]",8,3,1152,0.0,silu,prenorm,learned,cls,True,0.0005,1e-06,40,Adam,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12553,2.41685,0.43182,0.32963,"[0.38889, 0.0, 0.6]",470,0.52514,1.76927,0.5,0.47764,"[0.48649, 0.375, 0.57143]",221,COMPLETED,142.486
40,20251221_135043,gln_93steps_mean.csv,Preset_2,Transformer,42,"[512, 512, 512]",8,3,1152,0.0,silu,prenorm,learned,cls,True,0.0005,1e-06,40,Adam,0.0,nan,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1199,2.72339,0.36364,0.27315,"[0.44444, 0.0, 0.375]",570,0.5301,1.16681,0.59091,0.51824,"[0.70833, 0.36364, 0.48276]",136,COMPLETED,227.622

41,20251221_135043,baseline_31steps_mean.csv,Preset_3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,2e-05,1e-06,64,AdamW,0.0,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14831,2.82459,0.5,0.46111,"[0.58333, 0.4, 0.4]",500,0.49526,1.74116,0.56818,0.52665,"[0.58537, 0.4, 0.59459]",261,COMPLETED,62.956
42,20251221_135043,gaitgl_64steps_mean.csv,Preset_3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,2e-05,1e-06,64,AdamW,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13741,2.00228,0.52273,0.4461,"[0.71111, 0.21053, 0.41667]",99,0.13741,2.00228,0.52273,0.4461,"[0.71111, 0.21053, 0.41667]",99,COMPLETED,16.319
43,20251221_135043,gaitpart_16steps_mean.csv,Preset_3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,2e-05,1e-06,64,AdamW,0.0,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13733,2.4045,0.45455,0.38866,"[0.51282, 0.16667, 0.48649]",880,0.17361,2.1076,0.52273,0.47416,"[0.58537, 0.30769, 0.52941]",742,COMPLETED,102.247
44,20251221_135043,gaitset_62steps_mean.csv,Preset_3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,2e-05,1e-06,64,AdamW,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12431,2.17063,0.52273,0.49286,"[0.63415, 0.4, 0.44444]",960,0.23015,1.97109,0.52273,0.50103,"[0.61538, 0.42105, 0.46667]",713,COMPLETED,153.699
45,20251221_135043,gln_93steps_mean.csv,Preset_3,Transformer,42,"[256, 512]",8,2,512,0.0,silu,prenorm,sinusoidal,mean,False,2e-05,1e-06,64,AdamW,0.0,nan,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14666,2.28277,0.40909,0.34086,"[0.53333, 0.16667, 0.32258]",412,0.68315,1.13608,0.54545,0.49444,"[0.65, 0.33333, 0.5]",155,COMPLETED,92.512

46,20251221_135043,baseline_31steps_mean.csv,Preset_4,Transformer,42,"[512, 512, 512, 512, 512]",16,5,768,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,32,Adam,0.0,L2,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13086,2.30712,0.5,0.42424,"[0.54545, 0.18182, 0.54545]",980,0.25086,1.65986,0.61364,0.59747,"[0.61538, 0.54545, 0.63158]",813,COMPLETED,435.259
47,20251221_135043,gaitgl_64steps_mean.csv,Preset_4,Transformer,42,"[512, 512, 512, 512, 512]",16,5,768,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,32,Adam,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11583,2.06587,0.52273,0.38314,"[0.66667, 0.0, 0.48276]",830,0.71445,1.74268,0.59091,0.43961,"[0.65217, 0.0, 0.66667]",419,STOPPED,477.711
48,20251221_135043,gaitpart_16steps_mean.csv,Preset_4,Transformer,42,"[512, 512, 512, 512, 512]",16,5,768,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,32,Adam,0.0,L2,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10632,1.10807,0.15909,0.0915,"[0.0, 0.27451, 0.0]",174,1.10632,1.10807,0.15909,0.0915,"[0.0, 0.27451, 0.0]",174,STOPPED,71.637
49,20251221_135043,gaitset_62steps_mean.csv,Preset_4,Transformer,42,"[512, 512, 512, 512, 512]",16,5,768,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,32,Adam,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10553,1.0793,0.47727,0.21538,"[0.64615, 0.0, 0.0]",219,1.10553,1.0793,0.47727,0.21538,"[0.64615, 0.0, 0.0]",219,STOPPED,120.733
50,20251221_135043,gln_93steps_mean.csv,Preset_4,Transformer,42,"[512, 512, 512, 512, 512]",16,5,768,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,32,Adam,0.0,L2,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11893,2.63256,0.45455,0.41583,"[0.55, 0.28571, 0.41176]",939,0.14035,2.25197,0.54545,0.51264,"[0.64865, 0.375, 0.51429]",925,COMPLETED,721.241

51,20251221_135043,baseline_31steps_mean.csv,Preset_5,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,0.0,nan,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13748,2.08261,0.5,0.42174,"[0.56522, 0.2, 0.5]",451,0.21022,1.87996,0.61364,0.51353,"[0.63415, 0.22222, 0.68421]",340,COMPLETED,184.998
52,20251221_135043,gaitgl_64steps_mean.csv,Preset_5,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13806,1.54722,0.47727,0.3595,"[0.59574, 0.0, 0.48276]",47,0.17096,1.83341,0.45455,0.42119,"[0.48485, 0.19048, 0.58824]",42,COMPLETED,25.973
53,20251221_135043,gaitpart_16steps_mean.csv,Preset_5,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,0.0,nan,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10587,1.08831,0.5,0.25797,"[0.65625, 0.0, 0.11765]",244,1.10587,1.08831,0.5,0.25797,"[0.65625, 0.0, 0.11765]",244,STOPPED,91.184
54,20251221_135043,gaitset_62steps_mean.csv,Preset_5,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10794,1.11366,0.15909,0.0915,"[0.0, 0.27451, 0.0]",232,1.10794,1.11366,0.15909,0.0915,"[0.0, 0.27451, 0.0]",232,STOPPED,115.989
55,20251221_135043,gln_93steps_mean.csv,Preset_5,Transformer,42,"[512, 640, 768, 640]",16,4,1280,0.1,silu,postnorm,sinusoidal,cls,True,5e-05,1e-06,32,Adam,0.0,nan,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13447,3.06844,0.36364,0.29109,"[0.51429, 0.0, 0.35897]",424,0.74226,1.3541,0.45455,0.41991,"[0.54545, 0.2, 0.51429]",142,COMPLETED,279.851

56,20251221_135043,baseline_31steps_mean.csv,Preset_6,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,5e-05,1e-06,32,Adam,0.0,L2,256,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14995,2.18635,0.52273,0.49312,"[0.52381, 0.4, 0.55556]",1366,0.61981,1.44525,0.61364,0.64672,"[0.55556, 0.76923, 0.61538]",734,COMPLETED,454.333
57,20251221_135043,gaitgl_64steps_mean.csv,Preset_6,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,5e-05,1e-06,32,Adam,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13138,2.8636,0.43182,0.33721,"[0.51163, 0.0, 0.5]",642,0.30665,2.77497,0.47727,0.44952,"[0.48276, 0.31579, 0.55]",492,STOPPED,278.084
58,20251221_135043,gaitpart_16steps_mean.csv,Preset_6,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,5e-05,1e-06,32,Adam,0.0,L2,256,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10702,1.09346,0.47727,0.21538,"[0.64615, 0.0, 0.0]",252,1.10702,1.09346,0.47727,0.21538,"[0.64615, 0.0, 0.0]",252,STOPPED,85.682
59,20251221_135043,gaitset_62steps_mean.csv,Preset_6,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,5e-05,1e-06,32,Adam,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10586,1.11108,0.27273,0.20875,"[0.0, 0.18182, 0.44444]",181,1.10586,1.11108,0.27273,0.20875,"[0.0, 0.18182, 0.44444]",181,STOPPED,80.026
60,20251221_135043,gln_93steps_mean.csv,Preset_6,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,5e-05,1e-06,32,Adam,0.0,L2,256,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.87372,1.8233,0.43182,0.37226,"[0.52632, 0.13333, 0.45714]",858,0.64149,1.62701,0.45455,0.4422,"[0.41379, 0.4, 0.51282]",472,STOPPED,489.873

