id,timestamp,target_embedding,top_variant,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,input_dim,max_seq_len,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
13,20260102_122024,gln_phase2_TOP70.csv,70%,Preset_1,Transformer,42,"[512, 512, 512]",8,3,1024,0.1,mish,prenorm,learned,cls,True,7e-05,5e-06,48,AdamW,0.0,nan,256,66,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12738,2.5723,0.45455,0.40764,"[0.53061, 0.30769, 0.38462]",375,0.18437,1.91405,0.56818,0.47569,"[0.61111, 0.18182, 0.63415]",355,COMPLETED,97.586

14,20260102_122024,baseline_CASIAB_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,22,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12431,2.06607,0.56818,0.46834,"[0.66667, 0.22222, 0.51613]",1112,0.37142,1.729,0.59091,0.53708,"[0.68182, 0.4, 0.52941]",785,COMPLETED,139.391
15,20260102_122024,baseline_OUMVLP_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,22,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13869,2.87963,0.40909,0.38854,"[0.33333, 0.26087, 0.57143]",1216,0.58151,1.27112,0.59091,0.55346,"[0.65116, 0.42857, 0.58065]",515,COMPLETED,146.64
16,20260102_122024,gaitgl_GREW_BNNeck_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12194,3.64098,0.27273,0.22593,"[0.27778, 0.0, 0.4]",1424,0.71045,1.87496,0.47727,0.40527,"[0.65217, 0.2, 0.36364]",358,COMPLETED,209.078
17,20260102_122024,gaitgl_GREW_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11362,3.20516,0.31818,0.27877,"[0.38095, 0.14286, 0.3125]",996,0.21425,2.01844,0.5,0.42593,"[0.51282, 0.15385, 0.61111]",860,COMPLETED,143.339
18,20260102_122024,gaitgl_OUMVLP_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11324,1.05334,0.47727,0.21538,"[0.64615, 0.0, 0.0]",130,1.11324,1.05334,0.47727,0.21538,"[0.64615, 0.0, 0.0]",130,STOPPED,19.132
19,20260102_122024,gaitgl_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,128,45,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13462,2.88653,0.40909,0.31638,"[0.4375, 0.0, 0.51163]",648,0.36418,2.02251,0.54545,0.49392,"[0.63415, 0.33333, 0.51429]",323,COMPLETED,88.991
20,20260102_122024,gaitpart_GREW_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,12,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11282,1.13013,0.15909,0.0915,"[0.0, 0.27451, 0.0]",156,1.11282,1.13013,0.15909,0.0915,"[0.0, 0.27451, 0.0]",156,STOPPED,15.991
21,20260102_122024,gaitpart_OUMVLP_TOP70.csv,70%,Preset_2,Transformer,42,"[256, 384, 512]",16,3,768,0.1,gelu,prenorm,learned,cls,True,0.0001,1e-06,80,AdamW,0.0,L2,256,12,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10961,1.08514,0.47727,0.21538,"[0.64615, 0.0, 0.0]",175,1.10961,1.08514,0.47727,0.21538,"[0.64615, 0.0, 0.0]",175,STOPPED,18.095
