id,timestamp,target_embedding,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,input_dim,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
63,20251130_194348,gaitset_OUMVLP.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,"[128, 96]",4,2,128,0.0,hardswish,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,1.00743,1.01468,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",165,1.00743,1.01468,165,STOPPED,18.562
64,20251130_194348,gln_phase1.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,"[128, 96]",4,2,128,0.0,hardswish,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.05105,2.27984,0.52273,0.46667,"[0.65, 0.25, 0.5]",0.59091,0.57037,"[0.6, 0.5, 0.61111]",142,0.55599,1.15423,267,COMPLETED,35.956
65,20251130_194348,gln_phase2.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,"[128, 96]",4,2,128,0.0,hardswish,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.0433,2.46842,0.52273,0.47218,"[0.58537, 0.28571, 0.54545]",0.61364,0.59355,"[0.66667, 0.53333, 0.58065]",210,0.10863,2.17725,237,COMPLETED,31.872

66,20251130_195112,baseline_CASIAB.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.09234,1.68273,0.52273,0.37937,"[0.6087, 0.0, 0.52941]",0.54545,0.44444,"[0.66667, 0.16667, 0.5]",379,0.23515,1.39429,443,COMPLETED,77.506
67,20251130_195112,baseline_OUMVLP.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.07968,1.50116,0.47727,0.34598,"[0.51163, 0.0, 0.52632]",0.52273,0.50594,"[0.48485, 0.46154, 0.57143]",468,0.16435,1.39036,530,COMPLETED,92.627
68,20251130_195112,gaitgl.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,128,0.08188,1.29016,0.52273,0.38346,"[0.57143, 0.0, 0.57895]",0.56818,0.51979,"[0.59574, 0.36364, 0.6]",288,0.13335,1.16099,319,COMPLETED,62.107
69,20251130_195112,gaitgl_GREW.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.09866,1.34865,0.52273,0.37699,"[0.60465, 0.0, 0.52632]",0.54545,0.49392,"[0.63415, 0.33333, 0.51429]",216,0.12749,1.25377,242,COMPLETED,49.326
70,20251130_195112,gaitgl_GREW_BNNeck.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.07312,1.4839,0.47727,0.41058,"[0.47619, 0.2, 0.55556]",0.59091,0.4571,"[0.71429, 0.22222, 0.43478]",332,0.28611,1.40779,451,COMPLETED,91.911
71,20251130_195112,gaitgl_OUMVLP.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.04686,1.53986,0.43182,0.36906,"[0.48889, 0.16667, 0.45161]",0.56818,0.47792,"[0.6383, 0.25, 0.54545]",359,0.29165,1.1017,489,COMPLETED,99.529
72,20251130_195112,gaitpart_GREW.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.08013,1.55482,0.34091,0.24812,"[0.42857, 0.0, 0.31579]",0.54545,0.51526,"[0.66667, 0.57143, 0.30769]",500,0.08062,1.49169,501,COMPLETED,81.305
73,20251130_195112,gaitpart_OUMVLP.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.07596,1.86666,0.45455,0.38401,"[0.58537, 0.16667, 0.4]",0.54545,0.4741,"[0.65306, 0.30769, 0.46154]",897,0.10531,1.45173,930,COMPLETED,151.058
74,20251130_195112,gaitset.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.08142,1.79582,0.38636,0.27724,"[0.46809, 0.0, 0.36364]",0.40909,0.39195,"[0.27586, 0.4, 0.5]",267,0.48583,1.39905,469,COMPLETED,94.584
75,20251130_195112,gaitset_GREW.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.06729,1.53853,0.5,0.3645,"[0.63636, 0.0, 0.45714]",0.45455,0.44406,"[0.52941, 0.32, 0.48276]",270,0.58925,1.18342,535,COMPLETED,107.729
76,20251130_195112,gaitset_OUMVLP.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,1.00351,1.02829,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",176,1.00351,1.02829,176,STOPPED,35.489
77,20251130_195112,gln_phase1.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.07843,1.8351,0.43182,0.29778,"[0.56, 0.0, 0.33333]",0.59091,0.46032,"[0.71429, 0.25, 0.41667]",230,0.63215,1.05837,544,COMPLETED,143.001
78,20251130_195112,gln_phase2.csv,gaitgl_OUMVLP.csv,Transformer,42,"[192, 128]",16,2,128,0.0,silu,postnorm,sinusoidal,max,False,0.0001,0.0,32,RMSprop,0.0,L2,256,0.08815,1.38588,0.54545,0.39259,"[0.62222, 0.0, 0.55556]",0.47727,0.45794,"[0.55814, 0.42857, 0.3871]",174,0.72665,1.07316,461,COMPLETED,121.448

79,20251130_201134,baseline_CASIAB.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.06738,4.30405,0.45455,0.34815,"[0.57778, 0.0, 0.46667]",0.61364,0.51111,"[0.61538, 0.2, 0.71795]",124,0.63576,1.31198,287,COMPLETED,34.304
80,20251130_201134,baseline_OUMVLP.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.06832,3.8378,0.40909,0.32028,"[0.53659, 0.0, 0.42424]",0.56818,0.53216,"[0.65217, 0.46154, 0.48276]",192,0.57854,1.29232,276,COMPLETED,32.945
81,20251130_201134,gaitgl.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,128,0.06078,4.41688,0.40909,0.31184,"[0.52174, 0.0, 0.41379]",0.45455,0.38939,"[0.55, 0.13333, 0.48485]",86,0.42927,2.48656,120,COMPLETED,15.657
82,20251130_201134,gaitgl_GREW.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.05269,3.74582,0.40909,0.38251,"[0.47619, 0.30769, 0.36364]",0.45455,0.46388,"[0.42105, 0.5, 0.47059]",67,0.67342,1.51394,146,COMPLETED,20.444
83,20251130_201134,gaitgl_GREW_BNNeck.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.05684,4.82756,0.36364,0.34583,"[0.35, 0.25, 0.4375]",0.45455,0.4373,"[0.47619, 0.35294, 0.48276]",197,0.33071,3.00576,267,COMPLETED,37.48
84,20251130_201134,gaitgl_OUMVLP.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.06722,3.91649,0.36364,0.28829,"[0.37838, 0.0, 0.48649]",0.47727,0.4069,"[0.54054, 0.15385, 0.52632]",248,0.53782,2.81764,274,COMPLETED,38.465
85,20251130_201134,gaitpart_GREW.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.06244,3.47076,0.5,0.4241,"[0.56522, 0.22222, 0.48485]",0.54545,0.50378,"[0.53659, 0.36364, 0.61111]",293,0.26328,2.21518,372,COMPLETED,41.431
86,20251130_201134,gaitpart_OUMVLP.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.351,2.12741,0.5,0.3779,"[0.58824, 0.0, 0.54545]",0.61364,0.58659,"[0.64865, 0.44444, 0.66667]",589,0.4515,1.59725,1021,STOPPED,113.88
87,20251130_201134,gaitset.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.04964,4.64595,0.40909,0.34918,"[0.52, 0.26667, 0.26087]",0.52273,0.46936,"[0.6, 0.36364, 0.44444]",105,0.64028,1.69259,192,COMPLETED,27.028
88,20251130_201134,gaitset_GREW.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.0808,3.87407,0.52273,0.39224,"[0.625, 0.0, 0.55172]",0.47727,0.45,"[0.55, 0.33333, 0.46667]",216,0.15573,3.34928,235,COMPLETED,33.416
89,20251130_201134,gaitset_OUMVLP.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.246,3.53549,0.31818,0.26389,"[0.44444, 0.125, 0.22222]",0.45455,0.43725,"[0.5, 0.4, 0.41176]",747,0.28634,2.34159,897,STOPPED,124.82
90,20251130_201134,gln_phase1.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.05047,4.36188,0.36364,0.28945,"[0.45455, 0.0, 0.41379]",0.59091,0.49474,"[0.68421, 0.2, 0.6]",120,0.74359,1.12993,277,COMPLETED,48.396
91,20251130_201134,gln_phase2.csv,gaitpart_GREW.csv,Transformer,42,[512],8,1,256,0.1,gelu,prenorm,sinusoidal,mean,False,0.0002,1e-07,32,AdamW,0.0,L2,256,0.06462,4.05031,0.45455,0.3537,"[0.45, 0.0, 0.61111]",0.54545,0.55904,"[0.53659, 0.6, 0.54054]",136,0.45975,1.81468,221,COMPLETED,38.689

92,20251130_202154,baseline_CASIAB.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.0907,2.18799,0.34091,0.26496,"[0.46154, 0.0, 0.33333]",0.45455,0.38959,"[0.51163, 0.2, 0.45714]",227,0.48504,1.41143,323,COMPLETED,23.133
93,20251130_202154,baseline_OUMVLP.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.08763,1.81488,0.43182,0.40147,"[0.46154, 0.28571, 0.45714]",0.52273,0.50946,"[0.52632, 0.46154, 0.54054]",293,0.40354,1.27204,362,COMPLETED,25.755
94,20251130_202154,gaitgl.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,128,0.07063,1.8075,0.40909,0.31196,"[0.51163, 0.0, 0.42424]",0.43182,0.37226,"[0.52632, 0.13333, 0.45714]",223,0.13156,1.78526,248,COMPLETED,18.427
95,20251130_202154,gaitgl_GREW.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.08429,1.61061,0.43182,0.27743,"[0.57143, 0.0, 0.26087]",0.52273,0.48485,"[0.65, 0.35294, 0.45161]",184,0.14497,1.32323,199,COMPLETED,16.354
96,20251130_202154,gaitgl_GREW_BNNeck.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.0896,1.56308,0.43182,0.34432,"[0.57143, 0.15385, 0.30769]",0.59091,0.55003,"[0.625, 0.44444, 0.58065]",294,0.69809,1.00336,506,COMPLETED,41.775
97,20251130_202154,gaitgl_OUMVLP.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.09334,1.46565,0.52273,0.47314,"[0.55556, 0.23529, 0.62857]",0.65909,0.54669,"[0.7234, 0.25, 0.66667]",569,0.19457,1.35097,587,COMPLETED,48.428
98,20251130_202154,gaitpart_GREW.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.08912,1.94914,0.5,0.36822,"[0.60465, 0.0, 0.5]",0.56818,0.57933,"[0.60465, 0.66667, 0.46667]",193,0.59571,1.18513,276,COMPLETED,18.363
99,20251130_202154,gaitpart_OUMVLP.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.07751,1.45022,0.59091,0.52931,"[0.63158, 0.30769, 0.64865]",0.65909,0.64244,"[0.65, 0.57143, 0.70588]",529,0.28325,1.21007,612,COMPLETED,41.211
100,20251130_202154,gaitset.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.07824,1.90381,0.40909,0.3046,"[0.5, 0.0, 0.41379]",0.5,0.42667,"[0.54167, 0.22222, 0.51613]",247,0.47495,1.23959,370,COMPLETED,30.313
101,20251130_202154,gaitset_GREW.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.09767,1.75572,0.47727,0.34946,"[0.57778, 0.0, 0.47059]",0.54545,0.48952,"[0.64, 0.4, 0.42857]",311,0.36233,1.36932,406,COMPLETED,33.237
102,20251130_202154,gaitset_OUMVLP.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.08598,1.53798,0.47727,0.40366,"[0.6, 0.15385, 0.45714]",0.59091,0.53689,"[0.7234, 0.47059, 0.41667]",664,0.57024,1.19296,1018,COMPLETED,83.256
103,20251130_202154,gln_phase1.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.08114,1.59926,0.47727,0.43857,"[0.55814, 0.33333, 0.42424]",0.59091,0.55328,"[0.6, 0.44444, 0.61538]",337,0.17468,1.39111,391,COMPLETED,38.908
104,20251130_202154,gln_phase2.csv,gaitpart_OUMVLP.csv,Transformer,42,[192],4,1,128,0.0,leakyrelu,prenorm,sinusoidal,max,False,0.0002,1e-07,64,Adam,0.0,minmax,256,0.08158,1.45207,0.52273,0.51515,"[0.54545, 0.5, 0.5]",0.59091,0.59079,"[0.55556, 0.58824, 0.62857]",323,0.41022,1.20849,437,COMPLETED,43.482

105,20251130_202951,baseline_CASIAB.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,0.01738,3.207,0.38636,0.36532,"[0.41026, 0.28571, 0.4]",0.54545,0.43651,"[0.64286, 0.25, 0.41667]",661,0.41461,1.91093,670,COMPLETED,113.52
106,20251130_202951,baseline_OUMVLP.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,0.37262,1.98886,0.40909,0.33704,"[0.54054, 0.0, 0.47059]",0.56818,0.52222,"[0.66667, 0.5, 0.4]",789,0.51941,1.85456,1140,STOPPED,192.792
107,20251130_202951,gaitgl.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,128,0.02443,2.39068,0.47727,0.3543,"[0.53659, 0.0, 0.52632]",0.5,0.48627,"[0.58824, 0.4, 0.47059]",174,0.42683,1.70296,221,COMPLETED,46.001
108,20251130_202951,gaitgl_GREW.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,0.01655,4.40674,0.38636,0.35442,"[0.48889, 0.30769, 0.26667]",0.47727,0.45004,"[0.5, 0.36364, 0.48649]",195,0.15153,2.48511,208,COMPLETED,45.118
109,20251130_202951,gaitgl_GREW_BNNeck.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,0.04614,2.28865,0.34091,0.2449,"[0.44898, 0.0, 0.28571]",0.43182,0.33087,"[0.56604, 0.15385, 0.27273]",345,0.34826,1.40626,396,COMPLETED,85.646
110,20251130_202951,gaitgl_OUMVLP.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,0.04631,1.93354,0.38636,0.31715,"[0.52174, 0.15385, 0.27586]",0.47727,0.4416,"[0.46154, 0.30769, 0.55556]",482,0.54071,1.38164,608,COMPLETED,131.273
111,20251130_202951,gaitpart_GREW.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,0.05176,4.04853,0.36364,0.3396,"[0.44444, 0.30769, 0.26667]",0.5,0.47273,"[0.53333, 0.4, 0.48485]",795,0.44656,2.45404,940,COMPLETED,145.077
112,20251130_202951,gaitpart_OUMVLP.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,1.01081,1.02035,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",239,1.01081,1.02035,239,STOPPED,37.236
113,20251130_202951,gaitset.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,0.05781,1.57954,0.5,0.35964,"[0.61224, 0.0, 0.46667]",0.43182,0.38883,"[0.53061, 0.375, 0.26087]",299,0.12974,1.48604,305,COMPLETED,64.69
114,20251130_202951,gaitset_GREW.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,0.03521,2.46824,0.40909,0.3122,"[0.53659, 0.0, 0.4]",0.47727,0.43444,"[0.55814, 0.30769, 0.4375]",467,0.66855,1.7245,597,COMPLETED,126.539
115,20251130_202951,gaitset_OUMVLP.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,1.02156,1.02563,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",151,1.02156,1.02563,151,STOPPED,32.133
116,20251130_202951,gln_phase1.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,0.02812,1.57338,0.5,0.42571,"[0.53659, 0.2, 0.54054]",0.5,0.46131,"[0.5641, 0.33333, 0.48649]",274,0.68371,1.13823,395,COMPLETED,117.003
117,20251130_202951,gln_phase2.csv,gaitset.csv,Transformer,42,"[512, 512, 512]",4,3,256,0.0,hardswish,prenorm,sinusoidal,max,False,0.0002,1e-05,48,RMSprop,0.0,L2,256,0.07865,1.53206,0.56818,0.41351,"[0.71111, 0.0, 0.52941]",0.59091,0.52296,"[0.75556, 0.33333, 0.48]",408,0.49103,1.14585,486,COMPLETED,143.778

118,20251130_205126,baseline_CASIAB.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.24614,2.5519,0.47727,0.39955,"[0.56522, 0.18182, 0.45161]",0.52273,0.49972,"[0.6, 0.42857, 0.47059]",2980,0.29653,2.4305,3472,STOPPED,766.978
119,20251130_205126,baseline_OUMVLP.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.29723,2.34099,0.40909,0.38319,"[0.23077, 0.30769, 0.61111]",0.59091,0.53965,"[0.6383, 0.4, 0.58065]",1768,0.72882,1.109,3372,STOPPED,745.0
120,20251130_205126,gaitgl.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,128,0.09792,2.80058,0.45455,0.43304,"[0.51429, 0.3, 0.48485]",0.52273,0.47486,"[0.57143, 0.30769, 0.54545]",2027,0.07792,2.51028,2112,COMPLETED,505.982
121,20251130_205126,gaitgl_GREW.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.09109,3.81694,0.47727,0.2746,"[0.63333, 0.0, 0.19048]",0.52273,0.5037,"[0.5, 0.4, 0.61111]",1285,0.33235,1.50234,1681,COMPLETED,418.324
122,20251130_205126,gaitgl_GREW_BNNeck.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.23023,1.96987,0.45455,0.38999,"[0.5, 0.15385, 0.51613]",0.54545,0.5303,"[0.59091, 0.5, 0.5]",2054,0.42636,1.66881,2829,STOPPED,703.343
123,20251130_205126,gaitgl_OUMVLP.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.98283,1.02716,0.38636,0.24691,"[0.22222, 0.0, 0.51852]",0.38636,0.24691,"[0.22222, 0.0, 0.51852]",478,0.98283,1.02716,478,STOPPED,119.162
124,20251130_205126,gaitpart_GREW.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.07668,3.83769,0.40909,0.39286,"[0.5, 0.25, 0.42857]",0.59091,0.57839,"[0.63415, 0.54545, 0.55556]",4088,0.18353,2.77846,4605,COMPLETED,982.667
125,20251130_205126,gaitpart_OUMVLP.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,1.00267,1.01294,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",328,1.00267,1.01294,328,STOPPED,70.049
126,20251130_205126,gaitset.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.09795,3.91909,0.43182,0.3359,"[0.57692, 0.2, 0.23077]",0.5,0.45375,"[0.625, 0.42857, 0.30769]",2877,0.19814,2.57718,3355,COMPLETED,828.175
127,20251130_205126,gaitset_GREW.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.09682,2.53451,0.5,0.34991,"[0.61224, 0.0, 0.4375]",0.59091,0.49603,"[0.66667, 0.25, 0.57143]",3885,0.15735,2.05981,4299,COMPLETED,1062.563
128,20251130_205126,gaitset_OUMVLP.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.99806,1.01998,0.27273,0.16049,"[0.40741, 0.0, 0.07407]",0.27273,0.16049,"[0.40741, 0.0, 0.07407]",640,0.99806,1.01998,640,STOPPED,157.936
129,20251130_205126,gln_phase1.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.24574,1.82324,0.43182,0.32171,"[0.5, 0.0, 0.46512]",0.59091,0.54351,"[0.68182, 0.33333, 0.61538]",2842,0.25276,1.60123,2992,STOPPED,865.55
130,20251130_205126,gln_phase2.csv,gaitset_GREW.csv,Transformer,42,[768],8,1,512,0.1,silu,postnorm,learned,max,False,1e-05,1e-05,16,RMSprop,0.0,L2,256,0.46614,1.43331,0.40909,0.34848,"[0.59091, 0.18182, 0.27273]",0.54545,0.4793,"[0.65217, 0.28571, 0.5]",2128,0.34103,1.52943,2313,STOPPED,577.995

131,20251130_230145,baseline_CASIAB.csv,gaitset_OUMVLP.csv,Transformer,42,[256],4,1,128,0.0,relu,postnorm,sinusoidal,mean,False,0.0005,1e-07,64,AdamW,0.0,L2,256,0.04972,5.4596,0.36364,0.32068,"[0.40909, 0.2, 0.35294]",0.40909,0.41985,"[0.32432, 0.46154, 0.47368]",228,0.23508,5.09844,242,COMPLETED,16.475
