id,timestamp,target_embedding,source_params,model,seed,input_dim,model_dim,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training,duration_sec
16,20251105_191606,gaitgl.csv,baseline_OUMVLP.csv,Transformer,42,128,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.00558,0.47727,115,0.21538,0.21538,115,1.00558,STOPPED,12.312
17,20251105_191606,gaitgl_GREW.csv,baseline_OUMVLP.csv,Transformer,42,256,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.00388,0.47727,138,0.21538,0.21538,138,1.00388,STOPPED,15.864
18,20251105_191606,gaitgl_GREW_BNNeck.csv,baseline_OUMVLP.csv,Transformer,42,256,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.01395,0.47727,164,0.21538,0.21538,164,1.01395,STOPPED,19.017
19,20251105_191606,gaitgl_OUMVLP.csv,baseline_OUMVLP.csv,Transformer,42,256,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.00604,0.47727,113,0.21538,0.21538,113,1.00604,STOPPED,13.125
20,20251105_191606,gaitpart_GREW.csv,baseline_OUMVLP.csv,Transformer,42,256,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.00945,0.47727,114,0.21538,0.21538,114,1.00945,STOPPED,7.003
21,20251105_191606,gaitpart_OUMVLP.csv,baseline_OUMVLP.csv,Transformer,42,256,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.00965,0.47727,225,0.21538,0.21538,225,1.00965,STOPPED,13.637
22,20251105_191606,gaitset.csv,baseline_OUMVLP.csv,Transformer,42,256,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.02166,0.47727,174,0.21538,0.21538,174,1.02166,STOPPED,19.608
23,20251105_191606,gaitset_GREW.csv,baseline_OUMVLP.csv,Transformer,42,256,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.01294,0.47727,150,0.21538,0.21538,150,1.01294,STOPPED,16.947
24,20251105_191606,gaitset_OUMVLP.csv,baseline_OUMVLP.csv,Transformer,42,256,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.00743,0.47727,104,0.21538,0.21538,104,1.00743,STOPPED,11.735
25,20251105_191606,gln_phase1.csv,baseline_OUMVLP.csv,Transformer,42,256,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.01929,0.36364,171,0.17778,0.17778,171,1.01929,STOPPED,25.593
26,20251105_191606,gln_phase2.csv,baseline_OUMVLP.csv,Transformer,42,256,512,2,2,256,0.2,mish,prenorm,learned,cls,True,2e-05,1e-07,128,Adam,0.0,minmax,1.00734,0.47727,114,0.21538,0.21538,114,1.00734,STOPPED,17.126

27,20251105_191942,baseline_CASIAB.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,1.07388,0.47727,196,0.21538,0.21538,196,1.07388,STOPPED,15.328
28,20251105_191942,baseline_OUMVLP.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,1.0326,0.47727,157,0.21538,0.21538,157,1.0326,STOPPED,12.234
29,20251105_191942,gaitgl.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,128,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,0.07784,0.45455,1300,0.24098,0.40787,1124,0.44359,COMPLETED,136.958
30,20251105_191942,gaitgl_GREW.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,0.07595,0.47727,1446,0.33333,0.50563,1163,0.37396,COMPLETED,165.411
31,20251105_191942,gaitgl_GREW_BNNeck.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,1.02252,0.47727,177,0.21538,0.21538,177,1.02252,STOPPED,20.187
32,20251105_191942,gaitgl_OUMVLP.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,1.0311,0.36364,166,0.17778,0.17778,166,1.0311,STOPPED,19.007
33,20251105_191942,gaitpart_GREW.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,1.03844,0.36364,140,0.17778,0.17778,140,1.03844,STOPPED,9.71
34,20251105_191942,gaitpart_OUMVLP.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,1.01443,0.36364,308,0.17778,0.17778,308,1.01443,STOPPED,21.722
35,20251105_191942,gaitset.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,0.86602,0.36364,951,0.17778,0.17778,951,0.86602,STOPPED,106.478
36,20251105_191942,gaitset_GREW.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,1.0513,0.36364,288,0.17778,0.17778,288,1.0513,STOPPED,32.202
37,20251105_191942,gaitset_OUMVLP.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,1.0582,0.36364,124,0.17778,0.17778,124,1.0582,STOPPED,13.818
38,20251105_191942,gln_phase1.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,0.07385,0.45455,2315,0.33761,0.45116,2094,0.25539,COMPLETED,400.881
39,20251105_191942,gln_phase2.csv,gaitgl_GREW_BNNeck.csv,Transformer,42,256,512,2,2,256,0.3,silu,prenorm,learned,max,False,0.0001,1e-06,96,RMSprop,0.0,L2,0.07785,0.43182,2374,0.29795,0.51608,2256,0.30711,COMPLETED,459.275

40,20251105_194329,baseline_CASIAB.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.04851,0.5,145,0.365,0.43858,136,0.20674,COMPLETED,26.399
41,20251105_194329,baseline_OUMVLP.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.02902,0.45455,185,0.35238,0.40388,146,0.41879,COMPLETED,33.509
42,20251105_194329,gaitgl.csv,gaitgl_GREW.csv,Transformer,42,128,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.04976,0.47727,79,0.35004,0.38762,74,0.11996,COMPLETED,17.627
43,20251105_194329,gaitgl_GREW.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.04244,0.40909,82,0.28798,0.47719,75,0.10126,COMPLETED,19.014
44,20251105_194329,gaitgl_GREW_BNNeck.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.03687,0.54545,144,0.44667,0.47444,134,0.15867,COMPLETED,33.414
45,20251105_194329,gaitgl_OUMVLP.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.08708,0.5,223,0.42604,0.48552,216,0.20207,COMPLETED,51.799
46,20251105_194329,gaitpart_GREW.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.04737,0.5,168,0.4648,0.51736,153,0.2534,COMPLETED,28.255
47,20251105_194329,gaitpart_OUMVLP.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.02491,0.5,382,0.42783,0.642,357,0.09687,COMPLETED,64.3
48,20251105_194329,gaitset.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.07875,0.34091,146,0.24167,0.30727,109,0.49507,COMPLETED,32.607
49,20251105_194329,gaitset_GREW.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.04709,0.34091,181,0.30003,0.40091,155,0.31716,COMPLETED,40.552
50,20251105_194329,gaitset_OUMVLP.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.04759,0.52273,429,0.46837,0.55482,417,0.20262,COMPLETED,95.759
51,20251105_194329,gln_phase1.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.03459,0.5,163,0.4245,0.4792,162,0.04011,COMPLETED,53.97
52,20251105_194329,gln_phase2.csv,gaitgl_GREW.csv,Transformer,42,256,512,16,2,512,0.0,silu,postnorm,sinusoidal,max,False,0.0002,1e-06,32,Adam,0.0,L2,0.08973,0.5,145,0.367,0.51612,104,0.49541,COMPLETED,48.017

53,20251105_195248,baseline_CASIAB.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,1.02776,0.47727,166,0.21538,0.21538,166,1.02776,STOPPED,20.187
54,20251105_195248,baseline_OUMVLP.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,1.0094,0.47727,218,0.21538,0.21538,218,1.0094,STOPPED,26.453
55,20251105_195248,gaitgl.csv,gaitgl_OUMVLP.csv,Transformer,42,128,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,0.06968,0.47727,441,0.33516,0.433,416,0.41413,COMPLETED,63.325
56,20251105_195248,gaitgl_GREW.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,0.04651,0.47727,460,0.40208,0.43832,400,0.33357,COMPLETED,70.45
57,20251105_195248,gaitgl_GREW_BNNeck.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,1.02692,0.47727,148,0.21538,0.21538,148,1.02692,STOPPED,22.461
58,20251105_195248,gaitgl_OUMVLP.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,1.03309,0.47727,130,0.21538,0.21538,130,1.03309,STOPPED,19.845
59,20251105_195248,gaitpart_GREW.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,1.0058,0.47727,113,0.21538,0.21538,113,1.0058,STOPPED,12.643
60,20251105_195248,gaitpart_OUMVLP.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,1.00928,0.47727,141,0.21538,0.21538,141,1.00928,STOPPED,15.908
61,20251105_195248,gaitset.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,0.99764,0.47727,193,0.24868,0.24868,193,0.99764,STOPPED,28.957
62,20251105_195248,gaitset_GREW.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,1.00648,0.47727,116,0.21538,0.21538,116,1.00648,STOPPED,17.287
63,20251105_195248,gaitset_OUMVLP.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,1.00508,0.47727,246,0.21538,0.21538,246,1.00508,STOPPED,36.945
64,20251105_195248,gln_phase1.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,1.00539,0.47727,216,0.21538,0.21538,216,1.00539,STOPPED,44.263
65,20251105_195248,gln_phase2.csv,gaitgl_OUMVLP.csv,Transformer,42,256,256,2,4,512,0.0,prelu,postnorm,learned,max,False,0.0002,1e-05,96,Adam,0.0,L2,0.07455,0.5,823,0.43016,0.50256,785,0.39714,COMPLETED,168.534

66,20251105_200209,baseline_CASIAB.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.07421,0.47727,295,0.46329,0.55039,183,0.42807,COMPLETED,32.596
67,20251105_200209,baseline_OUMVLP.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.06309,0.47727,387,0.43726,0.5511,243,0.45695,COMPLETED,42.601
68,20251105_200209,gaitgl.csv,gaitgl.csv,Transformer,42,128,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.05116,0.43182,177,0.33147,0.4375,162,0.191,COMPLETED,20.798
69,20251105_200209,gaitgl_GREW.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.05282,0.43182,142,0.37341,0.39282,127,0.20023,COMPLETED,17.874
70,20251105_200209,gaitgl_GREW_BNNeck.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.07881,0.31818,297,0.27403,0.34292,213,0.44487,COMPLETED,38.099
71,20251105_200209,gaitgl_OUMVLP.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.04925,0.47727,311,0.39916,0.45823,255,0.23722,COMPLETED,39.063
72,20251105_200209,gaitpart_GREW.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.0954,0.5,360,0.46759,0.52817,308,0.24096,COMPLETED,37.375
73,20251105_200209,gaitpart_OUMVLP.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.0835,0.47727,645,0.39941,0.51736,434,0.36957,COMPLETED,67.324
74,20251105_200209,gaitset.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.09693,0.38636,365,0.26882,0.3875,242,0.29038,COMPLETED,45.579
75,20251105_200209,gaitset_GREW.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.05918,0.31818,371,0.2321,0.32603,366,0.11084,COMPLETED,45.927
76,20251105_200209,gaitset_OUMVLP.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.05701,0.45455,918,0.39183,0.47766,619,0.43246,COMPLETED,115.014
77,20251105_200209,gln_phase1.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.06996,0.54545,400,0.45651,0.49132,329,0.33124,COMPLETED,59.31
78,20251105_200209,gln_phase2.csv,gaitgl.csv,Transformer,42,256,256,8,1,384,0.0,hardswish,prenorm,sinusoidal,mean,False,0.0001,1e-06,32,Adam,0.0,L2,0.06616,0.52273,262,0.43913,0.53153,184,0.49033,COMPLETED,38.681

79,20251105_201223,baseline_CASIAB.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.01307,0.5,348,0.44678,0.48879,342,0.16609,COMPLETED,167.15
80,20251105_201223,baseline_OUMVLP.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.04191,0.47727,389,0.40404,0.53652,231,0.43801,COMPLETED,186.457
81,20251105_201223,gaitgl.csv,gaitpart_GREW.csv,Transformer,42,128,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.00611,0.38636,142,0.33462,0.44444,120,0.20302,COMPLETED,73.021
82,20251105_201223,gaitgl_GREW.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.08043,0.43182,112,0.36419,0.46679,75,0.38386,COMPLETED,58.537
83,20251105_201223,gaitgl_GREW_BNNeck.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.00255,0.45455,133,0.42108,0.43258,131,0.01652,COMPLETED,69.533
84,20251105_201223,gaitgl_OUMVLP.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,1.01035,0.47727,104,0.21538,0.21538,104,1.01035,STOPPED,54.633
85,20251105_201223,gaitpart_GREW.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.01406,0.54545,394,0.48333,0.59365,296,0.36836,COMPLETED,186.983
86,20251105_201223,gaitpart_OUMVLP.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.7125,0.52273,711,0.38173,0.55926,610,0.46469,STOPPED,337.806
87,20251105_201223,gaitset.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.00454,0.43182,279,0.30952,0.56004,201,0.48356,COMPLETED,143.821
88,20251105_201223,gaitset_GREW.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.05067,0.34091,283,0.24429,0.41235,177,0.38347,COMPLETED,146.121
89,20251105_201223,gaitset_OUMVLP.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.85895,0.43182,479,0.25558,0.25558,479,0.85895,STOPPED,251.797
90,20251105_201223,gln_phase1.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.04772,0.56818,190,0.47155,0.54985,166,0.36208,COMPLETED,110.728
91,20251105_201223,gln_phase2.csv,gaitpart_GREW.csv,Transformer,42,256,128,8,4,256,0.0,leakyrelu,prenorm,learned,cls,True,0.001,1e-07,16,AdamW,0.0,L2,0.00409,0.43182,143,0.32883,0.40714,101,0.31197,COMPLETED,83.535

92,20251105_204347,baseline_CASIAB.csv,gaitpart_OUMVLP.csv,Transformer,42,256,512,8,1,384,0.1,silu,postnorm,learned,max,False,0.0005,1e-06,96,AdamW,0.0,minmax,1.00848,0.45455,159,0.26349,0.26349,159,1.00848,STOPPED,11.478
93,20251105_204347,baseline_OUMVLP.csv,gaitpart_OUMVLP.csv,Transformer,42,256,512,8,1,384,0.1,silu,postnorm,learned,max,False,0.0005,1e-06,96,AdamW,0.0,minmax,1.03936,0.47727,112,0.21538,0.21538,112,1.03936,STOPPED,7.046
94,20251105_204347,gaitgl.csv,gaitpart_OUMVLP.csv,Transformer,42,128,512,8,1,384,0.1,silu,postnorm,learned,max,False,0.0005,1e-06,96,AdamW,0.0,minmax,0.05345,0.38636,437,0.26189,0.46823,415,0.3943,COMPLETED,35.825
95,20251105_204347,gaitgl_GREW.csv,gaitpart_OUMVLP.csv,Transformer,42,256,512,8,1,384,0.1,silu,postnorm,learned,max,False,0.0005,1e-06,96,AdamW,0.0,minmax,0.05467,0.47727,402,0.35004,0.47691,339,0.35507,COMPLETED,35.964
96,20251105_204347,gaitgl_GREW_BNNeck.csv,gaitpart_OUMVLP.csv,Transformer,42,256,512,8,1,384,0.1,silu,postnorm,learned,max,False,0.0005,1e-06,96,AdamW,0.0,minmax,1.03369,0.47727,124,0.21538,0.21538,124,1.03369,STOPPED,10.681
97,20251105_204347,gaitgl_OUMVLP.csv,gaitpart_OUMVLP.csv,Transformer,42,256,512,8,1,384,0.1,silu,postnorm,learned,max,False,0.0005,1e-06,96,AdamW,0.0,minmax,1.01033,0.47727,157,0.21538,0.21538,157,1.01033,STOPPED,13.461
98,20251105_204347,gaitpart_GREW.csv,gaitpart_OUMVLP.csv,Transformer,42,256,512,8,1,384,0.1,silu,postnorm,learned,max,False,0.0005,1e-06,96,AdamW,0.0,minmax,1.01215,0.47727,159,0.21538,0.21538,159,1.01215,STOPPED,7.982
99,20251105_204347,gaitpart_OUMVLP.csv,gaitpart_OUMVLP.csv,Transformer,42,256,512,8,1,384,0.1,silu,postnorm,learned,max,False,0.0005,1e-06,96,AdamW,0.0,minmax,1.02327,0.47727,165,0.21538,0.21538,165,1.02327,STOPPED,8.325
