id,timestamp,target_embedding,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,input_dim,max_seq_len,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
58,20251221_020302,gaitpart_16steps_concat.csv,Preset_12,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,5e-05,1e-06,32,Adam,0.0,L2,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.4846,1.35742,0.54545,0.49445,"[0.7027, 0.2, 0.58065]",1006,0.57994,1.30061,0.63636,0.58896,"[0.7907, 0.47619, 0.5]",875,STOPPED,356.937
59,20251221_020302,gaitset_62steps_concat.csv,Preset_12,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,5e-05,1e-06,32,Adam,0.0,L2,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.47915,2.7477,0.40909,0.37915,"[0.52381, 0.25, 0.36364]",833,0.69705,1.86133,0.5,0.52476,"[0.48649, 0.6, 0.4878]",377,STOPPED,459.361
60,20251221_020302,gln_93steps_concat.csv,Preset_12,Transformer,42,"[896, 896, 896]",8,3,1152,0.1,silu,prenorm,learned,mean,False,5e-05,1e-06,32,Adam,0.0,L2,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.52651,2.54116,0.38636,0.33718,"[0.42105, 0.13333, 0.45714]",873,0.72476,1.85904,0.47727,0.44444,"[0.42857, 0.33333, 0.57143]",180,STOPPED,659.822

61,20251221_020302,baseline_31steps_concat.csv,Preset_13,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,3e-05,1e-06,24,AdamW,0.0,minmax,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11989,4.13231,0.43182,0.37277,"[0.44444, 0.13333, 0.54054]",356,0.52644,1.67543,0.56818,0.53111,"[0.61538, 0.35294, 0.625]",215,COMPLETED,90.029
62,20251221_020302,gaitgl_64steps_concat.csv,Preset_13,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,3e-05,1e-06,24,AdamW,0.0,minmax,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11234,2.93797,0.5,0.45071,"[0.57778, 0.30769, 0.46667]",275,0.20941,3.39777,0.54545,0.49899,"[0.61905, 0.36364, 0.51429]",229,COMPLETED,103.53
63,20251221_020302,gaitpart_16steps_concat.csv,Preset_13,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,3e-05,1e-06,24,AdamW,0.0,minmax,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11741,3.0914,0.5,0.42783,"[0.55556, 0.13333, 0.59459]",335,0.58782,1.55975,0.54545,0.5079,"[0.61905, 0.35294, 0.55172]",189,COMPLETED,76.804
64,20251221_020302,gaitset_62steps_concat.csv,Preset_13,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,3e-05,1e-06,24,AdamW,0.0,minmax,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12531,2.15155,0.52273,0.44293,"[0.65, 0.13333, 0.54545]",433,0.22021,2.02514,0.54545,0.51367,"[0.57143, 0.375, 0.59459]",333,COMPLETED,157.894
65,20251221_020302,gln_93steps_concat.csv,Preset_13,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,3e-05,1e-06,24,AdamW,0.0,minmax,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13189,1.62932,0.54545,0.50681,"[0.63415, 0.35294, 0.53333]",424,0.14383,1.59448,0.59091,0.51712,"[0.73469, 0.4, 0.41667]",408,COMPLETED,240.056

66,20251221_020302,baseline_31steps_concat.csv,Preset_14,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,5e-05,0.0,40,Adam,0.0,L2,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.19065,2.58661,0.45455,0.34701,"[0.51163, 0.0, 0.52941]",1768,0.27709,2.26079,0.54545,0.48826,"[0.63415, 0.25, 0.58065]",1306,STOPPED,280.874
67,20251221_020302,gaitgl_64steps_concat.csv,Preset_14,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,5e-05,0.0,40,Adam,0.0,L2,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14354,2.61608,0.38636,0.32715,"[0.51163, 0.125, 0.34483]",1309,0.52931,2.13624,0.52273,0.43248,"[0.61224, 0.16667, 0.51852]",413,STOPPED,315.35
68,20251221_020302,gaitpart_16steps_concat.csv,Preset_14,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,5e-05,0.0,40,Adam,0.0,L2,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.45848,2.42413,0.36364,0.32037,"[0.45, 0.11111, 0.4]",1970,0.65008,1.25221,0.56818,0.47863,"[0.66667, 0.15385, 0.61538]",1082,STOPPED,229.572
69,20251221_020302,gaitset_62steps_concat.csv,Preset_14,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,5e-05,0.0,40,Adam,0.0,L2,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.33602,2.11864,0.47727,0.32946,"[0.60377, 0.0, 0.38462]",1254,0.62172,1.80232,0.43182,0.3998,"[0.4375, 0.19048, 0.57143]",566,STOPPED,293.255
70,20251221_020302,gln_93steps_concat.csv,Preset_14,Transformer,42,[256],8,1,256,0.1,mish,postnorm,learned,cls,True,5e-05,0.0,40,Adam,0.0,L2,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.23378,1.80437,0.5,0.36832,"[0.6383, 0.0, 0.46667]",1054,0.32566,1.81893,0.56818,0.4205,"[0.68085, 0.0, 0.58065]",878,STOPPED,266.54

71,20251221_020302,baseline_31steps_concat.csv,Preset_15,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11564,2.99102,0.40909,0.32143,"[0.45, 0.0, 0.51429]",172,0.65507,1.6617,0.47727,0.46405,"[0.45161, 0.4, 0.54054]",53,COMPLETED,55.508
72,20251221_020302,gaitgl_64steps_concat.csv,Preset_15,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10549,2.11704,0.45455,0.3327,"[0.51163, 0.0, 0.48649]",51,0.1209,2.10413,0.5,0.40075,"[0.60377, 0.18182, 0.41667]",44,COMPLETED,22.183
73,20251221_020302,gaitpart_16steps_concat.csv,Preset_15,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11306,1.91365,0.59091,0.41358,"[0.74074, 0.0, 0.5]",395,0.12799,1.64004,0.65909,0.6329,"[0.72727, 0.57143, 0.6]",286,COMPLETED,112.455
74,20251221_020302,gaitset_62steps_concat.csv,Preset_15,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10338,2.88472,0.45455,0.39925,"[0.59091, 0.22222, 0.38462]",254,0.16754,2.47565,0.5,0.47886,"[0.53659, 0.4, 0.5]",219,COMPLETED,107.577
75,20251221_020302,gln_93steps_concat.csv,Preset_15,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10686,2.70753,0.47727,0.43557,"[0.5, 0.23529, 0.57143]",188,0.74444,1.42867,0.56818,0.55433,"[0.61538, 0.47619, 0.57143]",74,COMPLETED,96.86

76,20251221_020302,baseline_31steps_concat.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12145,3.00101,0.40909,0.38276,"[0.38889, 0.28571, 0.47368]",795,0.29625,2.33412,0.54545,0.49073,"[0.61905, 0.30769, 0.54545]",417,COMPLETED,254.283
77,20251221_020302,gaitgl_64steps_concat.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1264,2.49908,0.47727,0.34441,"[0.59574, 0.0, 0.4375]",452,0.25979,2.50544,0.5,0.42831,"[0.57778, 0.25, 0.45714]",424,COMPLETED,200.182
78,20251221_020302,gaitpart_16steps_concat.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10893,1.10374,0.36364,0.17778,"[0.0, 0.0, 0.53333]",313,1.10893,1.10374,0.36364,0.17778,"[0.0, 0.0, 0.53333]",313,STOPPED,87.983
79,20251221_020302,gaitset_62steps_concat.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12802,2.60203,0.47727,0.33846,"[0.61538, 0.0, 0.4]",420,0.61229,1.93427,0.52273,0.47704,"[0.66667, 0.44444, 0.32]",223,COMPLETED,180.948
80,20251221_020302,gln_93steps_concat.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11119,2.71705,0.45455,0.39211,"[0.45, 0.2, 0.52632]",310,0.36838,1.78146,0.5,0.45424,"[0.57778, 0.33333, 0.45161]",208,COMPLETED,160.249

81,20251221_020302,baseline_31steps_concat.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.44685,2.3693,0.45455,0.42698,"[0.53659, 0.31579, 0.42857]",1107,0.43007,1.97652,0.54545,0.53718,"[0.58333, 0.54545, 0.48276]",623,STOPPED,428.273
82,20251221_020302,gaitgl_64steps_concat.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11104,2.63088,0.45455,0.35991,"[0.65116, 0.0, 0.42857]",907,0.53642,2.07451,0.52273,0.44943,"[0.65, 0.11765, 0.58065]",506,COMPLETED,535.725
83,20251221_020302,gaitpart_16steps_concat.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10785,1.0805,0.47727,0.21538,"[0.64615, 0.0, 0.0]",274,1.10785,1.0805,0.47727,0.21538,"[0.64615, 0.0, 0.0]",274,STOPPED,90.919
84,20251221_020302,gaitset_62steps_concat.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.53565,2.52404,0.40909,0.34253,"[0.54545, 0.125, 0.35714]",1375,0.63634,2.35844,0.52273,0.49244,"[0.63636, 0.47059, 0.37037]",997,STOPPED,782.594
85,20251221_020302,gln_93steps_concat.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.5764,2.36072,0.47727,0.43651,"[0.52381, 0.28571, 0.5]",778,0.29253,2.18136,0.52273,0.47078,"[0.60465, 0.30769, 0.5]",698,STOPPED,613.552

86,20251221_020302,baseline_31steps_concat.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12128,2.88846,0.40909,0.35526,"[0.43243, 0.13333, 0.5]",303,0.6698,1.55677,0.52273,0.47486,"[0.57143, 0.30769, 0.54545]",119,COMPLETED,90.66
87,20251221_020302,gaitgl_64steps_concat.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11764,1.82003,0.45455,0.30002,"[0.60377, 0.0, 0.2963]",52,0.14925,1.80364,0.56818,0.40787,"[0.65217, 0.0, 0.57143]",36,COMPLETED,26.836
88,20251221_020302,gaitpart_16steps_concat.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.138,2.08106,0.59091,0.52681,"[0.66667, 0.30769, 0.60606]",594,0.29752,1.67691,0.63636,0.62328,"[0.62857, 0.55556, 0.68571]",278,COMPLETED,151.639
89,20251221_020302,gaitset_62steps_concat.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11896,2.8263,0.43182,0.34665,"[0.52381, 0.0, 0.51613]",338,0.64783,1.58225,0.43182,0.40883,"[0.61111, 0.30769, 0.30769]",101,COMPLETED,164.061
90,20251221_020302,gln_93steps_concat.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13078,2.611,0.38636,0.29143,"[0.57143, 0.14286, 0.16]",355,0.32945,1.34817,0.59091,0.56926,"[0.63636, 0.5, 0.57143]",163,COMPLETED,228.775

91,20251221_020302,baseline_31steps_concat.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12954,2.74325,0.40909,0.34722,"[0.5, 0.16667, 0.375]",637,0.61756,1.63954,0.47727,0.47502,"[0.27586, 0.57143, 0.57778]",208,COMPLETED,84.231
92,20251221_020302,gaitgl_64steps_concat.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12317,2.74092,0.47727,0.40833,"[0.55319, 0.13333, 0.53846]",252,0.34627,2.27563,0.52273,0.44997,"[0.57143, 0.13333, 0.64516]",166,COMPLETED,68.701
93,20251221_020302,gaitpart_16steps_concat.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11039,1.12911,0.15909,0.0915,"[0.0, 0.27451, 0.0]",131,1.11039,1.12911,0.15909,0.0915,"[0.0, 0.27451, 0.0]",131,STOPPED,12.683
94,20251221_020302,gaitset_62steps_concat.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13467,2.15906,0.47727,0.40571,"[0.55814, 0.14286, 0.51613]",748,0.66608,1.298,0.54545,0.51933,"[0.6, 0.42857, 0.52941]",229,COMPLETED,194.324
95,20251221_020302,gln_93steps_concat.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1338,2.19093,0.5,0.37276,"[0.66667, 0.0, 0.45161]",431,0.18063,1.87463,0.56818,0.4661,"[0.71111, 0.15385, 0.53333]",379,COMPLETED,141.681

96,20251221_020302,baseline_31steps_concat.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.18945,3.26171,0.22727,0.17058,"[0.31818, 0.0, 0.19355]",1232,0.215,2.82727,0.43182,0.38385,"[0.34483, 0.23529, 0.57143]",969,STOPPED,453.018
97,20251221_020302,gaitgl_64steps_concat.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10132,2.88412,0.40909,0.3538,"[0.42105, 0.15385, 0.48649]",541,0.52698,1.83699,0.54545,0.46254,"[0.55, 0.22222, 0.61538]",202,COMPLETED,310.009
98,20251221_020302,gaitpart_16steps_concat.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10993,1.08696,0.36364,0.17778,"[0.0, 0.0, 0.53333]",213,1.10993,1.08696,0.36364,0.17778,"[0.0, 0.0, 0.53333]",213,STOPPED,68.324
99,20251221_020302,gaitset_62steps_concat.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11224,1.07238,0.47727,0.21538,"[0.64615, 0.0, 0.0]",133,1.11224,1.07238,0.47727,0.21538,"[0.64615, 0.0, 0.0]",133,STOPPED,73.224
100,20251221_020302,gln_93steps_concat.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.26763,2.81286,0.40909,0.38536,"[0.5, 0.28571, 0.37037]",1273,0.51264,1.6069,0.52273,0.47999,"[0.65116, 0.375, 0.41379]",614,STOPPED,908.268

101,20251221_020302,baseline_31steps_concat.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.30304,2.06347,0.52273,0.42274,"[0.64, 0.16667, 0.46154]",1035,0.60672,2.15527,0.56818,0.51345,"[0.625, 0.36364, 0.55172]",341,STOPPED,233.639
102,20251221_020302,gaitgl_64steps_concat.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11333,2.27194,0.54545,0.41438,"[0.69767, 0.0, 0.54545]",862,0.59635,1.58624,0.61364,0.45139,"[0.66667, 0.0, 0.6875]",240,COMPLETED,351.912
103,20251221_020302,gaitpart_16steps_concat.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.33364,1.59779,0.54545,0.41565,"[0.63158, 0.0, 0.61538]",1602,0.74369,1.31541,0.61364,0.55793,"[0.77273, 0.42105, 0.48]",892,STOPPED,279.488
104,20251221_020302,gaitset_62steps_concat.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11646,2.92694,0.40909,0.31836,"[0.51064, 0.0, 0.44444]",1061,0.71906,1.94794,0.47727,0.45159,"[0.6, 0.43478, 0.32]",362,COMPLETED,416.555
105,20251221_020302,gln_93steps_concat.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.71307,2.98552,0.40909,0.34832,"[0.4, 0.13333, 0.51163]",826,0.73145,1.85346,0.52273,0.48861,"[0.42857, 0.42857, 0.6087]",204,STOPPED,447.66

106,20251221_020302,baseline_31steps_concat.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.77206,2.36324,0.43182,0.38056,"[0.46154, 0.11765, 0.5625]",800,0.51532,2.16046,0.56818,0.53276,"[0.63636, 0.42857, 0.53333]",723,STOPPED,354.847
107,20251221_020302,gaitgl_64steps_concat.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.33069,2.60572,0.47727,0.36464,"[0.57778, 0.0, 0.51613]",721,0.5861,1.94973,0.52273,0.44943,"[0.65, 0.11765, 0.58065]",455,STOPPED,497.135
108,20251221_020302,gaitpart_16steps_concat.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10411,1.10491,0.36364,0.17778,"[0.0, 0.0, 0.53333]",290,1.10411,1.10491,0.36364,0.17778,"[0.0, 0.0, 0.53333]",290,STOPPED,111.001
109,20251221_020302,gaitset_62steps_concat.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10403,1.10483,0.15909,0.0915,"[0.0, 0.27451, 0.0]",172,1.10403,1.10483,0.15909,0.0915,"[0.0, 0.27451, 0.0]",172,STOPPED,113.256
110,20251221_020302,gln_93steps_concat.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.47041,2.90519,0.38636,0.35899,"[0.48649, 0.19048, 0.4]",499,0.71192,1.90054,0.45455,0.43259,"[0.45161, 0.33333, 0.51282]",217,STOPPED,478.718

111,20251221_020302,baseline_31steps_concat.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.69568,3.28025,0.43182,0.29419,"[0.32258, 0.0, 0.56]",1512,0.63842,2.27933,0.52273,0.51351,"[0.52941, 0.47059, 0.54054]",941,STOPPED,231.232
112,20251221_020302,gaitgl_64steps_concat.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12487,2.89787,0.45455,0.33233,"[0.65217, 0.0, 0.34483]",814,0.12487,2.89787,0.45455,0.33233,"[0.65217, 0.0, 0.34483]",814,COMPLETED,238.98
113,20251221_020302,gaitpart_16steps_concat.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.70761,1.73647,0.43182,0.40294,"[0.57895, 0.27273, 0.35714]",2164,0.72598,1.3664,0.56818,0.53434,"[0.57143, 0.4, 0.63158]",1365,STOPPED,251.448
114,20251221_020302,gaitset_62steps_concat.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10403,1.08869,0.36364,0.17778,"[0.0, 0.0, 0.53333]",112,1.10403,1.08869,0.36364,0.17778,"[0.0, 0.0, 0.53333]",112,STOPPED,31.667
115,20251221_020302,gln_93steps_concat.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,512,93,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13533,2.9622,0.45455,0.41946,"[0.48485, 0.28571, 0.4878]",1170,0.38734,2.32471,0.54545,0.50297,"[0.65116, 0.375, 0.48276]",853,COMPLETED,409.364

116,20251221_020302,baseline_31steps_concat.csv,Preset_24,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,5e-05,1e-05,32,AdamW,0.0,nan,512,31,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11601,2.51468,0.45455,0.3325,"[0.52381, 0.0, 0.47368]",287,0.70774,1.24792,0.45455,0.43585,"[0.2963, 0.41667, 0.59459]",105,COMPLETED,106.409
117,20251221_020302,gaitgl_64steps_concat.csv,Preset_24,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,5e-05,1e-05,32,AdamW,0.0,nan,768,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12409,1.46903,0.38636,0.29302,"[0.58333, 0.10526, 0.19048]",32,0.21368,1.14931,0.43182,0.37194,"[0.48649, 0.14286, 0.48649]",22,COMPLETED,18.256
118,20251221_020302,gaitpart_16steps_concat.csv,Preset_24,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,5e-05,1e-05,32,AdamW,0.0,nan,512,16,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10946,1.94101,0.52273,0.47821,"[0.62857, 0.2, 0.60606]",452,0.12786,1.44982,0.61364,0.54691,"[0.71795, 0.23529, 0.6875]",404,COMPLETED,146.606
119,20251221_020302,gaitset_62steps_concat.csv,Preset_24,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,5e-05,1e-05,32,AdamW,0.0,nan,768,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.126,1.91705,0.52273,0.44319,"[0.57143, 0.2, 0.55814]",330,0.56375,1.26086,0.54545,0.53166,"[0.57895, 0.47059, 0.54545]",147,COMPLETED,179.601
