id,timestamp,target_embedding,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,lr,weight_decay,batch_size,optimizer,momentum_sgd,norm,input_dim,max_seq_len,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
90,20251225_034542,gaitset_GREW+gaitset_OUMVLP_mean.csv,Preset_15,Transformer,42,"[160, 320, 640]",10,3,1024,0.25,gelu,postnorm,sinusoidal,mean,False,0.00015,1e-06,32,AdamW,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11356,1.08696,0.47727,0.21538,"[0.64615, 0.0, 0.0]",241,1.11356,1.08696,0.47727,0.21538,"[0.64615, 0.0, 0.0]",241,STOPPED,76.247
91,20251225_034542,gaitgl_GREW+gaitgl_OUMVLP_mean.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12825,2.41527,0.54545,0.49095,"[0.63158, 0.28571, 0.55556]",446,0.20291,2.19523,0.56818,0.50965,"[0.64865, 0.28571, 0.59459]",316,COMPLETED,150.956
92,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_GREW_mean.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12862,2.48841,0.5,0.42571,"[0.53659, 0.2, 0.54054]",211,0.15198,2.36527,0.56818,0.47625,"[0.59459, 0.2, 0.63415]",189,COMPLETED,71.406
93,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_OUMVLP_mean.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10808,1.12005,0.15909,0.0915,"[0.0, 0.27451, 0.0]",197,1.10808,1.12005,0.15909,0.0915,"[0.0, 0.27451, 0.0]",197,STOPPED,66.432
94,20251225_034542,gaitset+gaitset_GREW_mean.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14778,2.65228,0.47727,0.40159,"[0.57143, 0.13333, 0.5]",747,0.40232,2.15787,0.5,0.47332,"[0.59091, 0.44444, 0.38462]",394,COMPLETED,247.655
95,20251225_034542,gaitset+gaitset_OUMVLP_mean.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10965,1.09366,0.47727,0.21538,"[0.64615, 0.0, 0.0]",210,1.10965,1.09366,0.47727,0.21538,"[0.64615, 0.0, 0.0]",210,STOPPED,69.522
96,20251225_034542,gaitset_GREW+gaitset_OUMVLP_mean.csv,Preset_16,Transformer,42,"[512, 512, 512]",8,3,768,0.2,silu,prenorm,learned,cls,True,0.0002,0.0,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11047,1.13045,0.15909,0.0915,"[0.0, 0.27451, 0.0]",227,1.11047,1.13045,0.15909,0.0915,"[0.0, 0.27451, 0.0]",227,STOPPED,75.168
97,20251225_034542,gaitgl_GREW+gaitgl_OUMVLP_mean.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13624,2.71685,0.43182,0.34472,"[0.63415, 0.0, 0.4]",893,0.25872,2.22646,0.52273,0.49878,"[0.61538, 0.38095, 0.5]",757,COMPLETED,436.697
98,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_GREW_mean.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14289,2.08726,0.54545,0.39921,"[0.65217, 0.0, 0.54545]",669,0.41859,1.68675,0.59091,0.49791,"[0.68421, 0.14286, 0.66667]",393,COMPLETED,327.229
99,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_OUMVLP_mean.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10875,1.08314,0.36364,0.17778,"[0.0, 0.0, 0.53333]",193,1.10875,1.08314,0.36364,0.17778,"[0.0, 0.0, 0.53333]",193,STOPPED,94.542
100,20251225_034542,gaitset+gaitset_GREW_mean.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.46824,2.27583,0.38636,0.38224,"[0.3125, 0.36364, 0.47059]",1139,0.74007,2.11329,0.56818,0.49409,"[0.70588, 0.42857, 0.34783]",401,STOPPED,540.268
101,20251225_034542,gaitset+gaitset_OUMVLP_mean.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.19743,1.93071,0.43182,0.31111,"[0.4, 0.0, 0.53333]",1577,0.70648,1.79845,0.59091,0.57453,"[0.65217, 0.57143, 0.5]",969,STOPPED,747.515
102,20251225_034542,gaitset_GREW+gaitset_OUMVLP_mean.csv,Preset_17,Transformer,42,"[1024, 768, 512]",16,3,512,0.1,gelu,postnorm,learned,mean,False,3e-05,1e-06,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10735,1.09593,0.47727,0.21538,"[0.64615, 0.0, 0.0]",124,1.10735,1.09593,0.47727,0.21538,"[0.64615, 0.0, 0.0]",124,STOPPED,58.844
103,20251225_034542,gaitgl_GREW+gaitgl_OUMVLP_mean.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13994,2.34812,0.45455,0.34402,"[0.61538, 0.16667, 0.25]",63,0.13909,1.88397,0.54545,0.50223,"[0.57895, 0.36364, 0.5641]",61,COMPLETED,25.943
104,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_GREW_mean.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.124,2.64989,0.43182,0.25558,"[0.57627, 0.0, 0.19048]",51,0.16256,1.81734,0.56818,0.51814,"[0.6383, 0.4, 0.51613]",37,COMPLETED,20.88
105,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_OUMVLP_mean.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14865,1.91415,0.5,0.33939,"[0.61818, 0.0, 0.4]",247,0.25128,2.24565,0.52273,0.47729,"[0.56522, 0.33333, 0.53333]",232,COMPLETED,101.089
106,20251225_034542,gaitset+gaitset_GREW_mean.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10891,2.5797,0.40909,0.34071,"[0.51064, 0.16667, 0.34483]",829,0.38629,1.96996,0.5,0.42877,"[0.5, 0.22222, 0.5641]",537,COMPLETED,322.293
107,20251225_034542,gaitset+gaitset_OUMVLP_mean.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.18795,2.35635,0.45455,0.35476,"[0.55, 0.0, 0.51429]",899,0.63183,1.76442,0.52273,0.48413,"[0.61905, 0.33333, 0.5]",353,STOPPED,349.704
108,20251225_034542,gaitset_GREW+gaitset_OUMVLP_mean.csv,Preset_18,Transformer,42,"[512, 768, 512]",16,3,896,0.1,gelu,prenorm,learned,cls,True,3e-05,1e-05,40,AdamW,0.0,nan,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12942,2.29921,0.47727,0.33261,"[0.62745, 0.0, 0.37037]",1094,0.19365,2.05865,0.56818,0.47826,"[0.69231, 0.30769, 0.43478]",976,COMPLETED,425.52
109,20251225_034542,gaitgl_GREW+gaitgl_OUMVLP_mean.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13452,2.33521,0.52273,0.40096,"[0.62222, 0.0, 0.58065]",401,0.15057,2.22718,0.52273,0.40567,"[0.63636, 0.0, 0.58065]",369,COMPLETED,65.329
110,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_GREW_mean.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12867,2.39226,0.40909,0.35284,"[0.4878, 0.18182, 0.38889]",302,0.6489,1.28753,0.47727,0.44421,"[0.51282, 0.33333, 0.48649]",113,COMPLETED,49.361
111,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_OUMVLP_mean.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13433,2.86121,0.38636,0.33537,"[0.43902, 0.14286, 0.42424]",556,0.59758,1.43252,0.52273,0.45549,"[0.65217, 0.28571, 0.42857]",239,COMPLETED,90.812
112,20251225_034542,gaitset+gaitset_GREW_mean.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.21198,2.69563,0.31818,0.29621,"[0.38095, 0.2, 0.30769]",602,0.69942,1.65568,0.47727,0.46996,"[0.41176, 0.46154, 0.53659]",283,STOPPED,93.426
113,20251225_034542,gaitset+gaitset_OUMVLP_mean.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12679,2.67049,0.36364,0.32373,"[0.40909, 0.11765, 0.44444]",734,0.65463,1.57779,0.5,0.47766,"[0.57143, 0.4, 0.46154]",353,COMPLETED,114.031
114,20251225_034542,gaitset_GREW+gaitset_OUMVLP_mean.csv,Preset_19,Transformer,42,[512],16,1,2048,0.1,silu,prenorm,learned,cls,True,0.0004,1e-06,64,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14917,2.40375,0.47727,0.43445,"[0.57143, 0.30769, 0.42424]",964,0.25009,2.24683,0.59091,0.53024,"[0.69767, 0.36364, 0.52941]",813,COMPLETED,149.613
115,20251225_034542,gaitgl_GREW+gaitgl_OUMVLP_mean.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12047,2.53278,0.43182,0.44318,"[0.45455, 0.5, 0.375]",932,0.1827,2.06278,0.52273,0.51649,"[0.53333, 0.5, 0.51613]",814,STOPPED,439.827
116,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_GREW_mean.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10151,2.72417,0.40909,0.38889,"[0.33333, 0.33333, 0.5]",415,0.19901,1.53648,0.52273,0.50135,"[0.45161, 0.46154, 0.59091]",255,COMPLETED,195.771
117,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_OUMVLP_mean.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11404,1.05525,0.47727,0.21538,"[0.64615, 0.0, 0.0]",129,1.11404,1.05525,0.47727,0.21538,"[0.64615, 0.0, 0.0]",129,STOPPED,61.101
118,20251225_034542,gaitset+gaitset_GREW_mean.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10189,2.7372,0.40909,0.29521,"[0.51064, 0.0, 0.375]",737,0.71372,1.47917,0.47727,0.46639,"[0.5, 0.42857, 0.47059]",230,COMPLETED,335.202
119,20251225_034542,gaitset+gaitset_OUMVLP_mean.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11327,1.1054,0.15909,0.0915,"[0.0, 0.27451, 0.0]",205,1.11327,1.1054,0.15909,0.0915,"[0.0, 0.27451, 0.0]",205,STOPPED,93.061
120,20251225_034542,gaitset_GREW+gaitset_OUMVLP_mean.csv,Preset_20,Transformer,42,"[896, 640, 384]",16,3,1024,0.05,silu,prenorm,sinusoidal,cls,True,5e-05,1e-06,32,RMSprop,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.11072,1.08741,0.47727,0.21538,"[0.64615, 0.0, 0.0]",142,1.11072,1.08741,0.47727,0.21538,"[0.64615, 0.0, 0.0]",142,STOPPED,64.618
121,20251225_034542,gaitgl_GREW+gaitgl_OUMVLP_mean.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11689,2.77321,0.5,0.45185,"[0.6, 0.22222, 0.53333]",1077,0.25789,2.42524,0.5,0.4531,"[0.59459, 0.23529, 0.52941]",910,COMPLETED,320.36
122,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_GREW_mean.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10564,2.19052,0.54545,0.40903,"[0.69767, 0.0, 0.52941]",585,0.21156,2.2753,0.52273,0.47321,"[0.5625, 0.28571, 0.57143]",513,COMPLETED,174.29
123,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_OUMVLP_mean.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10416,1.10838,0.15909,0.0915,"[0.0, 0.27451, 0.0]",155,1.10416,1.10838,0.15909,0.0915,"[0.0, 0.27451, 0.0]",155,STOPPED,46.335
124,20251225_034542,gaitset+gaitset_GREW_mean.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13346,2.08535,0.52273,0.35317,"[0.64286, 0.0, 0.41667]",1295,0.55496,1.90204,0.52273,0.50419,"[0.58537, 0.44444, 0.48276]",568,COMPLETED,373.836
125,20251225_034542,gaitset+gaitset_OUMVLP_mean.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10433,1.08259,0.47727,0.21538,"[0.64615, 0.0, 0.0]",215,1.10433,1.08259,0.47727,0.21538,"[0.64615, 0.0, 0.0]",215,STOPPED,62.155
126,20251225_034542,gaitset_GREW+gaitset_OUMVLP_mean.csv,Preset_21,Transformer,42,"[640, 640, 640]",8,3,512,0.1,mish,prenorm,learned,mean,False,0.0001,1e-06,64,Adam,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10455,1.09881,0.36364,0.17778,"[0.0, 0.0, 0.53333]",202,1.10455,1.09881,0.36364,0.17778,"[0.0, 0.0, 0.53333]",202,STOPPED,58.353
127,20251225_034542,gaitgl_GREW+gaitgl_OUMVLP_mean.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.28155,3.82609,0.31818,0.30624,"[0.48485, 0.14815, 0.28571]",871,0.42776,1.77152,0.54545,0.41907,"[0.65116, 0.0, 0.60606]",454,STOPPED,510.843
128,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_GREW_mean.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10221,2.23529,0.52273,0.44162,"[0.5641, 0.18182, 0.57895]",697,0.10944,2.1041,0.54545,0.49374,"[0.57895, 0.30769, 0.59459]",696,COMPLETED,409.927
129,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_OUMVLP_mean.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10535,1.08623,0.47727,0.21538,"[0.64615, 0.0, 0.0]",152,1.10535,1.08623,0.47727,0.21538,"[0.64615, 0.0, 0.0]",152,STOPPED,89.143
130,20251225_034542,gaitset+gaitset_GREW_mean.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.46796,2.22182,0.40909,0.3929,"[0.46154, 0.27273, 0.44444]",1089,0.53695,2.1928,0.47727,0.46728,"[0.48649, 0.36364, 0.55172]",771,STOPPED,609.952
131,20251225_034542,gaitset+gaitset_OUMVLP_mean.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10574,1.0983,0.36364,0.17778,"[0.0, 0.0, 0.53333]",169,1.10574,1.0983,0.36364,0.17778,"[0.0, 0.0, 0.53333]",169,STOPPED,94.683
132,20251225_034542,gaitset_GREW+gaitset_OUMVLP_mean.csv,Preset_22,Transformer,42,"[640, 640, 640, 640]",20,4,1280,0.1,gelu,prenorm,learned,mean,False,5e-05,1e-06,32,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10679,1.089,0.47727,0.21538,"[0.64615, 0.0, 0.0]",182,1.10679,1.089,0.47727,0.21538,"[0.64615, 0.0, 0.0]",182,STOPPED,101.957
133,20251225_034542,gaitgl_GREW+gaitgl_OUMVLP_mean.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13873,3.10195,0.36364,0.32749,"[0.41026, 0.22222, 0.35]",810,0.36205,1.99562,0.45455,0.40591,"[0.56522, 0.30769, 0.34483]",438,COMPLETED,151.461
134,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_GREW_mean.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13391,2.30936,0.5,0.42509,"[0.55, 0.15385, 0.57143]",566,0.12135,2.1849,0.63636,0.55914,"[0.7234, 0.33333, 0.62069]",545,COMPLETED,96.701
135,20251225_034542,gaitgl_GREW_BNNeck+gaitgl_OUMVLP_mean.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,256,64,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.37771,2.49554,0.43182,0.3509,"[0.53659, 0.0, 0.51613]",2407,0.58887,1.45549,0.61364,0.46154,"[0.71795, 0.0, 0.66667]",1238,STOPPED,387.474
136,20251225_034542,gaitset+gaitset_GREW_mean.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.28813,2.62231,0.40909,0.29908,"[0.47619, 0.0, 0.42105]",1815,0.37929,2.86568,0.40909,0.40648,"[0.44444, 0.4, 0.375]",1160,STOPPED,285.095
137,20251225_034542,gaitset+gaitset_OUMVLP_mean.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.00253,1.23227,0.5,0.42158,"[0.61538, 0.28571, 0.36364]",1487,0.7327,1.11913,0.5,0.48496,"[0.52632, 0.42857, 0.5]",1277,STOPPED,228.866
138,20251225_034542,gaitset_GREW+gaitset_OUMVLP_mean.csv,Preset_23,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,2e-05,0.0,48,AdamW,0.0,L2,256,62,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10567,1.0868,0.47727,0.21538,"[0.64615, 0.0, 0.0]",108,1.10567,1.0868,0.47727,0.21538,"[0.64615, 0.0, 0.0]",108,STOPPED,16.654
