number,value,datetime_start,datetime_complete,duration,params_activation,params_base_dim,params_batch_size,params_do_layer,params_dropout_rate,params_lr,params_n_layers,params_norm,params_norm_layer,params_pca_frac,params_pooling,params_use_pca,params_wd,user_attrs_final_train_loss,state,final_train_loss
0,0.4193,2025-08-06 16:42:37.863766,2025-08-06 16:42:57.935276,0 days 00:00:20.071510,relu,256,32,0,0.4,0.001,2,L2,0,,max,False,0.0,5.553986072540283,COMPLETE,5.553986072540283
1,0.2174,2025-08-06 16:42:57.936276,2025-08-06 16:43:12.676590,0 days 00:00:14.740314,leakyrelu,128,64,1,0.5,1e-05,3,L2,2,0.95,max,True,1e-05,6.0540467500686646,COMPLETE,6.0540467500686646
2,0.2575,2025-08-06 16:43:12.678589,2025-08-06 16:43:26.982804,0 days 00:00:14.304215,relu,512,64,3,0.5,1e-05,3,minmax,0,0.8,mean,True,0.0,5.780736565589905,COMPLETE,5.780736565589905
3,0.2174,2025-08-06 16:43:26.983805,2025-08-06 16:43:40.992953,0 days 00:00:14.009148,elu,512,64,2,0.3,1e-05,2,L2,0,,max,False,0.0001,6.051845669746399,COMPLETE,6.051845669746399
4,0.3926,2025-08-06 16:43:40.993953,2025-08-06 16:43:55.365183,0 days 00:00:14.371230,tanh,512,64,3,0.3,1e-05,3,L2,3,0.95,max,True,1e-05,5.4620338678359985,COMPLETE,5.4620338678359985
5,0.4495,2025-08-06 16:43:55.366183,2025-08-06 16:44:03.748067,0 days 00:00:08.381884,gelu,512,128,2,0.5,0.0001,2,minmax,0,0.85,mean,True,0.0001,1.9380649328231812,COMPLETE,1.9380649328231812
6,0.4546,2025-08-06 16:44:03.749067,2025-08-06 16:44:38.729929,0 days 00:00:34.980862,gelu,128,16,1,0.1,0.0001,1,minmax,1,0.75,mean,True,0.0001,6.340830609202385,COMPLETE,6.340830609202385
7,0.4392,2025-08-06 16:44:38.730929,2025-08-06 16:45:17.490639,0 days 00:00:38.759710,elu,512,16,0,0.1,1e-05,2,minmax,1,,mean,False,0.0001,8.639342725276947,COMPLETE,8.639342725276947
8,0.2174,2025-08-06 16:45:17.491640,2025-08-06 16:45:36.676952,0 days 00:00:19.185312,gelu,128,32,0,0.1,1e-05,2,L2,0,0.95,max,True,1e-05,11.310058951377869,COMPLETE,11.310058951377869
9,0.3914,2025-08-06 16:45:36.677952,2025-08-06 16:45:45.955036,0 days 00:00:09.277084,leakyrelu,512,128,1,0.4,0.001,2,minmax,1,,max,False,1e-06,0.06266420986503363,COMPLETE,0.06266420986503363
10,0.4468,2025-08-06 16:45:45.956037,2025-08-06 16:46:20.668838,0 days 00:00:34.712801,gelu,128,16,1,0.2,0.0001,1,minmax,1,0.75,mean,True,1e-06,7.19370137155056,COMPLETE,7.19370137155056
11,0.4496,2025-08-06 16:46:20.669838,2025-08-06 16:46:28.264545,0 days 00:00:07.594707,gelu,256,128,1,0.1,0.0001,1,minmax,1,0.85,mean,True,0.0001,1.2869069874286652,COMPLETE,1.2869069874286652
12,0.4496,2025-08-06 16:46:28.265545,2025-08-06 16:47:04.703866,0 days 00:00:36.438321,gelu,256,16,1,0.1,0.0001,1,minmax,1,0.85,mean,True,0.0001,0.7332940250635147,COMPLETE,0.7332940250635147
13,0.4224,2025-08-06 16:47:04.704866,2025-08-06 16:47:41.809735,0 days 00:00:37.104869,gelu,256,16,1,0.1,0.0001,1,minmax,1,0.9,mean,True,0.0001,0.3133993884548545,COMPLETE,0.3133993884548545
14,0.4247,2025-08-06 16:47:41.810735,2025-08-06 16:48:18.577021,0 days 00:00:36.766286,tanh,256,16,1,0.1,0.0001,1,minmax,1,0.7,mean,True,0.0001,11.787831515073776,COMPLETE,11.787831515073776
15,0.428,2025-08-06 16:48:18.578021,2025-08-06 16:48:54.876027,0 days 00:00:36.298006,gelu,128,16,1,0.2,0.0001,1,minmax,1,0.75,mean,True,0.0001,7.823895409703255,COMPLETE,7.823895409703255
16,0.4241,2025-08-06 16:48:54.877028,2025-08-06 16:49:31.168241,0 days 00:00:36.291213,gelu,256,16,1,0.1,0.0001,1,minmax,1,0.85,mean,True,0.0001,0.6595810074359179,COMPLETE,0.6595810074359179
17,0.4517,2025-08-06 16:49:31.169241,2025-08-06 16:50:05.328286,0 days 00:00:34.159045,gelu,128,16,0,0.1,0.0001,1,minmax,1,0.75,mean,True,0.0,5.125393316149712,COMPLETE,5.125393316149712
18,0.4181,2025-08-06 16:50:05.329285,2025-08-06 16:50:39.550177,0 days 00:00:34.220892,elu,128,16,0,0.1,0.001,1,minmax,1,,mean,False,0.0,0.01953223906457424,COMPLETE,0.01953223906457424
