id,embedding,best_f1_v1_v2,best_f1_v3,difference,f1_per_class_v1_v2_fmt,f1_per_class_v3_fmt,diff_f1_per_class
1529,gaitpart_OUMVLP.csv,0.58632,0.49334,-0.09298,0.683 / 0.444 / 0.632,0.588 / 0.286 / 0.606,-0.095 / -0.159 / -0.026
1530,gaitset.csv,0.41696,0.39549,-0.02147,0.653 / 0.250 / 0.348,0.545 / 0.333 / 0.308,-0.108 / 0.083 / -0.040
1531,gaitset_GREW.csv,0.39802,0.43508,0.03706,0.512 / 0.250 / 0.432,0.412 / 0.353 / 0.541,-0.100 / 0.103 / 0.108
1532,gaitset_OUMVLP.csv,0.55274,0.50223,-0.05051,0.700 / 0.364 / 0.595,0.564 / 0.364 / 0.579,-0.136 / 0.000 / -0.016
1533,gln_phase1.csv,0.67836,0.51297,-0.16539,0.684 / 0.667 / 0.684,0.634 / 0.333 / 0.571,-0.050 / -0.333 / -0.113
1534,gln_phase2.csv,0.4769,0.53846,0.06156,0.649 / 0.167 / 0.615,0.615 / 0.429 / 0.571,-0.033 / 0.262 / -0.044
1548,baseline_CASIAB.csv,0.59717,0.52832,-0.06885,0.683 / 0.462 / 0.647,0.529 / 0.444 / 0.611,-0.154 / -0.017 / -0.036
1549,baseline_OUMVLP.csv,0.5959,0.5677,-0.0282,0.682 / 0.400 / 0.706,0.683 / 0.375 / 0.645,0.001 / -0.025 / -0.061
1550,gaitgl.csv,0.3997,0.48594,0.08624,0.432 / 0.267 / 0.500,0.474 / 0.429 / 0.556,0.041 / 0.162 / 0.056
1551,gaitgl_GREW.csv,0.37172,0.4262,0.05448,0.476 / 0.182 / 0.457,0.432 / 0.333 / 0.513,-0.044 / 0.152 / 0.056
1552,gaitgl_GREW_BNNeck.csv,0.5,0.54035,0.04035,0.667 / 0.333 / 0.500,0.638 / 0.500 / 0.483,-0.028 / 0.167 / -0.017
1553,gaitgl_OUMVLP.csv,0.46224,0.45917,-0.00307,0.558 / 0.200 / 0.629,0.564 / 0.182 / 0.632,0.006 / -0.018 / 0.003
1554,gaitpart_GREW.csv,0.52054,0.54575,0.02521,0.653 / 0.429 / 0.480,0.711 / 0.364 / 0.562,0.058 / -0.065 / 0.083
1555,gaitpart_OUMVLP.csv,0.57768,0.47544,-0.10224,0.619 / 0.533 / 0.581,0.526 / 0.300 / 0.600,-0.093 / -0.233 / 0.019
1556,gaitset.csv,0.51224,0.45127,-0.06097,0.550 / 0.471 / 0.516,0.450 / 0.421 / 0.483,-0.100 / -0.050 / -0.033
1557,gaitset_GREW.csv,0.43795,0.39746,-0.04049,0.612 / 0.250 / 0.452,0.486 / 0.235 / 0.471,-0.126 / -0.015 / 0.019
1558,gaitset_OUMVLP.csv,0.50053,0.55278,0.05225,0.739 / 0.182 / 0.581,0.792 / 0.200 / 0.667,0.053 / 0.018 / 0.086
1559,gln_phase1.csv,0.70863,0.733,0.02437,0.711 / 0.727 / 0.688,0.743 / 0.667 / 0.789,0.032 / -0.061 / 0.102
1560,gln_phase2.csv,0.53323,0.51766,-0.01557,0.619 / 0.400 / 0.581,0.609 / 0.462 / 0.483,-0.010 / 0.062 / -0.098
1561,baseline_CASIAB.csv,0.39015,0.17778,-0.21237,0.625 / 0.000 / 0.545,0.000 / 0.000 / 0.533,-0.625 / 0.000 / -0.012
1562,baseline_OUMVLP.csv,0.52688,0.21538,-0.3115,0.667 / 0.333 / 0.581,0.646 / 0.000 / 0.000,-0.021 / -0.333 / -0.581
1563,gaitgl.csv,0.41358,0.0915,-0.32208,0.537 / 0.267 / 0.438,0.000 / 0.275 / 0.000,-0.537 / 0.008 / -0.438
1564,gaitgl_GREW.csv,0.52124,0.17778,-0.34346,0.541 / 0.429 / 0.595,0.000 / 0.000 / 0.533,-0.541 / -0.429 / -0.061
1565,gaitgl_GREW_BNNeck.csv,0.21538,0.21538,0.0,0.646 / 0.000 / 0.000,0.646 / 0.000 / 0.000,0.000 / 0.000 / 0.000
1566,gaitgl_OUMVLP.csv,0.40789,0.17778,-0.23011,0.474 / 0.200 / 0.550,0.000 / 0.000 / 0.533,-0.474 / -0.200 / -0.017
1567,gaitpart_GREW.csv,0.49728,0.21538,-0.2819,0.667 / 0.364 / 0.462,0.646 / 0.000 / 0.000,-0.021 / -0.364 / -0.462
1568,gaitpart_OUMVLP.csv,0.21538,0.0915,-0.12388,0.646 / 0.000 / 0.000,0.000 / 0.275 / 0.000,-0.646 / 0.275 / 0.000
1569,gaitset.csv,0.5303,0.21538,-0.31492,0.591 / 0.500 / 0.500,0.646 / 0.000 / 0.000,0.055 / -0.500 / -0.500
1570,gaitset_GREW.csv,0.21538,0.17778,-0.0376,0.646 / 0.000 / 0.000,0.000 / 0.000 / 0.533,-0.646 / 0.000 / 0.533
1571,gaitset_OUMVLP.csv,0.21538,0.21538,0.0,0.646 / 0.000 / 0.000,0.646 / 0.000 / 0.000,0.000 / 0.000 / 0.000
1572,gln_phase1.csv,0.6276,0.17778,-0.44982,0.634 / 0.600 / 0.649,0.000 / 0.000 / 0.533,-0.634 / -0.600 / -0.115
1573,gln_phase2.csv,0.21538,0.21538,0.0,0.646 / 0.000 / 0.000,0.646 / 0.000 / 0.000,0.000 / 0.000 / 0.000
