id,embedding,best_f1_v1_v2,best_f1_v3,difference,f1_per_class_v1_v2_fmt,f1_per_class_v3_fmt,diff_f1_per_class
317,gaitgl_GREW_BNNeck.csv,0.44762,0.50581,0.05819,0.596 / 0.333 / 0.414,0.638 / 0.308 / 0.571,0.043 / -0.026 / 0.158
318,gaitgl_OUMVLP.csv,0.58982,0.58903,-0.00079,0.727 / 0.462 / 0.581,0.696 / 0.571 / 0.500,-0.032 / 0.110 / -0.081
319,gaitpart_GREW.csv,0.56815,0.65774,0.08959,0.696 / 0.364 / 0.645,0.783 / 0.545 / 0.645,0.087 / 0.182 / 0.000
320,gaitpart_OUMVLP.csv,0.54674,0.56799,0.02125,0.708 / 0.222 / 0.710,0.711 / 0.250 / 0.743,0.003 / 0.028 / 0.033
321,gaitset.csv,0.45788,0.48747,0.02959,0.564 / 0.381 / 0.429,0.605 / 0.375 / 0.483,0.041 / -0.006 / 0.054
322,gaitset_GREW.csv,0.50311,0.52992,0.02681,0.652 / 0.286 / 0.571,0.682 / 0.222 / 0.686,0.030 / -0.063 / 0.114
323,gaitset_OUMVLP.csv,0.49324,0.49421,0.00097,0.651 / 0.200 / 0.629,0.634 / 0.182 / 0.667,-0.017 / -0.018 / 0.038
324,gln_phase1.csv,0.5931,0.62258,0.02948,0.634 / 0.500 / 0.645,0.651 / 0.571 / 0.645,0.017 / 0.071 / 0.000
325,gln_phase2.csv,0.49046,0.49056,0.0001,0.625 / 0.364 / 0.483,0.622 / 0.333 / 0.516,-0.003 / -0.030 / 0.033
326,baseline_CASIAB.csv,0.50236,0.4845,-0.01786,0.622 / 0.400 / 0.485,0.683 / 0.286 / 0.485,0.061 / -0.114 / 0.000
327,baseline_OUMVLP.csv,0.62857,0.64802,0.01945,0.619 / 0.600 / 0.667,0.711 / 0.545 / 0.688,0.092 / -0.055 / 0.021
328,gaitgl.csv,0.42063,0.39823,-0.0224,0.642 / 0.250 / 0.370,0.439 / 0.462 / 0.294,-0.202 / 0.212 / -0.076
329,gaitgl_GREW.csv,0.39506,0.38611,-0.00895,0.667 / 0.000 / 0.519,0.625 / 0.000 / 0.533,-0.042 / 0.000 / 0.015
330,gaitgl_GREW_BNNeck.csv,0.52091,0.49444,-0.02647,0.667 / 0.444 / 0.452,0.667 / 0.400 / 0.417,0.000 / -0.044 / -0.035
331,gaitgl_OUMVLP.csv,0.54802,0.57025,0.02223,0.619 / 0.625 / 0.400,0.634 / 0.625 / 0.452,0.015 / 0.000 / 0.052
332,gaitpart_GREW.csv,0.55991,0.59855,0.03864,0.651 / 0.400 / 0.629,0.696 / 0.500 / 0.600,0.044 / 0.100 / -0.029
333,gaitpart_OUMVLP.csv,0.57896,0.55727,-0.02169,0.651 / 0.400 / 0.686,0.595 / 0.429 / 0.649,-0.057 / 0.029 / -0.037
334,gaitset.csv,0.48865,0.56656,0.07791,0.650 / 0.235 / 0.581,0.682 / 0.375 / 0.643,0.032 / 0.140 / 0.062
335,gaitset_GREW.csv,0.55637,0.54736,-0.00901,0.698 / 0.400 / 0.571,0.652 / 0.444 / 0.545,-0.045 / 0.044 / -0.026
336,gaitset_OUMVLP.csv,0.54677,0.51596,-0.03081,0.667 / 0.353 / 0.621,0.585 / 0.400 / 0.562,-0.081 / 0.047 / -0.058
337,gln_phase1.csv,0.57885,0.6002,0.02135,0.708 / 0.545 / 0.483,0.667 / 0.571 / 0.562,-0.042 / 0.026 / 0.080
338,gln_phase2.csv,0.49899,0.46254,-0.03645,0.619 / 0.364 / 0.514,0.615 / 0.222 / 0.550,-0.004 / -0.141 / 0.036
339,baseline_CASIAB.csv,0.42041,0.44017,0.01976,0.609 / 0.308 / 0.345,0.654 / 0.222 / 0.444,0.045 / -0.085 / 0.100
340,baseline_OUMVLP.csv,0.55637,0.56584,0.00947,0.541 / 0.500 / 0.629,0.653 / 0.444 / 0.600,0.113 / -0.056 / -0.029
341,gaitgl.csv,0.39689,0.51837,0.12148,0.323 / 0.400 / 0.468,0.545 / 0.444 / 0.565,0.223 / 0.044 / 0.097
342,gaitgl_GREW.csv,0.37184,0.41549,0.04365,0.488 / 0.143 / 0.485,0.526 / 0.235 / 0.485,0.039 / 0.092 / 0.000
343,gaitgl_GREW_BNNeck.csv,0.43729,0.494,0.05671,0.596 / 0.200 / 0.516,0.627 / 0.400 / 0.455,0.032 / 0.200 / -0.062
344,gaitgl_OUMVLP.csv,0.49392,0.59591,0.10199,0.526 / 0.471 / 0.485,0.638 / 0.667 / 0.483,0.112 / 0.196 / -0.002
345,gaitpart_GREW.csv,0.52307,0.50505,-0.01802,0.683 / 0.353 / 0.533,0.682 / 0.333 / 0.500,-0.001 / -0.020 / -0.033
346,gaitpart_OUMVLP.csv,0.53413,0.51601,-0.01812,0.667 / 0.250 / 0.686,0.638 / 0.222 / 0.688,-0.028 / -0.028 / 0.002
347,gaitset.csv,0.46016,0.48056,0.0204,0.565 / 0.364 / 0.452,0.622 / 0.375 / 0.444,0.057 / 0.011 / -0.007
348,gaitset_GREW.csv,0.51037,0.47784,-0.03253,0.723 / 0.308 / 0.500,0.605 / 0.182 / 0.647,-0.119 / -0.126 / 0.147
349,gaitset_OUMVLP.csv,0.52596,0.48704,-0.03892,0.651 / 0.375 / 0.552,0.550 / 0.444 / 0.467,-0.101 / 0.069 / -0.085
350,gln_phase1.csv,0.60631,0.58406,-0.02225,0.638 / 0.600 / 0.581,0.652 / 0.600 / 0.500,0.014 / 0.000 / -0.081
351,gln_phase2.csv,0.57778,0.48122,-0.09656,0.667 / 0.400 / 0.667,0.622 / 0.250 / 0.571,-0.044 / -0.150 / -0.095
365,baseline_CASIAB.csv,0.44353,0.43735,-0.00618,0.596 / 0.250 / 0.485,0.513 / 0.375 / 0.424,-0.083 / 0.125 / -0.061
366,baseline_OUMVLP.csv,0.52841,0.61674,0.08833,0.537 / 0.400 / 0.649,0.619 / 0.545 / 0.686,0.082 / 0.145 / 0.037
367,gaitgl.csv,0.54211,0.52751,-0.0146,0.526 / 0.600 / 0.500,0.611 / 0.400 / 0.571,0.085 / -0.200 / 0.071
368,gaitgl_GREW.csv,0.37888,0.35697,-0.02191,0.565 / 0.143 / 0.429,0.375 / 0.222 / 0.474,-0.190 / 0.079 / 0.045
369,gaitgl_GREW_BNNeck.csv,0.50864,0.49259,-0.01605,0.585 / 0.400 / 0.541,0.578 / 0.400 / 0.500,-0.008 / 0.000 / -0.041
370,gaitgl_OUMVLP.csv,0.46864,0.59483,0.12619,0.514 / 0.421 / 0.471,0.651 / 0.667 / 0.467,0.137 / 0.246 / -0.004
371,gaitpart_GREW.csv,0.41394,0.48656,0.07262,0.636 / 0.154 / 0.452,0.723 / 0.308 / 0.429,0.087 / 0.154 / -0.023
372,gaitpart_OUMVLP.csv,0.6147,0.57252,-0.04218,0.650 / 0.545 / 0.649,0.683 / 0.429 / 0.606,0.033 / -0.117 / -0.043
373,gaitset.csv,0.41334,0.52817,0.11483,0.500 / 0.316 / 0.424,0.651 / 0.400 / 0.533,0.151 / 0.084 / 0.109
374,gaitset_GREW.csv,0.4998,0.52958,0.02978,0.698 / 0.250 / 0.552,0.636 / 0.286 / 0.667,-0.061 / 0.036 / 0.115
375,gaitset_OUMVLP.csv,0.50214,0.41451,-0.08763,0.585 / 0.421 / 0.500,0.471 / 0.316 / 0.457,-0.115 / -0.105 / -0.043
376,gln_phase1.csv,0.61649,0.53502,-0.08147,0.667 / 0.667 / 0.516,0.625 / 0.462 / 0.519,-0.042 / -0.205 / 0.002
377,gln_phase2.csv,0.55583,0.45743,-0.0984,0.634 / 0.533 / 0.500,0.619 / 0.182 / 0.571,-0.015 / -0.352 / 0.071
378,baseline_CASIAB.csv,0.57429,0.55107,-0.02322,0.680 / 0.400 / 0.643,0.625 / 0.545 / 0.483,-0.055 / 0.145 / -0.160
379,baseline_OUMVLP.csv,0.63394,0.65106,0.01712,0.634 / 0.545 / 0.722,0.571 / 0.625 / 0.757,-0.063 / 0.080 / 0.035
380,gaitgl.csv,0.53093,0.50435,-0.02658,0.667 / 0.364 / 0.562,0.667 / 0.364 / 0.483,0.000 / 0.000 / -0.080
381,gaitgl_GREW.csv,0.45551,0.42303,-0.03248,0.622 / 0.182 / 0.562,0.698 / 0.000 / 0.571,0.075 / -0.182 / 0.009
382,gaitgl_GREW_BNNeck.csv,0.48034,0.46815,-0.01219,0.533 / 0.308 / 0.600,0.612 / 0.364 / 0.429,0.079 / 0.056 / -0.171
383,gaitgl_OUMVLP.csv,0.54644,0.62733,0.08089,0.711 / 0.462 / 0.467,0.739 / 0.571 / 0.571,0.028 / 0.110 / 0.105
384,gaitpart_GREW.csv,0.54644,0.57198,0.02554,0.711 / 0.462 / 0.467,0.783 / 0.333 / 0.600,0.072 / -0.128 / 0.133
385,gaitpart_OUMVLP.csv,0.51354,0.50867,-0.00487,0.619 / 0.333 / 0.588,0.681 / 0.200 / 0.645,0.062 / -0.133 / 0.057
386,gaitset.csv,0.50007,0.5313,0.03123,0.682 / 0.267 / 0.552,0.578 / 0.500 / 0.516,-0.104 / 0.233 / -0.036
387,gaitset_GREW.csv,0.53913,0.61218,0.07305,0.750 / 0.222 / 0.645,0.708 / 0.462 / 0.667,-0.042 / 0.239 / 0.022
388,gaitset_OUMVLP.csv,0.46877,0.47835,0.00958,0.650 / 0.286 / 0.471,0.634 / 0.154 / 0.647,-0.016 / -0.132 / 0.176
389,gln_phase1.csv,0.62103,0.58064,-0.04039,0.667 / 0.571 / 0.625,0.585 / 0.545 / 0.611,-0.081 / -0.026 / -0.014
390,gln_phase2.csv,0.57513,0.53019,-0.04494,0.714 / 0.400 / 0.611,0.651 / 0.333 / 0.606,-0.063 / -0.067 / -0.005
391,baseline_CASIAB.csv,0.60943,0.56502,-0.04441,0.622 / 0.600 / 0.606,0.731 / 0.250 / 0.714,0.109 / -0.350 / 0.108
392,baseline_OUMVLP.csv,0.56238,0.68796,0.12558,0.526 / 0.545 / 0.615,0.683 / 0.714 / 0.667,0.157 / 0.169 / 0.051
393,gaitgl.csv,0.4963,0.53846,0.04216,0.600 / 0.333 / 0.556,0.615 / 0.429 / 0.571,0.015 / 0.095 / 0.016
394,gaitgl_GREW.csv,0.45943,0.4602,0.00077,0.585 / 0.182 / 0.611,0.585 / 0.167 / 0.629,0.000 / -0.015 / 0.017
395,gaitgl_GREW_BNNeck.csv,0.5303,0.51814,-0.01216,0.591 / 0.500 / 0.500,0.638 / 0.400 / 0.516,0.047 / -0.100 / 0.016
396,gaitgl_OUMVLP.csv,0.52422,0.60709,0.08287,0.667 / 0.462 / 0.444,0.706 / 0.615 / 0.500,0.039 / 0.154 / 0.056
397,gaitpart_GREW.csv,0.53322,0.56306,0.02984,0.585 / 0.500 / 0.514,0.727 / 0.429 / 0.533,0.142 / -0.071 / 0.019
398,gaitpart_OUMVLP.csv,0.66545,0.63095,-0.0345,0.714 / 0.615 / 0.667,0.750 / 0.500 / 0.643,0.036 / -0.115 / -0.024
399,gaitset.csv,0.41579,0.49725,0.08146,0.596 / 0.200 / 0.452,0.578 / 0.333 / 0.581,-0.018 / 0.133 / 0.129
400,gaitset_GREW.csv,0.5276,0.50486,-0.02274,0.667 / 0.400 / 0.516,0.694 / 0.200 / 0.621,0.027 / -0.200 / 0.105
401,gaitset_OUMVLP.csv,0.39337,0.44153,0.04816,0.609 / 0.143 / 0.429,0.513 / 0.400 / 0.412,-0.096 / 0.257 / -0.017
402,gln_phase1.csv,0.56554,0.6595,0.09396,0.651 / 0.500 / 0.545,0.667 / 0.667 / 0.645,0.016 / 0.167 / 0.100
403,gln_phase2.csv,0.5113,0.57692,0.06562,0.696 / 0.250 / 0.588,0.564 / 0.500 / 0.667,-0.132 / 0.250 / 0.078
404,baseline_CASIAB.csv,0.47619,0.48747,0.01128,0.600 / 0.400 / 0.429,0.605 / 0.375 / 0.483,0.005 / -0.025 / 0.054
405,baseline_OUMVLP.csv,0.57071,0.57778,0.00707,0.619 / 0.444 / 0.649,0.667 / 0.400 / 0.667,0.048 / -0.044 / 0.018
406,gaitgl.csv,0.44314,0.43876,-0.00438,0.578 / 0.222 / 0.529,0.545 / 0.333 / 0.438,-0.032 / 0.111 / -0.092
407,gaitgl_GREW.csv,0.43611,0.46209,0.02598,0.708 / 0.000 / 0.600,0.585 / 0.154 / 0.647,-0.123 / 0.154 / 0.047
408,gaitgl_GREW_BNNeck.csv,0.43435,0.39709,-0.03726,0.625 / 0.308 / 0.370,0.640 / 0.167 / 0.385,0.015 / -0.141 / 0.014
409,gaitgl_OUMVLP.csv,0.44233,0.43892,-0.00341,0.571 / 0.200 / 0.556,0.605 / 0.167 / 0.545,0.033 / -0.033 / -0.010
410,gaitpart_GREW.csv,0.63906,0.58982,-0.04924,0.711 / 0.600 / 0.606,0.727 / 0.462 / 0.581,0.016 / -0.138 / -0.025
411,gaitpart_OUMVLP.csv,0.57737,0.49006,-0.08731,0.783 / 0.222 / 0.727,0.696 / 0.154 / 0.621,-0.087 / -0.068 / -0.107
412,gaitset.csv,0.49162,0.53208,0.04046,0.596 / 0.308 / 0.571,0.640 / 0.364 / 0.593,0.044 / 0.056 / 0.021
413,gaitset_GREW.csv,0.55383,0.52588,-0.02795,0.681 / 0.400 / 0.581,0.682 / 0.333 / 0.562,0.001 / -0.067 / -0.018
414,gaitset_OUMVLP.csv,0.45516,0.49517,0.04001,0.612 / 0.182 / 0.571,0.652 / 0.167 / 0.667,0.040 / -0.015 / 0.095
415,gln_phase1.csv,0.62719,0.65209,0.0249,0.651 / 0.714 / 0.516,0.684 / 0.625 / 0.647,0.033 / -0.089 / 0.131
416,gln_phase2.csv,0.51266,0.54201,0.02935,0.609 / 0.444 / 0.485,0.619 / 0.462 / 0.545,0.010 / 0.017 / 0.061
430,baseline_CASIAB.csv,0.45115,0.50373,0.05258,0.638 / 0.182 / 0.533,0.708 / 0.222 / 0.581,0.070 / 0.040 / 0.047
431,baseline_OUMVLP.csv,0.54545,0.62857,0.08312,0.545 / 0.364 / 0.727,0.619 / 0.600 / 0.667,0.074 / 0.236 / -0.061
432,gaitgl.csv,0.42646,0.50965,0.08319,0.556 / 0.200 / 0.524,0.579 / 0.400 / 0.550,0.023 / 0.200 / 0.026
433,gaitgl_GREW.csv,0.43571,0.44957,0.01386,0.533 / 0.250 / 0.524,0.615 / 0.333 / 0.400,0.082 / 0.083 / -0.124
434,gaitgl_GREW_BNNeck.csv,0.39793,0.44353,0.0456,0.421 / 0.273 / 0.500,0.583 / 0.286 / 0.462,0.162 / 0.013 / -0.038
435,gaitgl_OUMVLP.csv,0.21538,0.52334,0.30796,0.646 / 0.000 / 0.000,0.529 / 0.526 / 0.514,-0.117 / 0.526 / 0.514
436,gaitpart_GREW.csv,0.49557,0.49414,-0.00143,0.649 / 0.154 / 0.684,0.700 / 0.154 / 0.629,0.051 / 0.000 / -0.056
437,gaitpart_OUMVLP.csv,0.64062,0.51401,-0.12661,0.595 / 0.727 / 0.600,0.564 / 0.353 / 0.625,-0.030 / -0.374 / 0.025
438,gaitset.csv,0.39048,0.37413,-0.01635,0.571 / 0.267 / 0.333,0.500 / 0.235 / 0.387,-0.071 / -0.031 / 0.054
439,gaitset_GREW.csv,0.47487,0.46757,-0.0073,0.636 / 0.200 / 0.588,0.565 / 0.400 / 0.438,-0.071 / 0.200 / -0.151
440,gaitset_OUMVLP.csv,0.54651,0.53472,-0.01179,0.667 / 0.588 / 0.385,0.625 / 0.417 / 0.562,-0.042 / -0.172 / 0.178
441,gln_phase1.csv,0.55039,0.59495,0.04456,0.651 / 0.400 / 0.600,0.651 / 0.545 / 0.588,0.000 / 0.145 / -0.012
442,gln_phase2.csv,0.45279,0.50965,0.05686,0.579 / 0.250 / 0.529,0.595 / 0.286 / 0.649,0.016 / 0.036 / 0.119
443,baseline_CASIAB.csv,0.56136,0.54791,-0.01345,0.732 / 0.286 / 0.667,0.682 / 0.429 / 0.533,-0.050 / 0.143 / -0.133
444,baseline_OUMVLP.csv,0.58406,0.50787,-0.07619,0.652 / 0.500 / 0.600,0.711 / 0.000 / 0.812,0.059 / -0.500 / 0.213
445,gaitgl.csv,0.50543,0.48246,-0.02297,0.533 / 0.545 / 0.438,0.474 / 0.500 / 0.474,-0.060 / -0.045 / 0.036
446,gaitgl_GREW.csv,0.49671,0.51745,0.02074,0.585 / 0.333 / 0.571,0.564 / 0.400 / 0.588,-0.021 / 0.067 / 0.017
447,gaitgl_GREW_BNNeck.csv,0.32162,0.40677,0.08515,0.578 / 0.000 / 0.387,0.638 / 0.286 / 0.296,0.061 / 0.286 / -0.091
448,gaitgl_OUMVLP.csv,0.43545,0.4157,-0.01975,0.636 / 0.154 / 0.516,0.537 / 0.211 / 0.500,-0.100 / 0.057 / -0.016
449,gaitpart_GREW.csv,0.62626,0.54534,-0.08092,0.727 / 0.545 / 0.606,0.651 / 0.500 / 0.485,-0.076 / -0.045 / -0.121
450,gaitpart_OUMVLP.csv,0.5959,0.54672,-0.04918,0.682 / 0.400 / 0.706,0.682 / 0.333 / 0.625,0.000 / -0.067 / -0.081
451,gaitset.csv,0.42063,0.41799,-0.00264,0.500 / 0.429 / 0.333,0.571 / 0.111 / 0.571,0.071 / -0.317 / 0.238
452,gaitset_GREW.csv,0.54276,0.55719,0.01443,0.622 / 0.400 / 0.606,0.653 / 0.500 / 0.519,0.031 / 0.100 / -0.088
453,gaitset_OUMVLP.csv,0.4256,0.47778,0.05218,0.571 / 0.143 / 0.562,0.667 / 0.267 / 0.500,0.095 / 0.124 / -0.062
454,gln_phase1.csv,0.62894,0.56096,-0.06798,0.700 / 0.615 / 0.571,0.545 / 0.526 / 0.611,-0.155 / -0.089 / 0.040
455,gln_phase2.csv,0.53903,0.49784,-0.04119,0.622 / 0.462 / 0.533,0.564 / 0.400 / 0.529,-0.058 / -0.062 / -0.004
456,baseline_CASIAB.csv,0.4241,0.49757,0.07347,0.565 / 0.222 / 0.485,0.596 / 0.364 / 0.533,0.031 / 0.141 / 0.048
457,baseline_OUMVLP.csv,0.62857,0.59916,-0.02941,0.619 / 0.600 / 0.667,0.585 / 0.545 / 0.667,-0.034 / -0.055 / 0.000
458,gaitgl.csv,0.47544,0.49062,0.01518,0.526 / 0.400 / 0.500,0.585 / 0.400 / 0.486,0.059 / 0.000 / -0.014
459,gaitgl_GREW.csv,0.35271,0.37989,0.02718,0.558 / 0.000 / 0.500,0.578 / 0.133 / 0.429,0.020 / 0.133 / -0.071
460,gaitgl_GREW_BNNeck.csv,0.49603,0.59508,0.09905,0.583 / 0.333 / 0.571,0.681 / 0.462 / 0.643,0.098 / 0.128 / 0.071
461,gaitgl_OUMVLP.csv,0.56759,0.4955,-0.07209,0.579 / 0.667 / 0.457,0.486 / 0.471 / 0.529,-0.092 / -0.196 / 0.072
462,gaitpart_GREW.csv,0.54012,0.55442,0.0143,0.723 / 0.364 / 0.533,0.756 / 0.308 / 0.600,0.032 / -0.056 / 0.067
463,gaitpart_OUMVLP.csv,0.46638,0.51111,0.04473,0.609 / 0.308 / 0.483,0.667 / 0.200 / 0.667,0.058 / -0.108 / 0.184
464,gaitset.csv,0.46205,0.52534,0.06329,0.605 / 0.353 / 0.429,0.632 / 0.444 / 0.500,0.027 / 0.092 / 0.071
465,gaitset_GREW.csv,0.51176,0.52251,0.01075,0.638 / 0.364 / 0.533,0.682 / 0.286 / 0.600,0.044 / -0.078 / 0.067
466,gaitset_OUMVLP.csv,0.57467,0.56658,-0.00809,0.682 / 0.462 / 0.581,0.667 / 0.471 / 0.562,-0.015 / 0.009 / -0.018
467,gln_phase1.csv,0.56184,0.53293,-0.02891,0.652 / 0.500 / 0.533,0.667 / 0.471 / 0.462,0.014 / -0.029 / -0.072
468,gln_phase2.csv,0.45589,0.46061,0.00472,0.622 / 0.200 / 0.545,0.571 / 0.182 / 0.629,-0.051 / -0.018 / 0.083
469,baseline_CASIAB.csv,0.54841,0.53453,-0.01388,0.638 / 0.444 / 0.562,0.558 / 0.500 / 0.545,-0.080 / 0.056 / -0.017
470,baseline_OUMVLP.csv,0.62615,0.51725,-0.1089,0.651 / 0.500 / 0.727,0.457 / 0.500 / 0.595,-0.194 / 0.000 / -0.133
471,gaitgl.csv,0.46679,0.46674,-5e-05,0.579 / 0.250 / 0.571,0.537 / 0.364 / 0.500,-0.042 / 0.114 / -0.071
472,gaitgl_GREW.csv,0.39491,0.38934,-0.00557,0.622 / 0.000 / 0.562,0.564 / 0.133 / 0.471,-0.058 / 0.133 / -0.092
473,gaitgl_GREW_BNNeck.csv,0.4623,0.45695,-0.00535,0.625 / 0.333 / 0.429,0.636 / 0.154 / 0.581,0.011 / -0.179 / 0.152
474,gaitgl_OUMVLP.csv,0.62295,0.54464,-0.07831,0.723 / 0.545 / 0.600,0.651 / 0.500 / 0.483,-0.072 / -0.045 / -0.117
475,gaitpart_GREW.csv,0.45426,0.57967,0.12541,0.667 / 0.182 / 0.514,0.718 / 0.421 / 0.600,0.051 / 0.239 / 0.086
476,gaitpart_OUMVLP.csv,0.51111,0.50598,-0.00513,0.667 / 0.200 / 0.667,0.711 / 0.182 / 0.625,0.044 / -0.018 / -0.042
477,gaitset.csv,0.45443,0.43285,-0.02158,0.652 / 0.267 / 0.444,0.500 / 0.316 / 0.483,-0.152 / 0.049 / 0.038
478,gaitset_GREW.csv,0.48187,0.52795,0.04608,0.694 / 0.200 / 0.552,0.651 / 0.308 / 0.625,-0.043 / 0.108 / 0.073
479,gaitset_OUMVLP.csv,0.36906,0.4928,0.12374,0.578 / 0.000 / 0.529,0.564 / 0.286 / 0.629,-0.014 / 0.286 / 0.099
480,gln_phase1.csv,0.55758,0.57497,0.01739,0.667 / 0.400 / 0.606,0.651 / 0.429 / 0.645,-0.016 / 0.029 / 0.039
481,gln_phase2.csv,0.43623,0.43684,0.00061,0.609 / 0.200 / 0.500,0.537 / 0.222 / 0.552,-0.072 / 0.022 / 0.052
482,baseline_CASIAB.csv,0.51804,0.62303,0.10499,0.619 / 0.364 / 0.571,0.698 / 0.600 / 0.571,0.079 / 0.236 / 0.000
483,baseline_OUMVLP.csv,0.61237,0.57071,-0.04166,0.667 / 0.545 / 0.625,0.500 / 0.545 / 0.667,-0.167 / 0.000 / 0.042
484,gaitgl.csv,0.42831,0.49019,0.06188,0.578 / 0.250 / 0.457,0.642 / 0.444 / 0.385,0.064 / 0.194 / -0.073
485,gaitgl_GREW.csv,0.45926,0.4798,0.02054,0.600 / 0.167 / 0.611,0.667 / 0.273 / 0.500,0.067 / 0.106 / -0.111
486,gaitgl_GREW_BNNeck.csv,0.38709,0.41201,0.02492,0.607 / 0.364 / 0.190,0.522 / 0.286 / 0.429,-0.085 / -0.078 / 0.238
487,gaitgl_OUMVLP.csv,0.45789,0.21289,-0.245,0.474 / 0.400 / 0.500,0.087 / 0.000 / 0.552,-0.387 / -0.400 / 0.052
488,gaitpart_GREW.csv,0.59154,0.48333,-0.10821,0.667 / 0.545 / 0.562,0.700 / 0.250 / 0.500,0.033 / -0.295 / -0.062
489,gaitpart_OUMVLP.csv,0.5527,0.56113,0.00843,0.619 / 0.444 / 0.595,0.541 / 0.476 / 0.667,-0.079 / 0.032 / 0.072
490,gaitset.csv,0.39326,0.44898,0.05572,0.644 / 0.250 / 0.286,0.558 / 0.375 / 0.414,-0.086 / 0.125 / 0.128
491,gaitset_GREW.csv,0.4937,0.52296,0.02926,0.727 / 0.235 / 0.519,0.756 / 0.333 / 0.480,0.028 / 0.098 / -0.039
492,gaitset_OUMVLP.csv,0.56557,0.49347,-0.0721,0.681 / 0.571 / 0.444,0.652 / 0.588 / 0.240,-0.029 / 0.017 / -0.204
493,gln_phase1.csv,0.56891,0.59999,0.03108,0.651 / 0.444 / 0.611,0.649 / 0.526 / 0.625,-0.003 / 0.082 / 0.014
494,gln_phase2.csv,0.47119,0.49034,0.01915,0.564 / 0.333 / 0.516,0.605 / 0.286 / 0.581,0.041 / -0.048 / 0.065
495,baseline_CASIAB.csv,0.48339,0.52461,0.04122,0.636 / 0.400 / 0.414,0.622 / 0.500 / 0.452,-0.014 / 0.100 / 0.038
496,baseline_OUMVLP.csv,0.55991,0.57937,0.01946,0.651 / 0.400 / 0.629,0.667 / 0.500 / 0.571,0.016 / 0.100 / -0.057
497,gaitgl.csv,0.4133,0.37726,-0.03604,0.545 / 0.250 / 0.444,0.444 / 0.222 / 0.465,-0.101 / -0.028 / 0.021
498,gaitgl_GREW.csv,0.43832,0.40904,-0.02928,0.474 / 0.286 / 0.556,0.513 / 0.143 / 0.571,0.039 / -0.143 / 0.016
499,gaitgl_GREW_BNNeck.csv,0.475,0.42986,-0.04514,0.625 / 0.400 / 0.400,0.625 / 0.182 / 0.483,0.000 / -0.218 / 0.083
500,gaitgl_OUMVLP.csv,0.57334,0.60167,0.02833,0.513 / 0.667 / 0.541,0.622 / 0.667 / 0.516,0.109 / 0.000 / -0.024
501,gaitpart_GREW.csv,0.59153,0.61111,0.01958,0.619 / 0.600 / 0.556,0.682 / 0.545 / 0.606,0.063 / -0.055 / 0.050
502,gaitpart_OUMVLP.csv,0.57778,0.51515,-0.06263,0.667 / 0.400 / 0.667,0.636 / 0.364 / 0.545,-0.030 / -0.036 / -0.121
503,gaitset.csv,0.42018,0.47293,0.05275,0.609 / 0.133 / 0.519,0.578 / 0.308 / 0.533,-0.031 / 0.174 / 0.015
504,gaitset_GREW.csv,0.55758,0.57521,0.01763,0.667 / 0.400 / 0.606,0.650 / 0.429 / 0.647,-0.017 / 0.029 / 0.041
505,gaitset_OUMVLP.csv,0.48593,0.47506,-0.01087,0.636 / 0.250 / 0.571,0.600 / 0.364 / 0.462,-0.036 / 0.114 / -0.110
506,gln_phase1.csv,0.61649,0.60444,-0.01205,0.667 / 0.667 / 0.516,0.682 / 0.615 / 0.516,0.015 / -0.051 / 0.000
507,gln_phase2.csv,0.57839,0.52468,-0.05371,0.634 / 0.545 / 0.556,0.571 / 0.545 / 0.457,-0.063 / 0.000 / -0.098
508,baseline_CASIAB.csv,0.642,0.56763,-0.07437,0.681 / 0.600 / 0.645,0.651 / 0.500 / 0.552,-0.030 / -0.100 / -0.093
509,baseline_OUMVLP.csv,0.61705,0.6515,0.03445,0.651 / 0.533 / 0.667,0.634 / 0.714 / 0.606,-0.017 / 0.181 / -0.061
510,gaitgl.csv,0.45861,0.50899,0.05038,0.585 / 0.333 / 0.457,0.579 / 0.462 / 0.486,-0.006 / 0.128 / 0.029
511,gaitgl_GREW.csv,0.39933,0.49484,0.09551,0.619 / 0.000 / 0.579,0.703 / 0.182 / 0.600,0.084 / 0.182 / 0.021
512,gaitgl_GREW_BNNeck.csv,0.52292,0.52356,0.00064,0.667 / 0.364 / 0.538,0.652 / 0.400 / 0.519,-0.014 / 0.036 / -0.020
513,gaitgl_OUMVLP.csv,0.59088,0.61968,0.0288,0.711 / 0.462 / 0.600,0.773 / 0.526 / 0.560,0.062 / 0.065 / -0.040
514,gaitpart_GREW.csv,0.56114,0.50856,-0.05258,0.739 / 0.462 / 0.483,0.681 / 0.500 / 0.345,-0.058 / 0.038 / -0.138
515,gaitpart_OUMVLP.csv,0.58365,0.63256,0.04891,0.744 / 0.250 / 0.757,0.698 / 0.533 / 0.667,-0.047 / 0.283 / -0.090
516,gaitset.csv,0.48289,0.51192,0.02903,0.711 / 0.353 / 0.385,0.595 / 0.353 / 0.588,-0.117 / 0.000 / 0.204
517,gaitset_GREW.csv,0.49349,0.53943,0.04594,0.652 / 0.222 / 0.606,0.638 / 0.500 / 0.480,-0.014 / 0.278 / -0.126
518,gaitset_OUMVLP.csv,0.47385,0.47399,0.00014,0.629 / 0.267 / 0.526,0.514 / 0.308 / 0.600,-0.114 / 0.041 / 0.074
