number,value,datetime_start,datetime_complete,duration,params_activation,params_base_dim,params_batch_size,params_do_layer,params_dropout_rate,params_lr,params_n_layers,params_norm,params_norm_layer,params_pca_frac,params_pooling,params_use_pca,params_wd,user_attrs_final_train_loss,state,final_train_loss
15,0.417,2025-08-14 18:39:07.100238,2025-08-14 18:39:16.975420,0 days 00:00:09.875182,tanh,128,64,1,0.2,0.001,1,minmax,0,0.9,mean,True,1e-05,0.6385356856695709,COMPLETE,0.6385356856695709
16,0.3909,2025-08-14 18:39:16.976422,2025-08-14 18:39:50.639415,0 days 00:00:33.662993,tanh,256,16,1,0.2,0.0001,1,minmax,0,,mean,False,1e-05,0.6485105624536226,COMPLETE,0.6485105624536226
17,0.3787,2025-08-14 18:39:50.640415,2025-08-14 18:39:57.773271,0 days 00:00:07.132856,tanh,128,128,0,0.2,0.0001,1,minmax,0,0.9,mean,True,1e-05,0.8157964469535558,COMPLETE,0.8157964469535558
18,0.3842,2025-08-14 18:39:57.774271,2025-08-14 18:40:08.700275,0 days 00:00:10.926004,elu,256,64,1,0.4,0.001,1,L2,0,,max,False,1e-05,0.7650673753578946,COMPLETE,0.7650673753578946
19,0.3516,2025-08-14 18:40:08.701274,2025-08-14 18:40:41.385860,0 days 00:00:32.684586,tanh,512,16,1,0.1,1e-05,1,minmax,0,0.9,mean,True,1e-05,0.8810482145889013,COMPLETE,0.8810482145889013
20,0.4089,2025-08-14 18:40:41.386860,2025-08-14 18:40:54.353768,0 days 00:00:12.966908,tanh,128,64,2,0.5,0.001,3,minmax,1,,mean,False,0.0,0.004661531897315642,COMPLETE,0.004661531897315642
21,0.3854,2025-08-14 18:40:54.354770,2025-08-14 18:41:06.344644,0 days 00:00:11.989874,leakyrelu,128,64,1,0.2,0.001,2,minmax,1,0.85,mean,True,1e-06,0.008983930471050778,COMPLETE,0.008983930471050778
22,0.3987,2025-08-14 18:41:06.346644,2025-08-14 18:41:18.406797,0 days 00:00:12.060153,leakyrelu,128,64,1,0.2,0.001,2,minmax,1,0.9,mean,True,1e-06,0.003581619444729946,COMPLETE,0.003581619444729946
23,0.3858,2025-08-14 18:41:18.407797,2025-08-14 18:41:29.412707,0 days 00:00:11.004910,elu,128,64,0,0.2,0.001,2,minmax,0,0.8,mean,True,1e-06,0.0885984671939991,COMPLETE,0.0885984671939991
24,0.3787,2025-08-14 18:41:29.413707,2025-08-14 18:41:39.594197,0 days 00:00:10.180490,elu,128,64,1,0.2,0.001,1,minmax,0,0.95,mean,True,1e-05,0.40317789505915624,COMPLETE,0.40317789505915624
25,0.3674,2025-08-14 18:41:39.595198,2025-08-14 18:42:19.732458,0 days 00:00:40.137260,leakyrelu,256,16,1,0.3,0.0001,2,minmax,1,0.75,mean,True,1e-06,0.1546885948568295,COMPLETE,0.1546885948568295
26,0.3714,2025-08-14 18:42:19.733458,2025-08-14 18:42:28.615446,0 days 00:00:08.881988,tanh,128,128,2,0.2,0.001,3,L2,3,0.7,max,True,1e-06,0.6819380586936926,COMPLETE,0.6819380586936926
27,0.4067,2025-08-14 18:42:28.616446,2025-08-14 18:42:49.816258,0 days 00:00:21.199812,tanh,128,32,1,0.2,0.001,2,minmax,1,0.85,mean,True,1e-05,0.003338015043113824,COMPLETE,0.003338015043113824
28,0.2606,2025-08-14 18:42:49.817258,2025-08-14 18:43:00.513833,0 days 00:00:10.696575,elu,512,64,1,0.2,1e-05,1,minmax,0,,mean,False,0.0,0.9645191969595538,COMPLETE,0.9645191969595538
29,0.4017,2025-08-14 18:43:00.514834,2025-08-14 18:43:38.538041,0 days 00:00:38.023207,gelu,256,16,0,0.3,0.0001,2,L2,1,,mean,False,0.0,0.00029040331625861755,COMPLETE,0.00029040331625861755
