number,value,datetime_start,datetime_complete,duration,params_activation,params_base_dim,params_batch_size,params_do_layer,params_dropout_rate,params_lr,params_n_layers,params_norm,params_norm_layer,params_pca_frac,params_pooling,params_use_pca,params_wd,user_attrs_final_train_loss,state,final_train_loss
0,0.2123,2025-08-14 18:24:11.232889,2025-08-14 18:24:47.364478,0 days 00:00:36.131589,relu,128,16,1,0.1,1e-05,2,minmax,0,0.75,max,True,0.0001,0.9647457699300392,COMPLETE,0.9647457699300392
1,0.4176,2025-08-14 18:24:47.366480,2025-08-14 18:25:06.766918,0 days 00:00:19.400438,gelu,256,32,0,0.1,0.001,2,minmax,2,,mean,False,0.0,0.0003210967578820381,COMPLETE,0.0003210967578820381
2,0.4268,2025-08-14 18:25:06.767919,2025-08-14 18:25:19.390246,0 days 00:00:12.622327,leakyrelu,128,64,3,0.3,0.0001,3,minmax,2,,mean,False,0.0001,0.04226055918590815,COMPLETE,0.04226055918590815
3,0.2995,2025-08-14 18:25:19.391247,2025-08-14 18:25:26.573854,0 days 00:00:07.182607,leakyrelu,128,128,0,0.1,1e-05,1,minmax,1,,mean,False,0.0,0.9487024361680941,COMPLETE,0.9487024361680941
4,0.2176,2025-08-14 18:25:26.574854,2025-08-14 18:25:55.980646,0 days 00:00:29.405792,tanh,128,16,0,0.1,1e-05,1,L2,0,,max,False,0.0,1.003862420845645,COMPLETE,1.003862420845645
5,0.2176,2025-08-14 18:25:55.981647,2025-08-14 18:26:08.039556,0 days 00:00:12.057909,leakyrelu,512,64,3,0.5,1e-05,3,L2,0,0.8,max,True,0.0001,1.0166318508589767,COMPLETE,1.0166318508589767
6,0.2778,2025-08-14 18:26:08.040555,2025-08-14 18:26:16.271401,0 days 00:00:08.230846,relu,128,128,1,0.4,0.0001,2,L2,2,,mean,False,0.0001,0.9343303710318072,COMPLETE,0.9343303710318072
7,0.2176,2025-08-14 18:26:16.272401,2025-08-14 18:26:25.111471,0 days 00:00:08.839070,tanh,512,128,3,0.3,1e-05,3,L2,2,,max,False,1e-06,0.9990623886562237,COMPLETE,0.9990623886562237
8,0.3576,2025-08-14 18:26:25.112473,2025-08-14 18:26:54.486984,0 days 00:00:29.374511,elu,512,16,0,0.2,0.0001,1,L2,0,,mean,False,0.0,0.8535269611901409,COMPLETE,0.8535269611901409
9,0.3674,2025-08-14 18:26:54.488985,2025-08-14 18:27:02.518269,0 days 00:00:08.029284,gelu,256,128,0,0.1,0.0001,2,L2,1,,max,False,1e-05,0.716703102328003,COMPLETE,0.716703102328003
10,0.4375,2025-08-14 18:27:02.519270,2025-08-14 18:27:15.256141,0 days 00:00:12.736871,leakyrelu,128,64,2,0.3,0.001,3,minmax,3,0.9,mean,True,1e-05,0.00037123682501447356,COMPLETE,0.00037123682501447356
11,0.4386,2025-08-14 18:27:15.257141,2025-08-14 18:27:27.863470,0 days 00:00:12.606329,leakyrelu,128,64,2,0.3,0.001,3,minmax,3,0.9,mean,True,1e-05,0.0003421553010061096,COMPLETE,0.0003421553010061096
12,0.4172,2025-08-14 18:27:27.864470,2025-08-14 18:27:40.475279,0 days 00:00:12.610809,leakyrelu,128,64,2,0.3,0.001,3,minmax,3,0.9,mean,True,1e-05,0.0007057948673587184,COMPLETE,0.0007057948673587184
13,0.443,2025-08-14 18:27:40.476279,2025-08-14 18:27:52.955646,0 days 00:00:12.479367,leakyrelu,128,64,2,0.3,0.001,3,minmax,3,0.9,mean,True,1e-05,0.0009752801536931282,COMPLETE,0.0009752801536931282
14,0.4347,2025-08-14 18:27:52.957646,2025-08-14 18:28:05.449947,0 days 00:00:12.492301,elu,128,64,2,0.3,0.001,3,minmax,3,0.95,mean,True,1e-05,0.011971075303397378,COMPLETE,0.011971075303397378
15,0.4653,2025-08-14 18:28:05.450946,2025-08-14 18:28:27.714775,0 days 00:00:22.263829,leakyrelu,256,32,2,0.5,0.001,3,minmax,3,0.85,mean,True,1e-05,0.00010672873375492643,COMPLETE,0.00010672873375492643
16,0.4393,2025-08-14 18:28:27.715775,2025-08-14 18:28:48.006839,0 days 00:00:20.291064,leakyrelu,256,32,1,0.5,0.001,2,minmax,1,0.85,mean,True,1e-06,0.0005533533845354363,COMPLETE,0.0005533533845354363
17,0.4037,2025-08-14 18:28:48.007839,2025-08-14 18:29:10.428350,0 days 00:00:22.420511,leakyrelu,256,32,2,0.5,0.001,3,minmax,3,0.7,mean,True,1e-05,0.015625560569346334,COMPLETE,0.015625560569346334
18,0.4204,2025-08-14 18:29:10.430351,2025-08-14 18:29:32.946827,0 days 00:00:22.516476,gelu,256,32,1,0.2,0.001,3,minmax,3,0.85,mean,True,1e-05,0.0008055864746451761,COMPLETE,0.0008055864746451761
19,0.4632,2025-08-14 18:29:32.947829,2025-08-14 18:29:53.446496,0 days 00:00:20.498667,relu,256,32,2,0.4,0.001,2,minmax,1,0.85,mean,True,1e-05,4.185011617968853e-05,COMPLETE,4.185011617968853e-05
20,0.4415,2025-08-14 18:29:53.447496,2025-08-14 18:30:14.073650,0 days 00:00:20.626154,relu,256,32,1,0.4,0.001,2,minmax,1,0.85,mean,True,1e-06,0.0013781515159906215,COMPLETE,0.0013781515159906215
21,0.436,2025-08-14 18:30:14.074651,2025-08-14 18:30:34.514689,0 days 00:00:20.440038,relu,256,32,2,0.4,0.001,2,minmax,1,0.85,mean,True,1e-05,8.398397452783041e-05,COMPLETE,8.398397452783041e-05
22,0.4453,2025-08-14 18:30:34.515689,2025-08-14 18:30:54.936137,0 days 00:00:20.420448,relu,256,32,2,0.4,0.001,2,minmax,1,0.85,mean,True,1e-05,7.334727163555627e-05,COMPLETE,7.334727163555627e-05
23,0.4588,2025-08-14 18:30:54.937138,2025-08-14 18:31:15.384253,0 days 00:00:20.447115,relu,256,32,2,0.4,0.001,2,minmax,1,0.85,mean,True,1e-05,9.752275454781806e-05,COMPLETE,9.752275454781806e-05
24,0.4596,2025-08-14 18:31:15.385253,2025-08-14 18:31:36.683302,0 days 00:00:21.298049,relu,256,32,2,0.4,0.001,2,minmax,1,0.85,mean,True,1e-05,5.9599890545369174e-05,COMPLETE,5.9599890545369174e-05
25,0.4422,2025-08-14 18:31:36.684302,2025-08-14 18:31:54.576256,0 days 00:00:17.891954,relu,256,32,1,0.5,0.001,1,minmax,0,0.85,mean,True,1e-05,0.011540775082502334,COMPLETE,0.011540775082502334
26,0.4001,2025-08-14 18:31:54.577255,2025-08-14 18:32:16.286642,0 days 00:00:21.709387,relu,256,32,2,0.4,0.001,2,minmax,1,0.95,max,True,1e-05,5.5937551633324594e-05,COMPLETE,5.5937551633324594e-05
27,0.3845,2025-08-14 18:32:16.287642,2025-08-14 18:32:37.795048,0 days 00:00:21.507406,tanh,256,32,2,0.4,0.001,2,minmax,1,0.75,mean,True,1e-05,0.00025466814378150693,COMPLETE,0.00025466814378150693
28,0.4235,2025-08-14 18:32:37.796049,2025-08-14 18:32:55.513084,0 days 00:00:17.717035,elu,256,32,1,0.5,0.0001,1,minmax,0,0.8,mean,True,1e-06,0.7361288168422662,COMPLETE,0.7361288168422662
29,0.418,2025-08-14 18:32:55.514085,2025-08-14 18:33:34.686223,0 days 00:00:39.172138,relu,512,16,2,0.4,0.001,2,minmax,1,0.7,max,True,0.0001,0.0002869612237302305,COMPLETE,0.0002869612237302305
