number,value,datetime_start,datetime_complete,duration,params_activation,params_base_dim,params_batch_size,params_do_layer,params_dropout_rate,params_lr,params_n_layers,params_norm,params_norm_layer,params_pca_frac,params_pooling,params_use_pca,params_wd,user_attrs_final_train_loss,state,final_train_loss
0,0.4185,2025-08-14 19:10:29.611646,2025-08-14 19:10:37.913526,0 days 00:00:08.301880,gelu,128,128,2,0.2,0.001,2,minmax,2,0.85,mean,True,0.0,0.0030786972582771462,COMPLETE,0.0030786972582771462
1,0.407,2025-08-14 19:10:37.914527,2025-08-14 19:10:49.233059,0 days 00:00:11.318532,tanh,512,64,1,0.1,0.001,2,minmax,1,,mean,False,1e-06,0.0007857237216324764,COMPLETE,0.0007857237216324764
2,0.4067,2025-08-14 19:10:49.234059,2025-08-14 19:11:22.822429,0 days 00:00:33.588370,relu,512,16,0,0.4,0.0001,2,L2,0,0.85,mean,True,0.0,0.07362193853812969,COMPLETE,0.07362193853812969
3,0.41,2025-08-14 19:11:22.823429,2025-08-14 19:11:44.252242,0 days 00:00:21.428813,relu,256,32,2,0.3,0.001,2,minmax,2,0.85,mean,True,1e-05,0.0001233623543830208,COMPLETE,0.0001233623543830208
4,0.3974,2025-08-14 19:11:44.253241,2025-08-14 19:12:20.392161,0 days 00:00:36.138920,tanh,512,16,0,0.2,0.0001,2,L2,1,0.85,max,True,1e-06,0.054748995702749666,COMPLETE,0.054748995702749666
5,0.3815,2025-08-14 19:12:20.393162,2025-08-14 19:12:39.462558,0 days 00:00:19.069396,leakyrelu,128,32,1,0.4,0.001,1,L2,1,,max,False,0.0001,0.7326586917282301,COMPLETE,0.7326586917282301
6,0.2418,2025-08-14 19:12:39.463559,2025-08-14 19:13:13.596235,0 days 00:00:34.132676,elu,256,16,0,0.4,1e-05,1,L2,1,0.8,max,True,1e-05,0.9509633607036431,COMPLETE,0.9509633607036431
7,0.4219,2025-08-14 19:13:13.597236,2025-08-14 19:13:32.693199,0 days 00:00:19.095963,relu,512,32,1,0.2,0.001,1,L2,1,0.85,mean,True,0.0,0.00016116948542447155,COMPLETE,0.00016116948542447155
8,0.4205,2025-08-14 19:13:32.694199,2025-08-14 19:14:16.737949,0 days 00:00:44.043750,relu,128,16,3,0.5,0.0001,3,minmax,3,0.85,mean,True,1e-05,0.03522429346942442,COMPLETE,0.03522429346942442
9,0.3963,2025-08-14 19:14:16.738949,2025-08-14 19:14:26.058539,0 days 00:00:09.319590,tanh,256,128,2,0.3,0.001,3,minmax,2,,mean,False,0.0001,0.017698967215452357,COMPLETE,0.017698967215452357
10,0.2176,2025-08-14 19:14:26.059539,2025-08-14 19:14:43.817567,0 days 00:00:17.758028,leakyrelu,512,32,1,0.2,1e-05,1,L2,0,,max,False,0.0,1.004149657353711,COMPLETE,1.004149657353711
11,0.4196,2025-08-14 19:14:43.818567,2025-08-14 19:14:56.581616,0 days 00:00:12.763049,relu,128,64,3,0.5,0.0001,3,minmax,3,0.75,mean,True,1e-05,0.22868301410383735,COMPLETE,0.22868301410383735
12,0.4299,2025-08-14 19:14:56.582616,2025-08-14 19:15:20.048658,0 days 00:00:23.466042,relu,128,32,3,0.5,0.0001,3,minmax,3,0.95,mean,True,1e-05,0.05365846937348605,COMPLETE,0.05365846937348605
13,0.3322,2025-08-14 19:15:20.049660,2025-08-14 19:15:37.345414,0 days 00:00:17.295754,relu,128,32,0,0.5,0.0001,1,L2,0,0.95,mean,True,0.0,0.8034557876479588,COMPLETE,0.8034557876479588
14,0.4147,2025-08-14 19:15:37.346414,2025-08-14 19:15:58.764440,0 days 00:00:21.418026,elu,512,32,3,0.1,1e-05,3,minmax,3,0.95,mean,True,0.0,0.3119934905571953,COMPLETE,0.3119934905571953
15,0.4333,2025-08-14 19:15:58.765440,2025-08-14 19:16:20.440616,0 days 00:00:21.675176,gelu,512,32,2,0.5,0.001,3,L2,2,0.7,mean,True,1e-05,0.014371206771306861,COMPLETE,0.014371206771306861
16,0.4329,2025-08-14 19:16:20.441617,2025-08-14 19:16:43.512184,0 days 00:00:23.070567,gelu,128,32,3,0.5,0.0001,3,minmax,3,0.7,mean,True,1e-05,0.44460857805715115,COMPLETE,0.44460857805715115
17,0.4327,2025-08-14 19:16:43.513184,2025-08-14 19:17:05.408722,0 days 00:00:21.895538,gelu,512,32,2,0.5,0.0001,3,L2,2,0.7,mean,True,1e-05,0.18143621561419926,COMPLETE,0.18143621561419926
18,0.382,2025-08-14 19:17:05.409723,2025-08-14 19:17:14.263361,0 days 00:00:08.853638,gelu,128,128,3,0.5,0.001,3,L2,3,,max,False,1e-05,0.7035412060102849,COMPLETE,0.7035412060102849
19,0.3369,2025-08-14 19:17:14.264363,2025-08-14 19:17:27.366813,0 days 00:00:13.102450,gelu,256,64,2,0.5,1e-05,3,minmax,2,0.7,mean,True,1e-05,0.9048442154451966,COMPLETE,0.9048442154451966
20,0.4242,2025-08-14 19:17:27.367813,2025-08-14 19:17:48.592268,0 days 00:00:21.224455,gelu,128,32,1,0.5,0.001,2,minmax,2,0.7,mean,True,1e-06,0.05530326301980632,COMPLETE,0.05530326301980632
21,0.4403,2025-08-14 19:17:48.593268,2025-08-14 19:18:10.525204,0 days 00:00:21.931936,gelu,512,32,2,0.5,0.0001,3,L2,2,0.7,mean,True,1e-05,0.219626205335476,COMPLETE,0.219626205335476
22,0.4246,2025-08-14 19:18:10.526204,2025-08-14 19:18:32.067353,0 days 00:00:21.541149,gelu,512,32,2,0.5,0.0001,3,L2,3,0.9,mean,True,1e-05,0.29375522964636996,COMPLETE,0.29375522964636996
23,0.4388,2025-08-14 19:18:32.068353,2025-08-14 19:18:53.858901,0 days 00:00:21.790548,gelu,512,32,3,0.5,0.0001,3,L2,2,0.7,mean,True,1e-05,0.021777433525902664,COMPLETE,0.021777433525902664
24,0.4389,2025-08-14 19:18:53.859902,2025-08-14 19:19:15.749492,0 days 00:00:21.889590,gelu,512,32,2,0.5,0.0001,3,L2,2,0.7,mean,True,0.0001,0.17936259278147168,COMPLETE,0.17936259278147168
25,0.4531,2025-08-14 19:19:15.750492,2025-08-14 19:19:37.510046,0 days 00:00:21.759554,gelu,512,32,2,0.1,0.0001,3,L2,2,0.7,mean,True,0.0001,0.011288683657860833,COMPLETE,0.011288683657860833
26,0.4292,2025-08-14 19:19:37.511047,2025-08-14 19:19:56.996518,0 days 00:00:19.485471,gelu,512,32,1,0.1,0.0001,2,L2,1,,max,False,0.0001,0.008100233654644328,COMPLETE,0.008100233654644328
27,0.4401,2025-08-14 19:19:56.997518,2025-08-14 19:20:09.472721,0 days 00:00:12.475203,gelu,512,64,2,0.1,0.0001,3,L2,2,0.7,mean,True,0.0001,0.026577260680616478,COMPLETE,0.026577260680616478
28,0.4269,2025-08-14 19:20:09.473721,2025-08-14 19:20:21.937453,0 days 00:00:12.463732,leakyrelu,512,64,2,0.1,0.0001,3,L2,2,0.75,mean,True,0.0001,0.00237116348178057,COMPLETE,0.00237116348178057
29,0.4333,2025-08-14 19:20:21.938453,2025-08-14 19:20:33.831417,0 days 00:00:11.892964,elu,512,64,1,0.1,0.0001,2,L2,1,0.9,mean,True,0.0001,0.2509067286632452,COMPLETE,0.2509067286632452
