run_id,arch,preset_rank,source_params,target_embedding,embedding_relpath,split_seed,best_val_f1,best_epoch,best_f1_per_class,model_path,cfg_json
14,LSTM,2,Preset_11,gln_phase1_TOP70.csv,Gait_Embeddings_TopSteps/70%/gln_phase1_TOP70.csv,888,0.4357,175,"[0.5, 0.2667, 0.5405]",,"{""norm"": ""minmax"", ""num_layers"": 1, ""layer_sizes"": [256], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 128, ""activation"": ""gelu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
15,LSTM,2,Preset_11,gln_phase1_TOP70.csv,Gait_Embeddings_TopSteps/70%/gln_phase1_TOP70.csv,800,0.6171,315,"[0.6512, 0.5333, 0.6667]",,"{""norm"": ""minmax"", ""num_layers"": 1, ""layer_sizes"": [256], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 128, ""activation"": ""gelu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
16,LSTM,2,Preset_11,gln_phase1_TOP70.csv,Gait_Embeddings_TopSteps/70%/gln_phase1_TOP70.csv,123,0.5289,331,"[0.6977, 0.2222, 0.6667]",,"{""norm"": ""minmax"", ""num_layers"": 1, ""layer_sizes"": [256], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 128, ""activation"": ""gelu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
17,LSTM,2,Preset_11,gln_phase1_TOP70.csv,Gait_Embeddings_TopSteps/70%/gln_phase1_TOP70.csv,111,0.5629,195,"[0.6957, 0.3529, 0.64]",,"{""norm"": ""minmax"", ""num_layers"": 1, ""layer_sizes"": [256], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 128, ""activation"": ""gelu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
18,LSTM,2,Preset_11,gln_phase1_TOP70.csv,Gait_Embeddings_TopSteps/70%/gln_phase1_TOP70.csv,425,0.5111,355,"[0.6667, 0.2, 0.6667]",,"{""norm"": ""minmax"", ""num_layers"": 1, ""layer_sizes"": [256], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 128, ""activation"": ""gelu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
19,LSTM,2,Preset_11,gln_phase1_TOP70.csv,Gait_Embeddings_TopSteps/70%/gln_phase1_TOP70.csv,672,0.6274,299,"[0.6667, 0.6154, 0.6]",,"{""norm"": ""minmax"", ""num_layers"": 1, ""layer_sizes"": [256], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 128, ""activation"": ""gelu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
20,LSTM,2,Preset_11,gln_phase1_TOP70.csv,Gait_Embeddings_TopSteps/70%/gln_phase1_TOP70.csv,69,0.6089,268,"[0.7111, 0.5556, 0.56]",,"{""norm"": ""minmax"", ""num_layers"": 1, ""layer_sizes"": [256], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 128, ""activation"": ""gelu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 96, ""optimizer"": ""Adam"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
21,LSTM,3,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,8,0.4928,70,"[0.7451, 0.3333, 0.4]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [448], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
22,LSTM,3,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,24,0.5435,77,"[0.75, 0.2353, 0.6452]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [448], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
23,LSTM,3,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,33,0.6168,69,"[0.7222, 0.4615, 0.6667]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [448], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
24,LSTM,3,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,888,0.4671,57,"[0.4571, 0.3636, 0.5806]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [448], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
25,LSTM,3,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,800,0.5445,79,"[0.6818, 0.4, 0.5517]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [448], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
26,LSTM,3,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,123,0.5686,91,"[0.6829, 0.3333, 0.6897]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [448], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
27,LSTM,3,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,111,0.5637,54,"[0.6047, 0.4615, 0.625]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [448], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
28,LSTM,3,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,425,0.6011,62,"[0.75, 0.3636, 0.6897]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [448], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
29,LSTM,3,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,672,0.6353,24,"[0.7391, 0.5, 0.6667]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [448], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
30,LSTM,3,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,69,0.5866,93,"[0.5789, 0.6667, 0.5143]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [448], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
31,LSTM,4,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,8,0.4598,47,"[0.619, 0.3158, 0.4444]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [1024], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
32,LSTM,4,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,24,0.5834,82,"[0.7027, 0.381, 0.6667]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [1024], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
33,LSTM,4,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,33,0.5845,77,"[0.6829, 0.4706, 0.6]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [1024], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
34,LSTM,4,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,888,0.497,37,"[0.5909, 0.4, 0.5]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [1024], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
35,LSTM,4,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,800,0.6131,61,"[0.7111, 0.4615, 0.6667]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [1024], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
36,LSTM,4,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,123,0.5864,69,"[0.6829, 0.3333, 0.7429]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [1024], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
37,LSTM,4,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,111,0.5701,56,"[0.619, 0.4706, 0.6207]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [1024], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
38,LSTM,4,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,425,0.5127,95,"[0.6154, 0.2353, 0.6875]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [1024], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
39,LSTM,4,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,672,0.5812,25,"[0.6667, 0.4615, 0.6154]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [1024], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
40,LSTM,4,best_configs_v3,gln_phase1.csv,Gait_Embeddings_good/gln_phase1.csv,69,0.5796,48,"[0.65, 0.5556, 0.5333]",,"{""norm"": ""L2"", ""num_layers"": 1, ""layer_sizes"": [1024], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 1024, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""AdamW"", ""learning_rate"": 0.0002, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
41,LSTM,5,Preset_21,gln_phase2_TOP30.csv,Gait_Embeddings_TopSteps/30%/gln_phase2_TOP30.csv,8,0.5664,51,"[0.6829, 0.5, 0.5161]",,"{""norm"": ""L2"", ""num_layers"": 3, ""layer_sizes"": [256, 256, 256], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 256, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
42,LSTM,5,Preset_21,gln_phase2_TOP30.csv,Gait_Embeddings_TopSteps/30%/gln_phase2_TOP30.csv,24,0.2154,122,"[0.6462, 0.0, 0.0]",,"{""norm"": ""L2"", ""num_layers"": 3, ""layer_sizes"": [256, 256, 256], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 256, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
43,LSTM,5,Preset_21,gln_phase2_TOP30.csv,Gait_Embeddings_TopSteps/30%/gln_phase2_TOP30.csv,33,0.482,118,"[0.7111, 0.3, 0.4348]",,"{""norm"": ""L2"", ""num_layers"": 3, ""layer_sizes"": [256, 256, 256], ""bidirectional"": false, ""dropout"": 0.0, ""dropout_layers"": [], ""norm_layers"": [], ""pooling"": ""last"", ""fc_hidden"": 256, ""activation"": ""silu"", ""norm_post_lstm"": true, ""native_mode"": true, ""batch_size"": 32, ""optimizer"": ""Adam"", ""learning_rate"": 0.001, ""weight_decay"": 1e-06, ""momentum_sgd"": null, ""epochs"": 5000}"
