id,timestamp,target_embedding,source_params,model,seed,input_dim,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,native_mode,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
62,20251222_225259,GREW_mean.csv,Preset_16,LSTM,42,256,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,False,64,AdamW,,2e-05,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12641,1.42071,0.45455,0.35185,"[0.5, 0.0, 0.55556]",228,0.14293,1.4034,0.59091,0.43961,"[0.65217, 0.0, 0.66667]",225,COMPLETED,40.567
63,20251222_225259,OUMVLP_concat.csv,Preset_16,LSTM,42,1024,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,False,64,AdamW,,2e-05,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14217,1.76783,0.54545,0.40349,"[0.58824, 0.0, 0.62222]",516,0.21193,1.46864,0.59091,0.42593,"[0.61111, 0.0, 0.66667]",401,COMPLETED,106.289
64,20251222_225259,OUMVLP_mean.csv,Preset_16,LSTM,42,256,3,"[768, 640, 512]",False,minmax,0.1,[2],"[1, 2]",max,768,relu,True,False,64,AdamW,,2e-05,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13637,1.29275,0.54545,0.51133,"[0.59459, 0.33333, 0.60606]",427,0.20556,1.29241,0.59091,0.56542,"[0.64865, 0.38095, 0.66667]",385,COMPLETED,75.759

65,20251222_225259,GREW_concat.csv,Preset_17,LSTM,42,768,1,[960],True,nan,0.0,[],[],last,960,relu,True,True,128,SGD,0.9,0.0008,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14484,1.47427,0.54545,0.45823,"[0.60465, 0.18182, 0.58824]",275,0.37396,1.1567,0.59091,0.49553,"[0.61905, 0.18182, 0.68571]",157,COMPLETED,30.241
66,20251222_225259,GREW_mean.csv,Preset_17,LSTM,42,256,1,[960],True,nan,0.0,[],[],last,960,relu,True,True,128,SGD,0.9,0.0008,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14577,1.44359,0.5,0.3728,"[0.52381, 0.0, 0.59459]",307,0.74241,1.0735,0.54545,0.49308,"[0.59091, 0.30769, 0.58065]",93,COMPLETED,25.708
67,20251222_225259,OUMVLP_concat.csv,Preset_17,LSTM,42,1024,1,[960],True,nan,0.0,[],[],last,960,relu,True,True,128,SGD,0.9,0.0008,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14475,1.36744,0.59091,0.4336,"[0.63415, 0.0, 0.66667]",808,0.16733,1.34456,0.61364,0.44986,"[0.66667, 0.0, 0.68293]",737,COMPLETED,98.995
68,20251222_225259,OUMVLP_mean.csv,Preset_17,LSTM,42,256,1,[960],True,nan,0.0,[],[],last,960,relu,True,True,128,SGD,0.9,0.0008,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14223,1.39667,0.61364,0.45269,"[0.65217, 0.0, 0.70588]",1065,0.21315,1.29617,0.61364,0.4578,"[0.65116, 0.0, 0.72222]",763,COMPLETED,89.475

69,20251222_225259,GREW_concat.csv,Preset_18,LSTM,42,768,1,[128],False,nan,0.0,[],[],last,,nan,False,True,64,Adam,,0.003,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10959,1.62881,0.5,0.45643,"[0.55319, 0.33333, 0.48276]",20,0.13585,1.4636,0.56818,0.54734,"[0.6087, 0.5, 0.53333]",16,COMPLETED,1.587
70,20251222_225259,GREW_mean.csv,Preset_18,LSTM,42,256,1,[128],False,nan,0.0,[],[],last,,nan,False,True,64,Adam,,0.003,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11527,1.73027,0.47727,0.43956,"[0.46154, 0.28571, 0.57143]",25,0.20143,1.82035,0.56818,0.54948,"[0.51429, 0.5, 0.63415]",18,COMPLETED,1.67
71,20251222_225259,OUMVLP_concat.csv,Preset_18,LSTM,42,1024,1,[128],False,nan,0.0,[],[],last,,nan,False,True,64,Adam,,0.003,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14777,1.98239,0.43182,0.35068,"[0.58537, 0.0, 0.46667]",296,0.24582,1.60354,0.56818,0.40907,"[0.69388, 0.0, 0.53333]",213,COMPLETED,25.093
72,20251222_225259,OUMVLP_mean.csv,Preset_18,LSTM,42,256,1,[128],False,nan,0.0,[],[],last,,nan,False,True,64,Adam,,0.003,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12664,1.84795,0.5,0.36427,"[0.47059, 0.0, 0.62222]",172,0.13999,2.31177,0.5,0.47016,"[0.37037, 0.42105, 0.61905]",168,COMPLETED,11.536

73,20251222_225259,GREW_concat.csv,Preset_19,LSTM,42,768,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,False,64,AdamW,,0.0004,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11912,1.76801,0.56818,0.52121,"[0.57143, 0.36364, 0.62857]",72,0.19254,1.32341,0.63636,0.58742,"[0.65116, 0.44444, 0.66667]",60,COMPLETED,11.09
74,20251222_225259,GREW_mean.csv,Preset_19,LSTM,42,256,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,False,64,AdamW,,0.0004,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1245,2.25044,0.43182,0.3673,"[0.52381, 0.15385, 0.42424]",95,0.20868,2.32136,0.47727,0.46864,"[0.51429, 0.42105, 0.47059]",90,COMPLETED,13.459
75,20251222_225259,OUMVLP_concat.csv,Preset_19,LSTM,42,1024,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,False,64,AdamW,,0.0004,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14936,2.17203,0.47727,0.40653,"[0.47368, 0.18182, 0.5641]",358,0.14793,1.68553,0.61364,0.50954,"[0.74074, 0.33333, 0.45455]",336,COMPLETED,56.717
76,20251222_225259,OUMVLP_mean.csv,Preset_19,LSTM,42,256,3,"[128, 192, 256]",False,L2,0.25,"[1, 2]",[1],last,128,leakyrelu,True,False,64,AdamW,,0.0004,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12084,2.05669,0.47727,0.43826,"[0.48649, 0.22222, 0.60606]",329,0.26453,1.7785,0.5,0.4746,"[0.45714, 0.3, 0.66667]",261,COMPLETED,46.233

77,20251222_225259,GREW_concat.csv,Preset_20,LSTM,42,768,4,"[160, 160, 160, 160]",True,nan,0.4,[],[],max,128,relu,False,True,128,RMSprop,,0.0005,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10082,2.08942,0.40909,0.35588,"[0.45833, 0.22222, 0.3871]",96,0.16124,1.68952,0.45455,0.39868,"[0.48889, 0.25, 0.45714]",81,COMPLETED,12.674
78,20251222_225259,GREW_mean.csv,Preset_20,LSTM,42,256,4,"[160, 160, 160, 160]",True,nan,0.4,[],[],max,128,relu,False,True,128,RMSprop,,0.0005,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12362,2.16996,0.47727,0.34897,"[0.46154, 0.0, 0.58537]",213,0.17617,2.07822,0.52273,0.47114,"[0.58824, 0.36364, 0.46154]",202,COMPLETED,25.263
79,20251222_225259,OUMVLP_concat.csv,Preset_20,LSTM,42,1024,4,"[160, 160, 160, 160]",True,nan,0.4,[],[],max,128,relu,False,True,128,RMSprop,,0.0005,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10742,1.84147,0.5,0.36092,"[0.6, 0.0, 0.48276]",649,0.17446,1.75628,0.56818,0.46171,"[0.68, 0.16667, 0.53846]",615,COMPLETED,89.061
80,20251222_225259,OUMVLP_mean.csv,Preset_20,LSTM,42,256,4,"[160, 160, 160, 160]",True,nan,0.4,[],[],max,128,relu,False,True,128,RMSprop,,0.0005,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10471,1.09641,0.47727,0.21538,"[0.64615, 0.0, 0.0]",113,1.10471,1.09641,0.47727,0.21538,"[0.64615, 0.0, 0.0]",113,STOPPED,13.129

81,20251222_225259,GREW_concat.csv,Preset_21,LSTM,42,768,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,True,32,Adam,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10725,1.09317,0.36364,0.17778,"[0.0, 0.0, 0.53333]",128,1.10725,1.09317,0.36364,0.17778,"[0.0, 0.0, 0.53333]",128,STOPPED,26.57
82,20251222_225259,GREW_mean.csv,Preset_21,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,True,32,Adam,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11497,1.90369,0.54545,0.50677,"[0.59091, 0.4, 0.52941]",58,0.13261,1.8033,0.56818,0.52256,"[0.62222, 0.4, 0.54545]",57,COMPLETED,11.272
83,20251222_225259,OUMVLP_concat.csv,Preset_21,LSTM,42,1024,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,True,32,Adam,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10652,1.07715,0.47727,0.21538,"[0.64615, 0.0, 0.0]",189,1.10652,1.07715,0.47727,0.21538,"[0.64615, 0.0, 0.0]",189,STOPPED,41.007
84,20251222_225259,OUMVLP_mean.csv,Preset_21,LSTM,42,256,3,"[256, 256, 256]",False,L2,0.0,[],[],last,256,silu,True,True,32,Adam,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10731,1.09719,0.47727,0.21538,"[0.64615, 0.0, 0.0]",120,1.10731,1.09719,0.47727,0.21538,"[0.64615, 0.0, 0.0]",120,STOPPED,23.392

85,20251222_225259,GREW_concat.csv,Preset_22,LSTM,42,768,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,True,64,Adam,,0.0008,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10597,1.08836,0.36364,0.17778,"[0.0, 0.0, 0.53333]",105,1.10597,1.08836,0.36364,0.17778,"[0.0, 0.0, 0.53333]",105,STOPPED,14.83
86,20251222_225259,GREW_mean.csv,Preset_22,LSTM,42,256,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,True,64,Adam,,0.0008,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10493,1.091,0.47727,0.21538,"[0.64615, 0.0, 0.0]",105,1.10493,1.091,0.47727,0.21538,"[0.64615, 0.0, 0.0]",105,STOPPED,12.296
87,20251222_225259,OUMVLP_concat.csv,Preset_22,LSTM,42,1024,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,True,64,Adam,,0.0008,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14818,2.35677,0.34091,0.2906,"[0.5641, 0.0, 0.30769]",1041,0.26196,1.86018,0.45455,0.38472,"[0.6087, 0.0, 0.54545]",511,COMPLETED,158.641
88,20251222_225259,OUMVLP_mean.csv,Preset_22,LSTM,42,256,1,[640],True,minmax,0.0,[],[],attention,512,gelu,False,True,64,Adam,,0.0008,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13963,2.68327,0.43182,0.37682,"[0.51282, 0.11765, 0.5]",679,0.65132,3.50589,0.47727,0.44037,"[0.54054, 0.09091, 0.68966]",437,COMPLETED,79.953

89,20251222_225259,GREW_concat.csv,Preset_23,LSTM,42,768,2,"[384, 384]",True,nan,0.15,[1],[1],last,128,relu,True,False,64,AdamW,,0.0003,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10597,1.45253,0.47727,0.36243,"[0.47619, 0.0, 0.61111]",21,0.11374,1.46533,0.52273,0.5153,"[0.51282, 0.47059, 0.5625]",18,COMPLETED,3.781
90,20251222_225259,GREW_mean.csv,Preset_23,LSTM,42,256,2,"[384, 384]",True,nan,0.15,[1],[1],last,128,relu,True,False,64,AdamW,,0.0003,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11199,1.49394,0.5,0.36906,"[0.57778, 0.0, 0.52941]",22,0.11246,1.43379,0.59091,0.53608,"[0.59459, 0.36364, 0.65]",21,COMPLETED,3.417
91,20251222_225259,OUMVLP_concat.csv,Preset_23,LSTM,42,1024,2,"[384, 384]",True,nan,0.15,[1],[1],last,128,relu,True,False,64,AdamW,,0.0003,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10621,1.98653,0.45455,0.2846,"[0.63158, 0.0, 0.22222]",80,0.2275,1.74092,0.56818,0.41347,"[0.58824, 0.0, 0.65217]",60,COMPLETED,14.833
92,20251222_225259,OUMVLP_mean.csv,Preset_23,LSTM,42,256,2,"[384, 384]",True,nan,0.15,[1],[1],last,128,relu,True,False,64,AdamW,,0.0003,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10773,1.55914,0.47727,0.35904,"[0.54054, 0.0, 0.53659]",62,0.21172,1.74204,0.59091,0.41286,"[0.67857, 0.0, 0.56]",51,COMPLETED,9.83

93,20251222_225259,GREW_concat.csv,Preset_24,LSTM,42,768,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,False,16,AdamW,,1e-05,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13785,2.02915,0.54545,0.47752,"[0.71429, 0.26667, 0.45161]",263,0.14504,1.70552,0.65909,0.59169,"[0.78049, 0.4, 0.59459]",262,COMPLETED,205.166
94,20251222_225259,GREW_mean.csv,Preset_24,LSTM,42,256,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,False,16,AdamW,,1e-05,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11467,2.08796,0.52273,0.45409,"[0.68182, 0.26667, 0.41379]",274,0.29429,1.66366,0.61364,0.55965,"[0.7, 0.4, 0.57895]",188,COMPLETED,204.45
95,20251222_225259,OUMVLP_concat.csv,Preset_24,LSTM,42,1024,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,False,16,AdamW,,1e-05,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12234,2.62305,0.45455,0.37788,"[0.55319, 0.16667, 0.41379]",386,0.42981,2.42422,0.5,0.47076,"[0.53333, 0.3, 0.57895]",244,COMPLETED,308.26
96,20251222_225259,OUMVLP_mean.csv,Preset_24,LSTM,42,256,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,False,16,AdamW,,1e-05,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14511,2.71136,0.43182,0.30342,"[0.57692, 0.0, 0.33333]",861,0.37255,2.53202,0.43182,0.42802,"[0.45161, 0.4, 0.43243]",401,COMPLETED,648.145

97,20251222_225259,GREW_concat.csv,Preset_25,LSTM,42,768,4,"[64, 160, 384, 896]",False,nan,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,False,64,AdamW,,0.0001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13183,2.40612,0.43182,0.32479,"[0.46154, 0.0, 0.51282]",55,0.69783,1.43717,0.5,0.45466,"[0.48485, 0.30769, 0.57143]",16,COMPLETED,11.169
98,20251222_225259,GREW_mean.csv,Preset_25,LSTM,42,256,4,"[64, 160, 384, 896]",False,nan,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,False,64,AdamW,,0.0001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12483,2.09336,0.5,0.37566,"[0.57143, 0.0, 0.55556]",78,0.51583,1.33921,0.61364,0.58709,"[0.66667, 0.5, 0.59459]",40,COMPLETED,14.854
99,20251222_225259,OUMVLP_concat.csv,Preset_25,LSTM,42,1024,4,"[64, 160, 384, 896]",False,nan,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,False,64,AdamW,,0.0001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14467,2.29712,0.43182,0.3695,"[0.35294, 0.22222, 0.53333]",121,0.3747,1.6944,0.54545,0.53361,"[0.57143, 0.5, 0.52941]",63,COMPLETED,25.294
100,20251222_225259,OUMVLP_mean.csv,Preset_25,LSTM,42,256,4,"[64, 160, 384, 896]",False,nan,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,False,64,AdamW,,0.0001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12639,1.8494,0.5,0.47201,"[0.54545, 0.4, 0.47059]",243,0.1504,1.74342,0.52273,0.52773,"[0.41176, 0.57143, 0.6]",225,COMPLETED,46.634

101,20251222_225259,GREW_concat.csv,Preset_26,LSTM,42,768,1,[64],True,L2,0.0,[],[],max,256,tanh,False,True,16,RMSprop,,0.0002,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13134,1.58043,0.47727,0.38307,"[0.625, 0.15385, 0.37037]",75,0.19216,1.46813,0.54545,0.52863,"[0.57895, 0.44444, 0.5625]",60,COMPLETED,22.262
102,20251222_225259,GREW_mean.csv,Preset_26,LSTM,42,256,1,[64],True,L2,0.0,[],[],max,256,tanh,False,True,16,RMSprop,,0.0002,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13501,1.62304,0.5,0.3645,"[0.45714, 0.0, 0.63636]",81,0.13886,1.53602,0.52273,0.43248,"[0.61224, 0.16667, 0.51852]",80,COMPLETED,23.317
103,20251222_225259,OUMVLP_concat.csv,Preset_26,LSTM,42,1024,1,[64],True,L2,0.0,[],[],max,256,tanh,False,True,16,RMSprop,,0.0002,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14226,1.63427,0.47727,0.34992,"[0.58824, 0.0, 0.46154]",199,0.21618,1.52332,0.52273,0.49756,"[0.5641, 0.28571, 0.64286]",162,COMPLETED,60.453
104,20251222_225259,OUMVLP_mean.csv,Preset_26,LSTM,42,256,1,[64],True,L2,0.0,[],[],max,256,tanh,False,True,16,RMSprop,,0.0002,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14027,1.57064,0.45455,0.41961,"[0.52941, 0.2, 0.52941]",246,0.39019,1.29171,0.54545,0.51367,"[0.58537, 0.375, 0.58065]",136,COMPLETED,70.643

105,20251222_225259,GREW_concat.csv,Preset_27,LSTM,42,768,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12635,2.11277,0.45455,0.44384,"[0.35294, 0.42857, 0.55]",40,0.51283,1.23899,0.59091,0.59031,"[0.62222, 0.61538, 0.53333]",26,COMPLETED,3.282
106,20251222_225259,GREW_mean.csv,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1178,2.11816,0.47727,0.47343,"[0.43243, 0.46154, 0.52632]",34,0.32266,1.52586,0.54545,0.53977,"[0.47059, 0.53333, 0.61538]",21,COMPLETED,2.24
107,20251222_225259,OUMVLP_concat.csv,Preset_27,LSTM,42,1024,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12821,1.98027,0.5,0.4066,"[0.63158, 0.0, 0.58824]",270,0.13748,1.89886,0.56818,0.45029,"[0.68421, 0.0, 0.66667]",259,COMPLETED,23.437
108,20251222_225259,OUMVLP_mean.csv,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13326,2.42336,0.38636,0.32439,"[0.51163, 0.0, 0.46154]",213,0.29626,2.12559,0.54545,0.40615,"[0.68, 0.0, 0.53846]",178,COMPLETED,14.543

109,20251222_225259,GREW_concat.csv,Preset_28,LSTM,42,768,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,True,64,AdamW,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11442,1.96362,0.52273,0.36995,"[0.625, 0.0, 0.48485]",55,0.13882,1.78927,0.5,0.45314,"[0.6087, 0.36364, 0.3871]",51,COMPLETED,5.419
110,20251222_225259,GREW_mean.csv,Preset_28,LSTM,42,256,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,True,64,AdamW,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12105,2.3506,0.45455,0.38943,"[0.5, 0.18182, 0.48649]",47,0.15331,2.24813,0.47727,0.40871,"[0.47059, 0.22222, 0.53333]",37,COMPLETED,3.504
111,20251222_225259,OUMVLP_concat.csv,Preset_28,LSTM,42,1024,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,True,64,AdamW,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12605,1.83905,0.59091,0.41183,"[0.71698, 0.0, 0.51852]",141,0.20517,1.81092,0.56818,0.46232,"[0.66667, 0.18182, 0.53846]",132,COMPLETED,14.287
112,20251222_225259,OUMVLP_mean.csv,Preset_28,LSTM,42,256,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,True,64,AdamW,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12209,2.23984,0.45455,0.32586,"[0.54902, 0.0, 0.42857]",169,0.39774,1.60312,0.52273,0.38803,"[0.6, 0.0, 0.5641]",125,COMPLETED,12.861

113,20251222_225259,GREW_concat.csv,Preset_29,LSTM,42,768,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10483,1.32515,0.52273,0.48959,"[0.59574, 0.42857, 0.44444]",28,0.10483,1.32515,0.52273,0.48959,"[0.59574, 0.42857, 0.44444]",28,COMPLETED,8.19
114,20251222_225259,GREW_mean.csv,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11045,1.53155,0.47727,0.38388,"[0.34483, 0.18182, 0.625]",22,0.16792,1.46285,0.5,0.47165,"[0.47059, 0.31579, 0.62857]",17,COMPLETED,6.183
115,20251222_225259,OUMVLP_concat.csv,Preset_29,LSTM,42,1024,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10727,1.43786,0.56818,0.41941,"[0.65217, 0.0, 0.60606]",54,0.56057,1.25737,0.59091,0.43945,"[0.63415, 0.0, 0.68421]",34,COMPLETED,16.139
116,20251222_225259,OUMVLP_mean.csv,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11821,1.73082,0.47727,0.36045,"[0.56522, 0.0, 0.51613]",60,0.12861,1.64947,0.52273,0.40425,"[0.5641, 0.0, 0.64865]",56,COMPLETED,16.669

117,20251222_225259,GREW_concat.csv,Preset_30,LSTM,42,768,1,[256],False,L2,0.0,[],[],max,,nan,False,True,64,AdamW,,0.001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.104,2.09334,0.54545,0.51666,"[0.61905, 0.44444, 0.48649]",69,0.104,2.09334,0.54545,0.51666,"[0.61905, 0.44444, 0.48649]",69,COMPLETED,5.804
118,20251222_225259,GREW_mean.csv,Preset_30,LSTM,42,256,1,[256],False,L2,0.0,[],[],max,,nan,False,True,64,AdamW,,0.001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12601,2.23434,0.47727,0.45777,"[0.56522, 0.44444, 0.36364]",67,0.12183,1.95589,0.52273,0.47445,"[0.62222, 0.36364, 0.4375]",59,COMPLETED,4.705
119,20251222_225259,OUMVLP_concat.csv,Preset_30,LSTM,42,1024,1,[256],False,L2,0.0,[],[],max,,nan,False,True,64,AdamW,,0.001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10661,2.21551,0.43182,0.326,"[0.59091, 0.0, 0.3871]",204,0.54273,1.51057,0.59091,0.41689,"[0.67925, 0.0, 0.57143]",83,COMPLETED,18.295
120,20251222_225259,OUMVLP_mean.csv,Preset_30,LSTM,42,256,1,[256],False,L2,0.0,[],[],max,,nan,False,True,64,AdamW,,0.001,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12134,2.66707,0.43182,0.30294,"[0.53846, 0.0, 0.37037]",244,0.37205,2.15396,0.45455,0.43261,"[0.55, 0.34783, 0.4]",149,COMPLETED,17.513

121,20251222_225259,GREW_concat.csv,Preset_31,LSTM,42,768,1,[64],True,minmax,0.0,[],[],last,768,silu,False,True,48,AdamW,,0.0002,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.14289,1.92621,0.5,0.36623,"[0.55814, 0.0, 0.54054]",127,0.5728,1.44131,0.47727,0.45291,"[0.54054, 0.33333, 0.48485]",70,COMPLETED,15.942
122,20251222_225259,GREW_mean.csv,Preset_31,LSTM,42,256,1,[64],True,minmax,0.0,[],[],last,768,silu,False,True,48,AdamW,,0.0002,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13222,1.79471,0.47727,0.43667,"[0.48649, 0.23529, 0.58824]",148,0.59817,1.16014,0.5,0.48316,"[0.55, 0.38095, 0.51852]",68,COMPLETED,16.444
123,20251222_225259,OUMVLP_concat.csv,Preset_31,LSTM,42,1024,1,[64],True,minmax,0.0,[],[],last,768,silu,False,True,48,AdamW,,0.0002,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13369,1.79798,0.5,0.38655,"[0.57143, 0.0, 0.58824]",286,0.21195,2.01232,0.5,0.44776,"[0.59091, 0.28571, 0.46667]",225,COMPLETED,37.042
124,20251222_225259,OUMVLP_mean.csv,Preset_31,LSTM,42,256,1,[64],True,minmax,0.0,[],[],last,768,silu,False,True,48,AdamW,,0.0002,1e-07,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13594,2.33193,0.47727,0.42911,"[0.46667, 0.23529, 0.58537]",361,0.16242,1.78367,0.54545,0.51183,"[0.61111, 0.35294, 0.57143]",346,COMPLETED,40.416

125,20251222_225259,GREW_concat.csv,Preset_32,LSTM,42,768,1,[448],False,L2,0.0,[],[],last,64,tanh,True,True,16,AdamW,,0.0001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11346,1.57623,0.5,0.49007,"[0.52381, 0.46154, 0.48485]",48,0.13196,1.57118,0.52273,0.51515,"[0.54545, 0.5, 0.5]",44,COMPLETED,12.186
126,20251222_225259,GREW_mean.csv,Preset_32,LSTM,42,256,1,[448],False,L2,0.0,[],[],last,64,tanh,True,True,16,AdamW,,0.0001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13788,1.74748,0.5,0.46465,"[0.54545, 0.36364, 0.48485]",51,0.4544,1.27882,0.52273,0.50946,"[0.52632, 0.46154, 0.54054]",23,COMPLETED,11.772
