id,timestamp,target_embedding,top_variant,source_params,model,seed,input_dim,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,native_mode,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
59,20260108_043339,gaitpart_GREW_TOP50.csv,50%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11634,2.58317,0.43182,0.42167,"[0.3871, 0.36364, 0.51429]",157,0.4513,1.65211,0.56818,0.55417,"[0.6, 0.5, 0.5625]",65,COMPLETED,9.902
60,20260108_043339,gaitpart_OUMVLP_TOP50.csv,50%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11219,1.71838,0.52273,0.48783,"[0.63158, 0.31579, 0.51613]",583,0.63196,1.12286,0.61364,0.58497,"[0.58824, 0.5, 0.66667]",104,COMPLETED,37.632
61,20260108_043339,gaitset_GREW_TOP50.csv,50%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11626,3.04731,0.29545,0.26179,"[0.23529, 0.11765, 0.43243]",103,0.30811,2.59487,0.54545,0.43704,"[0.66667, 0.2, 0.44444]",55,COMPLETED,9.877
62,20260108_043339,gaitset_OUMVLP_TOP50.csv,50%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11554,1.78817,0.5,0.4556,"[0.54054, 0.28571, 0.54054]",378,0.12942,2.18097,0.54545,0.48889,"[0.66667, 0.4, 0.4]",301,COMPLETED,36.016
63,20260108_043339,gaitset_TOP50.csv,50%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11548,2.59477,0.34091,0.2961,"[0.4186, 0.16667, 0.30303]",118,0.74599,1.30605,0.40909,0.38753,"[0.48649, 0.30769, 0.36842]",32,COMPLETED,11.187
64,20260108_043339,gln_phase1_TOP50.csv,50%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11772,1.49637,0.52273,0.49159,"[0.57895, 0.33333, 0.5625]",97,0.12365,1.31711,0.63636,0.60125,"[0.69767, 0.5, 0.60606]",92,COMPLETED,10.953
65,20260108_043339,gln_phase2_TOP50.csv,50%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11301,1.57433,0.52273,0.37805,"[0.63415, 0.0, 0.5]",100,0.62793,1.32357,0.52273,0.49174,"[0.48485, 0.375, 0.61538]",26,COMPLETED,11.446

66,20260108_043339,baseline_CASIAB_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11049,2.01888,0.47727,0.36822,"[0.60465, 0.0, 0.5]",242,0.15391,2.15532,0.54545,0.45258,"[0.65217, 0.15385, 0.55172]",215,COMPLETED,29.82
67,20260108_043339,baseline_OUMVLP_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1187,1.76708,0.52273,0.4883,"[0.5, 0.33333, 0.63158]",271,0.12108,1.4386,0.59091,0.52915,"[0.63158, 0.25, 0.70588]",262,COMPLETED,33.364
68,20260108_043339,gaitgl_GREW_BNNeck_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10426,2.73876,0.34091,0.30363,"[0.37209, 0.125, 0.41379]",370,0.74683,1.28136,0.47727,0.4404,"[0.54054, 0.2, 0.58065]",211,COMPLETED,62.343
69,20260108_043339,gaitgl_GREW_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10934,1.85625,0.54545,0.45466,"[0.61224, 0.2, 0.55172]",106,0.12819,1.89994,0.59091,0.54265,"[0.68085, 0.42857, 0.51852]",99,COMPLETED,17.891
70,20260108_043339,gaitgl_OUMVLP_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10577,1.44734,0.54545,0.39111,"[0.64, 0.0, 0.53333]",342,0.22818,1.41403,0.63636,0.57355,"[0.69565, 0.4, 0.625]",303,COMPLETED,57.757
71,20260108_043339,gaitgl_TOP50.csv,50%,Preset_6,LSTM,42,128,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11233,2.19765,0.47727,0.40113,"[0.57778, 0.14286, 0.48276]",122,0.12972,2.24531,0.47727,0.48121,"[0.48649, 0.5, 0.45714]",108,COMPLETED,19.557
72,20260108_043339,gaitpart_GREW_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10401,2.11256,0.45455,0.41868,"[0.53659, 0.30769, 0.41176]",263,0.5027,1.57216,0.56818,0.54752,"[0.63636, 0.57143, 0.43478]",137,COMPLETED,26.254
73,20260108_043339,gaitpart_OUMVLP_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10538,1.88312,0.38636,0.38141,"[0.42424, 0.32, 0.4]",679,0.18703,1.56769,0.61364,0.58709,"[0.59459, 0.5, 0.66667]",618,COMPLETED,67.681
74,20260108_043339,gaitset_GREW_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10762,2.49348,0.29545,0.2788,"[0.35, 0.21053, 0.27586]",280,0.26824,1.83033,0.5,0.39927,"[0.62745, 0.2, 0.37037]",225,COMPLETED,46.27
75,20260108_043339,gaitset_OUMVLP_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11901,1.92613,0.5,0.35487,"[0.68, 0.0, 0.38462]",644,0.1832,2.2157,0.47727,0.46166,"[0.51429, 0.25, 0.62069]",563,COMPLETED,106.87
76,20260108_043339,gaitset_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11463,1.81599,0.5,0.43034,"[0.59459, 0.125, 0.57143]",159,0.56297,1.22815,0.56818,0.54548,"[0.61538, 0.42105, 0.6]",98,COMPLETED,26.438
77,20260108_043339,gln_phase1_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11776,1.58298,0.59091,0.52875,"[0.65, 0.30769, 0.62857]",317,0.11734,1.11553,0.70455,0.68519,"[0.71795, 0.61538, 0.72222]",287,COMPLETED,65.774
78,20260108_043339,gln_phase2_TOP50.csv,50%,Preset_6,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[1],[1],last,128,relu,True,False,96,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10955,1.78311,0.54545,0.51091,"[0.66667, 0.42857, 0.4375]",362,0.12724,1.72784,0.63636,0.62428,"[0.7234, 0.66667, 0.48276]",349,COMPLETED,74.891

79,20260108_043339,baseline_CASIAB_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11057,2.3139,0.45455,0.38506,"[0.52174, 0.18182, 0.45161]",343,0.2535,1.91281,0.56818,0.52139,"[0.65306, 0.44444, 0.46667]",225,COMPLETED,43.676
80,20260108_043339,baseline_OUMVLP_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10451,2.39003,0.45455,0.35204,"[0.46154, 0.0, 0.59459]",522,0.35864,1.63743,0.56818,0.51068,"[0.61538, 0.25, 0.66667]",200,COMPLETED,65.901
81,20260108_043339,gaitgl_GREW_BNNeck_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10675,2.8289,0.36364,0.2836,"[0.43902, 0.0, 0.41176]",290,0.34491,2.34607,0.45455,0.39647,"[0.52632, 0.11765, 0.54545]",143,COMPLETED,47.311
82,20260108_043339,gaitgl_GREW_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10445,2.79262,0.34091,0.25718,"[0.4186, 0.0, 0.35294]",150,0.1129,2.82625,0.43182,0.39708,"[0.51282, 0.26667, 0.41176]",146,COMPLETED,24.107
83,20260108_043339,gaitgl_OUMVLP_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10198,3.15409,0.27273,0.24213,"[0.35897, 0.125, 0.24242]",472,0.56911,1.33656,0.47727,0.40877,"[0.5, 0.2, 0.52632]",139,COMPLETED,75.592
84,20260108_043339,gaitgl_TOP50.csv,50%,Preset_7,LSTM,42,128,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11134,2.21726,0.52273,0.44531,"[0.55814, 0.22222, 0.55556]",320,0.71782,1.19046,0.54545,0.52227,"[0.55, 0.42857, 0.58824]",48,COMPLETED,49.48
85,20260108_043339,gaitpart_GREW_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11538,2.55126,0.47727,0.43574,"[0.5, 0.26667, 0.54054]",416,0.25999,2.40032,0.56818,0.53968,"[0.66667, 0.38095, 0.57143]",192,COMPLETED,44.233
86,20260108_043339,gaitpart_OUMVLP_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1066,2.40377,0.45455,0.42663,"[0.5641, 0.31579, 0.4]",1476,0.26891,1.46859,0.65909,0.63137,"[0.7, 0.54545, 0.64865]",1240,COMPLETED,157.41
87,20260108_043339,gaitset_GREW_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10251,2.43573,0.47727,0.43155,"[0.57143, 0.28571, 0.4375]",315,0.32268,1.58652,0.59091,0.54746,"[0.69767, 0.42857, 0.51613]",137,COMPLETED,50.079
88,20260108_043339,gaitset_OUMVLP_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.32964,2.7817,0.40909,0.35464,"[0.5, 0.14286, 0.42105]",820,0.63249,1.69321,0.40909,0.38935,"[0.55556, 0.3125, 0.3]",607,STOPPED,129.867
89,20260108_043339,gaitset_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10933,3.0488,0.31818,0.28185,"[0.32432, 0.14286, 0.37838]",354,0.12233,2.868,0.45455,0.4345,"[0.52632, 0.35294, 0.42424]",319,COMPLETED,56.219
90,20260108_043339,gln_phase1_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11346,2.23819,0.52273,0.49062,"[0.48649, 0.4, 0.58537]",363,0.32809,1.68284,0.61364,0.58574,"[0.65116, 0.5, 0.60606]",206,COMPLETED,69.726
91,20260108_043339,gln_phase2_TOP50.csv,50%,Preset_7,LSTM,42,256,2,"[96, 128]",True,L2,0.15,[1],[],mean,128,gelu,True,False,64,AdamW,,0.00025,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10856,2.49293,0.40909,0.37811,"[0.46154, 0.23529, 0.4375]",307,0.19851,1.84609,0.56818,0.53434,"[0.57143, 0.4, 0.63158]",154,COMPLETED,58.74

92,20260108_043339,baseline_CASIAB_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11072,2.65401,0.38636,0.28431,"[0.5, 0.0, 0.35294]",238,0.44365,1.54197,0.52273,0.51063,"[0.46667, 0.5, 0.56522]",151,COMPLETED,15.167
93,20260108_043339,baseline_OUMVLP_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10751,2.81178,0.38636,0.34003,"[0.41026, 0.125, 0.48485]",439,0.63221,1.39792,0.52273,0.48526,"[0.53659, 0.36364, 0.55556]",88,COMPLETED,27.784
94,20260108_043339,gaitgl_GREW_BNNeck_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11211,2.39509,0.45455,0.39015,"[0.54545, 0.125, 0.5]",204,0.45134,1.92257,0.52273,0.48969,"[0.6, 0.35294, 0.51613]",74,COMPLETED,16.607
95,20260108_043339,gaitgl_GREW_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11292,2.3626,0.38636,0.36094,"[0.42105, 0.25, 0.41176]",82,0.57448,1.48491,0.52273,0.48556,"[0.61224, 0.44444, 0.4]",40,COMPLETED,6.614
96,20260108_043339,gaitgl_OUMVLP_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11673,2.11577,0.38636,0.28431,"[0.5, 0.0, 0.35294]",334,0.36683,2.30812,0.52273,0.40548,"[0.59574, 0.0, 0.62069]",235,COMPLETED,27.238
97,20260108_043339,gaitgl_TOP50.csv,50%,Preset_8,LSTM,42,128,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10665,1.96776,0.47727,0.35421,"[0.57778, 0.0, 0.48485]",120,0.16721,1.85814,0.56818,0.4697,"[0.68182, 0.18182, 0.54545]",86,COMPLETED,9.14
98,20260108_043339,gaitpart_GREW_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1041,1.8144,0.5,0.45489,"[0.57895, 0.28571, 0.5]",340,0.373,1.7924,0.65909,0.6237,"[0.75556, 0.55556, 0.56]",256,COMPLETED,17.881
99,20260108_043339,gaitpart_OUMVLP_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.31002,1.20574,0.54545,0.4588,"[0.59459, 0.18182, 0.6]",872,0.32382,1.27255,0.68182,0.63095,"[0.75, 0.5, 0.64286]",642,STOPPED,45.184
100,20260108_043339,gaitset_GREW_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10496,2.93782,0.36364,0.28011,"[0.42857, 0.0, 0.41176]",233,0.11314,2.29721,0.47727,0.46864,"[0.47059, 0.42105, 0.51429]",220,COMPLETED,18.803
101,20260108_043339,gaitset_OUMVLP_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10463,2.4966,0.38636,0.3254,"[0.5, 0.14286, 0.33333]",1112,0.16443,2.05515,0.56818,0.48308,"[0.60465, 0.25, 0.59459]",1058,COMPLETED,89.805
102,20260108_043339,gaitset_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10487,3.00114,0.29545,0.2593,"[0.41026, 0.11765, 0.25]",300,0.4291,2.39095,0.43182,0.38457,"[0.53333, 0.25, 0.37037]",114,COMPLETED,24.246
103,20260108_043339,gln_phase1_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10433,2.30826,0.45455,0.41567,"[0.52381, 0.28571, 0.4375]",235,0.66627,0.97536,0.59091,0.58716,"[0.57895, 0.57143, 0.61111]",62,COMPLETED,23.253
104,20260108_043339,gln_phase2_TOP50.csv,50%,Preset_8,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,nan,False,True,96,AdamW,,0.0008,5e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11769,1.95548,0.5,0.45071,"[0.57778, 0.30769, 0.46667]",210,0.51319,1.55783,0.56818,0.54949,"[0.61905, 0.5, 0.52941]",65,COMPLETED,20.84

105,20260108_043339,baseline_CASIAB_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10906,2.31862,0.47727,0.46394,"[0.51163, 0.42857, 0.45161]",897,0.22022,2.31586,0.56818,0.56845,"[0.57143, 0.57143, 0.5625]",817,COMPLETED,148.966
106,20260108_043339,baseline_OUMVLP_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1091,3.20637,0.27273,0.21872,"[0.27778, 0.0, 0.37838]",626,0.70554,1.37481,0.5,0.41987,"[0.57778, 0.18182, 0.5]",220,COMPLETED,104.072
107,20260108_043339,gaitgl_GREW_BNNeck_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10547,1.09333,0.47727,0.21538,"[0.64615, 0.0, 0.0]",127,1.10547,1.09333,0.47727,0.21538,"[0.64615, 0.0, 0.0]",127,STOPPED,26.778
108,20260108_043339,gaitgl_GREW_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10865,1.98332,0.5,0.47176,"[0.55814, 0.4, 0.45714]",419,0.15905,2.14352,0.52273,0.48468,"[0.52632, 0.36364, 0.5641]",362,COMPLETED,87.023
109,20260108_043339,gaitgl_OUMVLP_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10493,1.11652,0.15909,0.0915,"[0.0, 0.27451, 0.0]",152,1.10493,1.11652,0.15909,0.0915,"[0.0, 0.27451, 0.0]",152,STOPPED,31.657
110,20260108_043339,gaitgl_TOP50.csv,50%,Preset_9,LSTM,42,128,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11759,2.15352,0.5,0.46123,"[0.6087, 0.4, 0.375]",372,0.45989,1.43528,0.54545,0.54167,"[0.625, 0.6, 0.4]",201,COMPLETED,75.269
111,20260108_043339,gaitpart_GREW_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10866,2.75355,0.43182,0.39555,"[0.51282, 0.22222, 0.45161]",636,0.51107,1.3455,0.59091,0.51151,"[0.70833, 0.30769, 0.51852]",379,COMPLETED,89.658
112,20260108_043339,gaitpart_OUMVLP_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10569,2.21875,0.5,0.45462,"[0.54545, 0.26667, 0.55172]",1792,0.50579,1.25957,0.63636,0.58704,"[0.66667, 0.44444, 0.65]",1053,COMPLETED,252.887
113,20260108_043339,gaitset_GREW_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10958,2.46986,0.47727,0.43505,"[0.51429, 0.23529, 0.55556]",533,0.4133,2.06508,0.47727,0.43761,"[0.51282, 0.28571, 0.51429]",408,COMPLETED,109.275
114,20260108_043339,gaitset_OUMVLP_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10742,1.08041,0.47727,0.21538,"[0.64615, 0.0, 0.0]",203,1.10742,1.08041,0.47727,0.21538,"[0.64615, 0.0, 0.0]",203,STOPPED,41.674
115,20260108_043339,gaitset_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10708,2.39397,0.29545,0.24946,"[0.40909, 0.125, 0.21429]",447,0.71019,1.90057,0.47727,0.44531,"[0.55814, 0.33333, 0.44444]",274,COMPLETED,91.748
116,20260108_043339,gln_phase1_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10707,1.089,0.36364,0.17778,"[0.0, 0.0, 0.53333]",133,1.10707,1.089,0.36364,0.17778,"[0.0, 0.0, 0.53333]",133,STOPPED,32.727
117,20260108_043339,gln_phase2_TOP50.csv,50%,Preset_9,LSTM,42,256,2,"[160, 160]",True,minmax,0.2,[1],[],attention,128,relu,True,False,48,AdamW,,0.0002,2e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1138,2.9351,0.38636,0.29986,"[0.4878, 0.0, 0.41176]",715,0.22338,2.03274,0.52273,0.50947,"[0.59091, 0.5, 0.4375]",501,COMPLETED,177.601

118,20260108_043339,baseline_CASIAB_TOP50.csv,50%,Preset_10,LSTM,42,256,1,[192],True,L2,0.0,[],[],mean,128,relu,False,True,48,AdamW,,0.0003,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10784,2.49311,0.45455,0.38347,"[0.55319, 0.22222, 0.375]",283,0.18357,2.42899,0.5,0.46734,"[0.57778, 0.4, 0.42424]",208,COMPLETED,29.0
119,20260108_043339,baseline_OUMVLP_TOP50.csv,50%,Preset_10,LSTM,42,256,1,[192],True,L2,0.0,[],[],mean,128,relu,False,True,48,AdamW,,0.0003,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11305,2.1539,0.45455,0.38863,"[0.55814, 0.125, 0.48276]",391,0.26567,1.35676,0.54545,0.49161,"[0.60465, 0.30769, 0.5625]",223,COMPLETED,39.923
120,20260108_043339,gaitgl_GREW_BNNeck_TOP50.csv,50%,Preset_10,LSTM,42,256,1,[192],True,L2,0.0,[],[],mean,128,relu,False,True,48,AdamW,,0.0003,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11207,2.62491,0.45455,0.38759,"[0.52381, 0.18182, 0.45714]",475,0.11384,2.29106,0.54545,0.44496,"[0.65306, 0.18182, 0.5]",439,COMPLETED,59.831
121,20260108_043339,gaitgl_GREW_TOP50.csv,50%,Preset_10,LSTM,42,256,1,[192],True,L2,0.0,[],[],mean,128,relu,False,True,48,AdamW,,0.0003,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10872,2.86887,0.31818,0.24186,"[0.32558, 0.0, 0.4]",121,0.57734,1.30459,0.43182,0.42695,"[0.41026, 0.4, 0.47059]",51,COMPLETED,15.382
