id,timestamp,target_embedding,top_variant,source_params,model,seed,input_dim,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,native_mode,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
11,20251230_210437,gaitset_TOP70.csv,70%,Preset_1,LSTM,42,256,1,[448],False,L2,0.0,[],[],last,1024,silu,True,True,32,Adam,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11968,2.39563,0.40909,0.38373,"[0.47826, 0.35294, 0.32]",77,0.16037,2.1882,0.5,0.48503,"[0.53659, 0.4, 0.51852]",71,COMPLETED,11.44
12,20251230_210437,gln_phase1_TOP70.csv,70%,Preset_1,LSTM,42,256,1,[448],False,L2,0.0,[],[],last,1024,silu,True,True,32,Adam,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11009,1.14871,0.61364,0.54685,"[0.68421, 0.30769, 0.64865]",93,0.37532,1.13375,0.70455,0.69888,"[0.7027, 0.66667, 0.72727]",48,COMPLETED,16.296
13,20251230_210437,gln_phase2_TOP70.csv,70%,Preset_1,LSTM,42,256,1,[448],False,L2,0.0,[],[],last,1024,silu,True,True,32,Adam,,0.001,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12237,2.20985,0.27273,0.2629,"[0.28571, 0.19048, 0.3125]",75,0.71092,1.32513,0.5,0.49922,"[0.51282, 0.5, 0.48485]",28,COMPLETED,13.265

14,20251230_210437,baseline_CASIAB_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12184,2.66556,0.43182,0.40278,"[0.5, 0.33333, 0.375]",234,0.48574,1.71636,0.45455,0.41671,"[0.45714, 0.26667, 0.52632]",136,COMPLETED,32.221
15,20251230_210437,baseline_OUMVLP_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13228,2.20527,0.36364,0.32036,"[0.39024, 0.13333, 0.4375]",278,0.38586,1.48295,0.47727,0.43726,"[0.47368, 0.26667, 0.57143]",185,COMPLETED,35.784
16,20251230_210437,gaitgl_GREW_BNNeck_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12063,2.4084,0.5,0.42398,"[0.57895, 0.16667, 0.52632]",260,0.21239,2.14641,0.54545,0.48889,"[0.66667, 0.28571, 0.51429]",229,COMPLETED,37.076
17,20251230_210437,gaitgl_GREW_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1264,1.97948,0.45455,0.40382,"[0.32258, 0.22222, 0.66667]",110,0.3111,1.366,0.59091,0.5011,"[0.60465, 0.25, 0.64865]",74,COMPLETED,15.511
18,20251230_210437,gaitgl_OUMVLP_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12637,2.72123,0.38636,0.35194,"[0.44444, 0.09524, 0.51613]",318,0.4385,1.82731,0.52273,0.47098,"[0.51429, 0.25, 0.64865]",166,COMPLETED,47.551
19,20251230_210437,gaitgl_TOP70.csv,70%,Preset_2,LSTM,42,128,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12498,2.33387,0.38636,0.32749,"[0.53659, 0.14286, 0.30303]",157,0.52195,1.58542,0.40909,0.39243,"[0.375, 0.31579, 0.48649]",86,COMPLETED,21.407
20,20251230_210437,gaitpart_GREW_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12794,2.26677,0.45455,0.42896,"[0.55814, 0.42105, 0.30769]",240,0.16768,2.01088,0.5,0.47354,"[0.61905, 0.44444, 0.35714]",199,COMPLETED,27.12
21,20251230_210437,gaitpart_OUMVLP_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1278,1.56151,0.5,0.4547,"[0.5641, 0.28571, 0.51429]",486,0.55,1.0768,0.61364,0.55396,"[0.66667, 0.36364, 0.63158]",235,COMPLETED,55.271
22,20251230_210437,gaitset_GREW_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12638,1.94568,0.47727,0.39272,"[0.59574, 0.15385, 0.42857]",225,0.2662,1.61808,0.52273,0.49774,"[0.57895, 0.4, 0.51429]",189,COMPLETED,31.938
23,20251230_210437,gaitset_OUMVLP_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12771,1.90354,0.52273,0.46825,"[0.61905, 0.28571, 0.5]",561,0.18963,1.9931,0.54545,0.50833,"[0.65, 0.375, 0.5]",465,COMPLETED,79.765
24,20251230_210437,gaitset_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13141,2.03384,0.43182,0.40047,"[0.45, 0.23529, 0.51613]",244,0.74171,1.16204,0.47727,0.46494,"[0.53659, 0.44444, 0.41379]",95,COMPLETED,34.321
25,20251230_210437,gln_phase1_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12793,1.27242,0.56818,0.54688,"[0.59459, 0.42105, 0.625]",304,0.3258,0.93502,0.70455,0.67986,"[0.75676, 0.55556, 0.72727]",214,COMPLETED,50.912
26,20251230_210437,gln_phase2_TOP70.csv,70%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13559,1.62512,0.52273,0.50322,"[0.54054, 0.42857, 0.54054]",264,0.4168,1.31442,0.56818,0.56899,"[0.57143, 0.57143, 0.5641]",161,COMPLETED,43.697

27,20251230_210437,baseline_CASIAB_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11327,2.1941,0.31818,0.28333,"[0.35, 0.125, 0.375]",83,0.15664,2.39192,0.47727,0.45375,"[0.5, 0.31579, 0.54545]",68,COMPLETED,12.152
28,20251230_210437,baseline_OUMVLP_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12442,1.58549,0.56818,0.51468,"[0.60465, 0.33333, 0.60606]",95,0.28603,1.34814,0.61364,0.57093,"[0.62857, 0.4, 0.68421]",56,COMPLETED,13.86
29,20251230_210437,gaitgl_GREW_BNNeck_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11227,2.05819,0.45455,0.44343,"[0.5, 0.36364, 0.46667]",65,0.20136,1.70991,0.56818,0.5273,"[0.63636, 0.35294, 0.59259]",40,COMPLETED,12.49
30,20251230_210437,gaitgl_GREW_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11363,1.72945,0.56818,0.53241,"[0.5, 0.375, 0.72222]",33,0.12102,1.72265,0.63636,0.58974,"[0.57143, 0.42857, 0.76923]",31,COMPLETED,6.429
31,20251230_210437,gaitgl_OUMVLP_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12784,1.63477,0.54545,0.42614,"[0.59091, 0.0, 0.6875]",108,0.25962,1.4736,0.61364,0.44505,"[0.69231, 0.0, 0.64286]",98,COMPLETED,20.912
32,20251230_210437,gaitgl_TOP70.csv,70%,Preset_3,LSTM,42,128,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12004,2.08758,0.5,0.42088,"[0.57778, 0.2, 0.48485]",46,0.25405,2.01617,0.52273,0.49162,"[0.54545, 0.4, 0.52941]",32,COMPLETED,8.372
33,20251230_210437,gaitpart_GREW_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11477,2.09383,0.43182,0.34463,"[0.58333, 0.14286, 0.30769]",95,0.60589,1.95327,0.52273,0.458,"[0.37037, 0.36364, 0.64]",37,COMPLETED,11.695
34,20251230_210437,gaitpart_OUMVLP_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11308,1.67795,0.54545,0.50311,"[0.65217, 0.42857, 0.42857]",335,0.2232,1.43228,0.63636,0.60383,"[0.68293, 0.5, 0.62857]",283,COMPLETED,40.697
35,20251230_210437,gaitset_GREW_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12032,2.25708,0.45455,0.31171,"[0.62745, 0.0, 0.30769]",80,0.14774,2.43239,0.45455,0.4215,"[0.61538, 0.31579, 0.33333]",72,COMPLETED,15.375
36,20251230_210437,gaitset_OUMVLP_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11824,1.8298,0.52273,0.42139,"[0.65306, 0.16667, 0.44444]",323,0.26228,1.83135,0.61364,0.50572,"[0.71111, 0.2, 0.60606]",255,COMPLETED,61.655
37,20251230_210437,gaitset_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11653,2.48211,0.25,0.24699,"[0.22222, 0.17391, 0.34483]",75,0.27221,2.44184,0.43182,0.39785,"[0.48649, 0.22222, 0.48485]",42,COMPLETED,14.315
38,20251230_210437,gln_phase1_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1253,1.00998,0.72727,0.69926,"[0.77273, 0.61538, 0.70968]",70,0.2603,0.96452,0.72727,0.7326,"[0.7619, 0.76923, 0.66667]",48,COMPLETED,16.583
39,20251230_210437,gln_phase2_TOP70.csv,70%,Preset_3,LSTM,42,256,1,[1024],False,L2,0.0,[],[],last,1024,silu,True,True,32,AdamW,,0.0002,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12129,2.34754,0.47727,0.46272,"[0.54054, 0.38095, 0.46667]",75,0.2502,2.07442,0.54545,0.51861,"[0.64, 0.54545, 0.37037]",52,COMPLETED,17.77

40,20251230_210437,baseline_CASIAB_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11662,2.34065,0.40909,0.34058,"[0.52174, 0.16667, 0.33333]",79,0.396,2.67928,0.52273,0.50232,"[0.5641, 0.42857, 0.51429]",46,COMPLETED,8.955
41,20251230_210437,baseline_OUMVLP_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11312,2.02891,0.52273,0.44117,"[0.52632, 0.18182, 0.61538]",87,0.19192,2.08489,0.54545,0.50334,"[0.55814, 0.36364, 0.58824]",78,COMPLETED,9.972
42,20251230_210437,gaitgl_GREW_BNNeck_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10897,2.36992,0.40909,0.34722,"[0.5, 0.16667, 0.375]",82,0.27542,2.52199,0.45455,0.43814,"[0.4878, 0.375, 0.45161]",51,COMPLETED,11.97
43,20251230_210437,gaitgl_GREW_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10499,1.46875,0.43182,0.36333,"[0.53333, 0.14286, 0.41379]",11,0.11381,1.54297,0.52273,0.44566,"[0.55814, 0.15385, 0.625]",8,COMPLETED,1.66
44,20251230_210437,gaitgl_OUMVLP_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11024,1.72929,0.5,0.39714,"[0.58537, 0.0, 0.60606]",55,0.1159,1.81547,0.52273,0.47707,"[0.6, 0.21053, 0.62069]",54,COMPLETED,8.103
45,20251230_210437,gaitgl_TOP70.csv,70%,Preset_4,LSTM,42,128,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11253,1.75335,0.43182,0.40904,"[0.51282, 0.28571, 0.42857]",18,0.15761,2.13292,0.43182,0.41164,"[0.4878, 0.33333, 0.41379]",13,COMPLETED,2.456
46,20251230_210437,gaitpart_GREW_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.126,2.35274,0.45455,0.41063,"[0.56522, 0.38095, 0.28571]",79,0.2422,2.43882,0.54545,0.50921,"[0.66667, 0.48, 0.38095]",47,COMPLETED,8.345
47,20251230_210437,gaitpart_OUMVLP_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13725,2.09542,0.56818,0.49898,"[0.48276, 0.33333, 0.68085]",182,0.30087,1.8257,0.61364,0.57809,"[0.60606, 0.46154, 0.66667]",163,COMPLETED,19.371
48,20251230_210437,gaitset_GREW_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11471,2.48746,0.43182,0.37377,"[0.47368, 0.13333, 0.51429]",83,0.14181,2.57338,0.47727,0.40476,"[0.57143, 0.14286, 0.5]",78,COMPLETED,12.162
49,20251230_210437,gaitset_OUMVLP_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11771,1.91334,0.45455,0.39238,"[0.57143, 0.28571, 0.32]",208,0.28894,1.57548,0.56818,0.51093,"[0.61905, 0.30769, 0.60606]",153,COMPLETED,30.534
50,20251230_210437,gaitset_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12384,2.11719,0.43182,0.3841,"[0.54545, 0.22222, 0.38462]",63,0.14938,2.24552,0.47727,0.45833,"[0.5, 0.375, 0.5]",50,COMPLETED,9.485
51,20251230_210437,gln_phase1_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11807,1.68765,0.5,0.38703,"[0.64286, 0.30769, 0.21053]",67,0.46462,1.22357,0.65909,0.65939,"[0.62857, 0.66667, 0.68293]",30,COMPLETED,11.176
52,20251230_210437,gln_phase2_TOP70.csv,70%,Preset_4,LSTM,42,256,1,[96],False,nan,0.0,[],[],last,256,tanh,False,True,32,Adam,,0.001,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11994,1.83698,0.40909,0.30688,"[0.47619, 0.0, 0.44444]",62,0.7141,1.55375,0.54545,0.50965,"[0.55, 0.4, 0.57895]",23,COMPLETED,10.488

53,20251230_210437,baseline_CASIAB_TOP70.csv,70%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12518,2.50625,0.36364,0.30627,"[0.5, 0.11111, 0.30769]",110,0.45044,2.32577,0.5,0.47917,"[0.4375, 0.42857, 0.57143]",71,COMPLETED,9.286
54,20251230_210437,baseline_OUMVLP_TOP70.csv,70%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12364,2.80716,0.34091,0.30747,"[0.21429, 0.18182, 0.52632]",115,0.41355,2.04318,0.56818,0.50557,"[0.65306, 0.36364, 0.5]",54,COMPLETED,9.665
55,20251230_210437,gaitgl_GREW_BNNeck_TOP70.csv,70%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.13428,2.08127,0.54545,0.4016,"[0.65306, 0.0, 0.55172]",95,0.15016,2.29709,0.56818,0.45085,"[0.70588, 0.16667, 0.48]",80,COMPLETED,10.765
56,20251230_210437,gaitgl_GREW_TOP70.csv,70%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11658,1.17844,0.56818,0.47222,"[0.66667, 0.25, 0.5]",15,0.29999,1.05943,0.63636,0.57778,"[0.66667, 0.4, 0.66667]",8,COMPLETED,1.655
57,20251230_210437,gaitgl_OUMVLP_TOP70.csv,70%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12386,1.49873,0.56818,0.40045,"[0.73469, 0.0, 0.46667]",64,0.13926,2.03181,0.54545,0.44864,"[0.67925, 0.28571, 0.38095]",62,COMPLETED,7.207
58,20251230_210437,gaitgl_TOP70.csv,70%,Preset_5,LSTM,42,128,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11234,2.14938,0.34091,0.33825,"[0.37838, 0.33333, 0.30303]",22,0.52767,1.48609,0.45455,0.4195,"[0.55319, 0.44444, 0.26087]",10,COMPLETED,2.26
59,20251230_210437,gaitpart_GREW_TOP70.csv,70%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12043,2.65939,0.36364,0.2925,"[0.52174, 0.125, 0.23077]",140,0.50834,1.60684,0.54545,0.48611,"[0.625, 0.33333, 0.5]",47,COMPLETED,9.811
60,20251230_210437,gaitpart_OUMVLP_TOP70.csv,70%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1198,2.51701,0.43182,0.40883,"[0.61111, 0.30769, 0.30769]",393,0.52662,1.29511,0.61364,0.55926,"[0.66667, 0.4, 0.61111]",130,COMPLETED,28.294
61,20251230_210437,gaitset_GREW_TOP70.csv,70%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12392,2.5599,0.43182,0.33655,"[0.56522, 0.0, 0.44444]",98,0.56438,1.78925,0.45455,0.39583,"[0.5, 0.125, 0.5625]",33,COMPLETED,11.833
62,20251230_210437,gaitset_OUMVLP_TOP70.csv,70%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1166,2.0954,0.47727,0.38384,"[0.6383, 0.14286, 0.37037]",297,0.46464,1.67443,0.52273,0.44274,"[0.61538, 0.2, 0.51282]",102,COMPLETED,34.482
63,20251230_210437,gaitset_TOP70.csv,70%,Preset_5,LSTM,42,256,1,[256],True,nan,0.0,[],[],last,,nan,False,True,64,AdamW,,0.0005,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.12752,2.45556,0.43182,0.34559,"[0.59574, 0.13333, 0.30769]",94,0.52969,1.64289,0.47727,0.40653,"[0.5641, 0.18182, 0.47368]",39,COMPLETED,10.807
