id,timestamp,target_embedding,source_params,model,seed,input_dim,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,native_mode,label_smoothing,clip_grad_norm,class_weights,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training,duration_sec
165,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,1,[64],False,L2,0.4,[],[],last,,,False,64,Adam,,0.01,1e-07,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14031,0.45455,213,0.39773,0.49841,82,0.1465,STOPPED,19.531
166,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,1,[64],False,L2,0.4,[],[],last,,,False,64,Adam,,0.01,1e-07,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14067,0.38636,203,0.29296,0.35476,172,0.1602,STOPPED,19.468
167,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,1,[64],False,L2,0.4,[],[],last,,,False,64,Adam,,0.01,1e-07,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16516,0.52273,581,0.42924,0.45115,476,0.17652,STOPPED,53.896
168,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,1,[64],False,L2,0.4,[],[],last,,,False,64,Adam,,0.01,1e-07,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17186,0.59091,176,0.52938,0.59412,69,0.28959,STOPPED,20.558
169,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,1,[64],False,L2,0.4,[],[],last,,,False,64,Adam,,0.01,1e-07,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14057,0.47727,194,0.40914,0.51696,67,0.29322,STOPPED,22.698
209,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.87385,0.34091,177,0.33987,0.33987,177,0.87385,STOPPED,77.52
210,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10851,0.36364,60,0.17778,0.17778,60,1.10851,STOPPED,26.466
211,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10816,0.15909,57,0.0915,0.0915,57,1.10816,STOPPED,39.789
212,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10836,0.47727,99,0.21538,0.21538,99,1.10836,STOPPED,71.956
213,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.08796,0.15909,204,0.0915,0.36405,134,0.31124,STOPPED,148.602
214,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14045,0.47727,273,0.3595,0.43791,205,0.23267,STOPPED,198.964
215,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14148,0.43182,226,0.3743,0.47594,155,0.19759,STOPPED,71.475
216,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10982,0.47727,54,0.21538,0.21538,54,1.10982,STOPPED,17.208
217,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10799,0.47727,60,0.21538,0.21538,60,1.10799,STOPPED,42.69
218,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10821,0.36364,65,0.17778,0.17778,65,1.10821,STOPPED,46.309
219,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10804,0.47727,57,0.21538,0.21538,57,1.10804,STOPPED,40.641
220,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10906,0.36364,60,0.17778,0.17778,60,1.10906,STOPPED,58.502
221,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,3,"[512, 256, 128]",True,L2,0.2,[],[],max,256.0,elu,False,32,RMSprop,,0.001,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14148,0.34091,422,0.25308,0.41045,373,0.14072,STOPPED,407.771
222,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14002,0.40909,303,0.38242,0.48148,172,0.33164,STOPPED,31.105
223,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13961,0.52273,409,0.4775,0.49815,343,0.15489,STOPPED,41.71
224,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1402,0.40909,226,0.37302,0.47998,97,0.26967,STOPPED,35.384
225,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14026,0.47727,189,0.4016,0.49901,87,0.16591,STOPPED,32.576
226,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1399,0.54545,312,0.51933,0.58064,169,0.1713,STOPPED,53.614
227,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1409,0.59091,495,0.4368,0.46222,491,0.14189,STOPPED,85.071
228,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.39958,0.45455,281,0.44974,0.52181,255,0.21121,STOPPED,20.076
229,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10728,0.36364,60,0.17778,0.17778,60,1.10728,STOPPED,4.301
230,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1403,0.34091,296,0.30545,0.39201,201,0.17983,STOPPED,49.773
231,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10783,0.36364,126,0.17778,0.17778,126,1.10783,STOPPED,21.2
232,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10771,0.36364,52,0.17778,0.17778,52,1.10771,STOPPED,8.694
233,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13972,0.56818,357,0.51129,0.54985,199,0.27746,STOPPED,84.808
234,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,2,"[384, 384]",False,L2,0.0,[],[],last,,,False,96,AdamW,,0.0008,5e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13959,0.47727,299,0.42857,0.50232,156,0.25075,STOPPED,71.214
313,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.32399,0.45455,425,0.44583,0.5125,366,0.19122,STOPPED,42.412
314,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.21769,0.47727,637,0.34668,0.53215,410,0.20926,STOPPED,63.886
315,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16583,0.45455,742,0.41858,0.51587,370,0.26604,STOPPED,97.735
316,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14176,0.43182,417,0.32883,0.49231,393,0.14823,STOPPED,59.335
317,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.24118,0.45455,489,0.40106,0.50142,464,0.17579,STOPPED,69.506
318,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10806,0.47727,52,0.21538,0.21538,52,1.10806,STOPPED,7.351
319,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14679,0.54545,490,0.46892,0.55399,437,0.15146,STOPPED,37.325
320,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18538,0.47727,837,0.43557,0.54737,574,0.23869,STOPPED,62.733
321,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.26394,0.38636,447,0.33651,0.39105,409,0.26565,STOPPED,62.357
322,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14148,0.52273,776,0.41103,0.47485,739,0.25899,STOPPED,105.048
323,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10744,0.47727,52,0.21538,0.21538,52,1.10744,STOPPED,7.041
324,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.56266,0.40909,397,0.35,0.35,397,0.56266,STOPPED,72.437
325,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,1,[256],True,L2,0.2,[],[],mean,,,False,64,AdamW,,0.0005,1e-05,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16888,0.47727,684,0.39286,0.53862,474,0.24578,STOPPED,125.567
352,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14085,0.47727,398,0.45608,0.53618,338,0.14326,STOPPED,93.625
353,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18321,0.47727,677,0.43109,0.48333,662,0.14943,STOPPED,159.931
354,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14075,0.38636,289,0.29735,0.42937,208,0.1441,STOPPED,119.469
355,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14042,0.52273,210,0.38481,0.45823,120,0.14888,STOPPED,91.522
356,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.1065,0.47727,131,0.21538,0.21538,131,1.1065,STOPPED,57.252
357,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.1065,0.36364,64,0.17778,0.17778,64,1.1065,STOPPED,27.802
358,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14181,0.56818,412,0.49834,0.5799,326,0.14541,STOPPED,60.579
359,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10941,0.15909,60,0.0915,0.0915,60,1.10941,STOPPED,8.835
360,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14106,0.40909,482,0.30902,0.42019,321,0.15064,STOPPED,204.719
361,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13975,0.40909,471,0.3247,0.47261,309,0.16306,STOPPED,243.481
362,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10754,0.47727,60,0.21538,0.21538,60,1.10754,STOPPED,32.165
363,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14488,0.40909,572,0.35215,0.51481,401,0.29224,STOPPED,454.955
364,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,2,"[512, 512]",True,minmax,0.1,[],[1],last,128.0,relu,True,96,AdamW,,0.0002,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13969,0.43182,519,0.36854,0.44293,317,0.26483,STOPPED,411.804
365,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.771,0.47727,690,0.31093,0.49815,451,0.31289,STOPPED,126.536
366,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.34444,0.47727,784,0.38803,0.47132,745,0.23769,STOPPED,144.033
367,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.83783,0.36364,262,0.36005,0.36005,262,0.83783,STOPPED,81.91
368,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14082,0.54545,528,0.4627,0.55361,452,0.29786,STOPPED,174.395
369,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.86645,0.34091,372,0.24806,0.24806,372,0.86645,STOPPED,123.015
370,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10814,0.47727,53,0.21538,0.21538,53,1.10814,STOPPED,17.691
371,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10793,0.36364,54,0.17778,0.17778,54,1.10793,STOPPED,6.596
372,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10786,0.36364,55,0.17778,0.17778,55,1.10786,STOPPED,6.708
373,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.19266,0.43182,546,0.31393,0.43624,437,0.18179,STOPPED,175.842
374,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10782,0.36364,60,0.17778,0.17778,60,1.10782,STOPPED,19.342
375,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10822,0.47727,56,0.21538,0.21538,56,1.10822,STOPPED,18.126
376,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11097,0.36364,91,0.17778,0.17778,91,1.11097,STOPPED,41.73
377,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,3,"[256, 256, 256]",True,L2,0.3,"[1, 2]",[],mean,,,False,96,RMSprop,,0.0005,1e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.85908,0.47727,183,0.2746,0.2746,183,0.85908,STOPPED,83.62
443,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14332,0.52273,377,0.44319,0.55226,372,0.14406,STOPPED,153.335
444,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14183,0.52273,412,0.44074,0.46667,167,0.31906,STOPPED,167.521
445,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14191,0.5,192,0.47886,0.50728,164,0.14479,STOPPED,141.726
446,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14171,0.52273,229,0.47049,0.51425,87,0.15289,STOPPED,175.941
447,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14358,0.47727,361,0.43876,0.48174,266,0.15034,STOPPED,277.406
448,20251013_165256,gaitgl_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1502,0.5,427,0.42713,0.50373,273,0.15266,STOPPED,327.66
449,20251013_165256,gaitpart_GREW.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14126,0.52273,456,0.46732,0.52668,372,0.14646,STOPPED,112.829
450,20251013_165256,gaitpart_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18059,0.43182,758,0.3781,0.55159,456,0.31477,STOPPED,186.674
451,20251013_165256,gaitset.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1434,0.31818,308,0.27827,0.38758,161,0.17105,STOPPED,232.692
452,20251013_165256,gaitset_GREW.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14484,0.45455,341,0.41991,0.50978,153,0.18906,STOPPED,255.314
453,20251013_165256,gaitset_OUMVLP.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.635,0.43182,443,0.35233,0.57239,348,0.26851,STOPPED,265.323
454,20251013_165256,gln_phase1.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14641,0.59091,320,0.52701,0.56667,235,0.14487,STOPPED,267.064
455,20251013_165256,gln_phase2.csv,Personalizado,LSTM,42,256,2,"[640, 640]",True,L2,0.1,[],[1],max,,,True,96,AdamW,,0.0001,2e-06,True,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14457,0.47727,287,0.44929,0.53135,128,0.18674,STOPPED,239.863
456,20251013_165256,baseline_CASIAB.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.36903,0.52273,196,0.36605,0.59446,126,0.20335,STOPPED,51.395
457,20251013_165256,baseline_OUMVLP.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11181,0.36364,393,0.17778,0.17778,393,1.11181,STOPPED,102.645
458,20251013_165256,gaitgl.csv,Personalizado,LSTM,42,128,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14039,0.5,223,0.41597,0.56964,150,0.14848,STOPPED,96.181
459,20251013_165256,gaitgl_GREW.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13969,0.38636,223,0.33808,0.55004,204,0.14553,STOPPED,100.545
460,20251013_165256,gaitgl_GREW_BNNeck.csv,Personalizado,LSTM,42,256,3,"[448, 320, 256]",True,L2,0.25,"[1, 2]",[],attention,,,False,64,Adam,,0.0007,1e-06,False,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1395,0.40909,347,0.37665,0.51944,193,0.28287,STOPPED,156.16
