id,timestamp,target_embedding,source_params,model,seed,input_dim,architecture_pattern,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training
40,20250916_150714,gaitset_OUMVLP.csv,gaitgl.csv,LSTM,42,256,decreasing,3,"[448, 384, 256]",True,minmax,0.4,[1],[],attention,128.0,gelu,True,96,AdamW,,0.0001,5e-07,1.01396,0.47727,111,0.21538,0.21538,111,1.01396,STOPPED
41,20250916_150714,gln_phase1.csv,gaitgl.csv,LSTM,42,256,decreasing,3,"[448, 384, 256]",True,minmax,0.4,[1],[],attention,128.0,gelu,True,96,AdamW,,0.0001,5e-07,1.00592,0.47727,110,0.21538,0.21538,110,1.00592,STOPPED
42,20250916_150714,gln_phase2.csv,gaitgl.csv,LSTM,42,256,decreasing,3,"[448, 384, 256]",True,minmax,0.4,[1],[],attention,128.0,gelu,True,96,AdamW,,0.0001,5e-07,1.00664,0.47727,107,0.21538,0.21538,107,1.00664,STOPPED

43,20250916_151827,baseline_CASIAB.csv,gaitgl_GREW.csv,LSTM,42,256,uniform,3,"[64, 64, 64]",False,L2,0.1,"[1, 2]","[1, 2]",attention,,,False,16,AdamW,,0.01,1e-05,1.00922,0.47727,104,0.21538,0.21538,104,1.00922,STOPPED
44,20250916_151827,baseline_OUMVLP.csv,gaitgl_GREW.csv,LSTM,42,256,uniform,3,"[64, 64, 64]",False,L2,0.1,"[1, 2]","[1, 2]",attention,,,False,16,AdamW,,0.01,1e-05,1.00962,0.47727,104,0.21538,0.21538,104,1.00962,STOPPED
45,20250916_151827,gaitgl.csv,gaitgl_GREW.csv,LSTM,42,128,uniform,3,"[64, 64, 64]",False,L2,0.1,"[1, 2]","[1, 2]",attention,,,False,16,AdamW,,0.01,1e-05,1.00771,0.47727,104,0.21538,0.21538,104,1.00771,STOPPED
46,20250916_151827,gaitgl_GREW.csv,gaitgl_GREW.csv,LSTM,42,256,uniform,3,"[64, 64, 64]",False,L2,0.1,"[1, 2]","[1, 2]",attention,,,False,16,AdamW,,0.01,1e-05,1.00975,0.47727,103,0.21538,0.21538,103,1.00975,STOPPED
47,20250916_151827,gaitgl_GREW_BNNeck.csv,gaitgl_GREW.csv,LSTM,42,256,uniform,3,"[64, 64, 64]",False,L2,0.1,"[1, 2]","[1, 2]",attention,,,False,16,AdamW,,0.01,1e-05,1.00872,0.47727,153,0.21538,0.21538,153,1.00872,STOPPED
48,20250916_151827,gaitgl_OUMVLP.csv,gaitgl_GREW.csv,LSTM,42,256,uniform,3,"[64, 64, 64]",False,L2,0.1,"[1, 2]","[1, 2]",attention,,,False,16,AdamW,,0.01,1e-05,0.92605,0.5,279,0.25797,0.25797,279,0.92605,STOPPED
