id,timestamp,target_embedding,top_variant,source_params,model,seed,input_dim,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,native_mode,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
20,20260111_191136,gaitpart_GREW_LOW30.csv,30%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,0.02,1.0,0.11713,1.84743,0.47727,0.43483,"[0.63415, 0.28571, 0.38462]",289,0.46307,1.2302,0.54545,0.48737,"[0.65, 0.26667, 0.54545]",127,COMPLETED,34.968
21,20260111_191136,gaitpart_OUMVLP_LOW30.csv,30%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,0.02,1.0,0.11556,1.60749,0.56818,0.50468,"[0.52941, 0.26667, 0.71795]",408,0.30611,1.36161,0.56818,0.55051,"[0.51429, 0.47059, 0.66667]",227,COMPLETED,49.634
22,20260111_191136,gaitset_GREW_LOW30.csv,30%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,0.02,1.0,0.11034,2.25483,0.36364,0.31667,"[0.45, 0.125, 0.375]",242,0.6503,1.24409,0.43182,0.40242,"[0.4878, 0.30769, 0.41176]",92,COMPLETED,34.048
23,20260111_191136,gaitset_LOW30.csv,30%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,0.02,1.0,0.11417,2.09566,0.36364,0.31419,"[0.45455, 0.11765, 0.37037]",241,0.12412,1.84951,0.47727,0.40904,"[0.51282, 0.14286, 0.57143]",229,COMPLETED,33.371
24,20260111_191136,gaitset_OUMVLP_LOW30.csv,30%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,0.02,1.0,0.11287,1.86194,0.5,0.39697,"[0.59091, 0.0, 0.6]",738,0.11627,2.26019,0.56818,0.55068,"[0.58537, 0.4, 0.66667]",730,COMPLETED,101.424
25,20260111_191136,gln_phase1_LOW30.csv,30%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,0.02,1.0,0.1127,2.256,0.43182,0.37377,"[0.55556, 0.13333, 0.43243]",311,0.56288,1.58995,0.5,0.45561,"[0.68571, 0.21053, 0.47059]",134,COMPLETED,44.479
26,20260111_191136,gln_phase2_LOW30.csv,30%,Preset_2,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,relu,True,True,32,Adam,,0.0001,0.0,0.02,1.0,0.11387,2.12016,0.54545,0.44017,"[0.65385, 0.22222, 0.44444]",268,0.58631,1.4868,0.52273,0.44048,"[0.58333, 0.16667, 0.57143]",114,COMPLETED,38.673

27,20260111_191136,baseline_CASIAB_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.11082,2.55773,0.34091,0.27778,"[0.44444, 0.0, 0.38889]",143,0.7305,1.47039,0.43182,0.41373,"[0.47059, 0.3, 0.47059]",80,COMPLETED,18.923
28,20260111_191136,baseline_OUMVLP_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.10884,2.55952,0.36364,0.31582,"[0.4186, 0.15385, 0.375]",253,0.43399,1.63614,0.52273,0.48468,"[0.5641, 0.36364, 0.52632]",184,COMPLETED,33.774
29,20260111_191136,gaitgl_GREW_BNNeck_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.10387,2.28133,0.36364,0.25195,"[0.48, 0.0, 0.27586]",76,0.42227,1.71806,0.5,0.38867,"[0.61818, 0.2, 0.34783]",46,COMPLETED,11.581
30,20260111_191136,gaitgl_GREW_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.10444,1.97272,0.5,0.4579,"[0.53659, 0.30769, 0.52941]",61,0.39553,1.27181,0.56818,0.50989,"[0.61538, 0.28571, 0.62857]",39,COMPLETED,9.509
31,20260111_191136,gaitgl_LOW30.csv,30%,Preset_15,LSTM,42,128,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.10544,2.0661,0.43182,0.37054,"[0.4878, 0.16667, 0.45714]",51,0.27896,1.56682,0.5,0.42398,"[0.57895, 0.16667, 0.52632]",37,COMPLETED,7.619
32,20260111_191136,gaitgl_OUMVLP_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.11357,2.89317,0.36364,0.32098,"[0.42105, 0.11765, 0.42424]",273,0.30564,2.59696,0.40909,0.35767,"[0.41026, 0.13333, 0.52941]",231,COMPLETED,43.318
33,20260111_191136,gaitpart_GREW_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.10241,2.62387,0.40909,0.39073,"[0.48649, 0.28571, 0.4]",274,0.15392,2.23846,0.5,0.4547,"[0.51429, 0.28571, 0.5641]",245,COMPLETED,33.289
34,20260111_191136,gaitpart_OUMVLP_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,1.1047,1.0926,0.47727,0.21538,"[0.64615, 0.0, 0.0]",198,1.1047,1.0926,0.47727,0.21538,"[0.64615, 0.0, 0.0]",198,STOPPED,22.85
35,20260111_191136,gaitset_GREW_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.10433,3.02741,0.31818,0.28484,"[0.36842, 0.11111, 0.375]",141,0.11742,2.05195,0.47727,0.39955,"[0.56522, 0.18182, 0.45161]",128,COMPLETED,20.66
36,20260111_191136,gaitset_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.10916,2.07666,0.43182,0.31759,"[0.57778, 0.0, 0.375]",77,0.13008,1.78213,0.52273,0.44162,"[0.5641, 0.18182, 0.57895]",67,COMPLETED,11.256
37,20260111_191136,gaitset_OUMVLP_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,1.10492,1.09124,0.36364,0.17778,"[0.0, 0.0, 0.53333]",109,1.10492,1.09124,0.36364,0.17778,"[0.0, 0.0, 0.53333]",109,STOPPED,15.881
38,20260111_191136,gln_phase1_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.10444,2.21902,0.43182,0.36586,"[0.6087, 0.26667, 0.22222]",106,0.23177,1.84428,0.47727,0.43828,"[0.55, 0.30769, 0.45714]",66,COMPLETED,17.976
39,20260111_191136,gln_phase2_LOW30.csv,30%,Preset_15,LSTM,42,256,3,"[128, 128, 128]",False,L2,0.1,[1],"[1, 2]",last,64,tanh,False,False,64,AdamW,,0.001,0.0005,0.02,1.0,0.10377,2.07806,0.56818,0.4742,"[0.65116, 0.2, 0.57143]",118,0.34626,1.70722,0.54545,0.51814,"[0.60606, 0.26087, 0.6875]",64,COMPLETED,19.506

40,20260111_191136,baseline_CASIAB_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.11062,2.23499,0.45455,0.43954,"[0.48649, 0.375, 0.45714]",71,0.16063,2.21476,0.56818,0.53801,"[0.63636, 0.46154, 0.51613]",62,COMPLETED,4.088
41,20260111_191136,baseline_OUMVLP_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.1067,1.69175,0.45455,0.39123,"[0.5, 0.2, 0.47368]",142,0.17629,1.65694,0.56818,0.56864,"[0.57895, 0.57143, 0.55556]",127,COMPLETED,8.338
42,20260111_191136,gaitgl_GREW_BNNeck_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.11319,2.48855,0.38636,0.28132,"[0.51064, 0.0, 0.33333]",67,0.26276,2.37028,0.43182,0.39811,"[0.51163, 0.30769, 0.375]",46,COMPLETED,4.732
43,20260111_191136,gaitgl_GREW_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.11103,2.00337,0.40909,0.34698,"[0.5, 0.15385, 0.3871]",34,0.11966,2.01554,0.47727,0.40337,"[0.57143, 0.15385, 0.48485]",30,COMPLETED,2.408
44,20260111_191136,gaitgl_LOW30.csv,30%,Preset_27,LSTM,42,128,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.10968,1.74745,0.54545,0.48889,"[0.66667, 0.4, 0.4]",40,0.18476,1.76319,0.56818,0.5139,"[0.69388, 0.5, 0.34783]",30,COMPLETED,2.605
45,20260111_191136,gaitgl_OUMVLP_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.11413,2.35079,0.40909,0.3,"[0.5, 0.0, 0.4]",184,0.6138,1.61267,0.43182,0.41089,"[0.51429, 0.16667, 0.55172]",65,COMPLETED,12.978
46,20260111_191136,gaitpart_GREW_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.11718,2.62394,0.45455,0.43544,"[0.54545, 0.26087, 0.5]",163,0.32339,2.31835,0.52273,0.48969,"[0.6, 0.35294, 0.51613]",113,COMPLETED,9.198
47,20260111_191136,gaitpart_OUMVLP_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.11806,1.7794,0.56818,0.47374,"[0.65116, 0.18182, 0.58824]",353,0.11806,1.7794,0.56818,0.47374,"[0.65116, 0.18182, 0.58824]",353,COMPLETED,19.782
48,20260111_191136,gaitset_GREW_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.11057,2.13519,0.38636,0.32653,"[0.46809, 0.16667, 0.34483]",104,0.72216,1.37159,0.45455,0.38773,"[0.43243, 0.16667, 0.5641]",48,COMPLETED,7.256
49,20260111_191136,gaitset_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.11131,1.89698,0.52273,0.42924,"[0.6383, 0.16667, 0.48276]",58,0.11131,1.89698,0.52273,0.42924,"[0.6383, 0.16667, 0.48276]",58,COMPLETED,4.056
50,20260111_191136,gaitset_OUMVLP_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.1105,2.08589,0.52273,0.46977,"[0.59091, 0.26667, 0.55172]",678,0.19598,1.63064,0.59091,0.49684,"[0.63636, 0.16667, 0.6875]",653,COMPLETED,47.697
51,20260111_191136,gln_phase1_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.11091,1.82122,0.40909,0.35264,"[0.51282, 0.13333, 0.41176]",70,0.13855,1.74586,0.54545,0.45308,"[0.65217, 0.22222, 0.48485]",62,COMPLETED,5.377
52,20260111_191136,gln_phase2_LOW30.csv,30%,Preset_27,LSTM,42,256,1,[64],False,L2,0.0,[],[],last,,nan,False,True,64,Adam,,0.01,1e-07,0.02,1.0,0.10646,2.04402,0.40909,0.31602,"[0.52381, 0.0, 0.42424]",81,0.2621,1.83505,0.52273,0.43871,"[0.66667, 0.13333, 0.51613]",54,COMPLETED,6.332

53,20260111_191136,baseline_CASIAB_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.11503,1.87686,0.43182,0.41587,"[0.45714, 0.33333, 0.45714]",52,0.14403,1.74888,0.52273,0.4855,"[0.60465, 0.33333, 0.51852]",38,COMPLETED,12.496
54,20260111_191136,baseline_OUMVLP_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.10824,1.34466,0.54545,0.482,"[0.6383, 0.30769, 0.5]",61,0.69727,1.12221,0.59091,0.55003,"[0.625, 0.44444, 0.58065]",33,COMPLETED,14.577
55,20260111_191136,gaitgl_GREW_BNNeck_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.11258,1.8901,0.31818,0.22725,"[0.26316, 0.0, 0.4186]",44,0.11843,1.74093,0.5,0.39927,"[0.62745, 0.2, 0.37037]",40,COMPLETED,12.455
56,20260111_191136,gaitgl_GREW_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.10426,1.48057,0.43182,0.29897,"[0.57692, 0.0, 0.32]",23,0.10569,1.40581,0.52273,0.44056,"[0.58333, 0.22222, 0.51613]",20,COMPLETED,6.614
57,20260111_191136,gaitgl_LOW30.csv,30%,Preset_29,LSTM,42,128,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.10713,1.32391,0.45455,0.38702,"[0.52381, 0.16667, 0.47059]",23,0.10923,1.35147,0.52273,0.47341,"[0.55556, 0.28571, 0.57895]",21,COMPLETED,6.312
58,20260111_191136,gaitgl_OUMVLP_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.11531,1.9675,0.45455,0.30511,"[0.62963, 0.0, 0.28571]",70,0.22566,1.8047,0.5,0.42418,"[0.61538, 0.14286, 0.51429]",54,COMPLETED,19.73
59,20260111_191136,gaitpart_GREW_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.10606,1.63132,0.45455,0.40689,"[0.58537, 0.23529, 0.4]",73,0.1225,1.76878,0.47727,0.43926,"[0.63415, 0.36364, 0.32]",67,COMPLETED,15.716
60,20260111_191136,gaitpart_OUMVLP_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.10648,1.73818,0.47727,0.3816,"[0.61538, 0.0, 0.52941]",105,0.11328,1.45757,0.63636,0.51897,"[0.73469, 0.22222, 0.6]",98,COMPLETED,22.359
61,20260111_191136,gaitset_GREW_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.11136,1.93012,0.40909,0.31946,"[0.4878, 0.0, 0.47059]",68,0.10896,1.84979,0.43182,0.37522,"[0.47619, 0.13333, 0.51613]",64,COMPLETED,18.468
62,20260111_191136,gaitset_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.11519,1.80621,0.47727,0.30576,"[0.63158, 0.0, 0.28571]",43,0.11939,1.65641,0.52273,0.46838,"[0.68182, 0.35294, 0.37037]",41,COMPLETED,12.012
63,20260111_191136,gaitset_OUMVLP_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.10323,1.54583,0.43182,0.30275,"[0.59574, 0.0, 0.3125]",125,0.5463,1.55551,0.54545,0.4627,"[0.52941, 0.25, 0.6087]",69,COMPLETED,34.967
64,20260111_191136,gln_phase1_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.10603,1.53534,0.43182,0.32544,"[0.52632, 0.0, 0.45]",40,0.10781,1.43965,0.5,0.43435,"[0.625, 0.30769, 0.37037]",37,COMPLETED,13.298
65,20260111_191136,gln_phase2_LOW30.csv,30%,Preset_29,LSTM,42,256,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,False,32,Adam,,0.0002,1e-05,0.02,1.0,0.10677,1.48349,0.47727,0.40389,"[0.56522, 0.22222, 0.42424]",46,0.12357,1.67409,0.52273,0.49216,"[0.58537, 0.375, 0.51613]",38,COMPLETED,14.431
