number,value,state,datetime_start,datetime_complete,duration,activation,batch_size,bidirectional,dropout,fc_hidden,lr,momentum_sgd,norm,norm_post_lstm,num_layers,optimizer,pooling,weight_decay,layer_sizes,dropout_layers,norm_layers,native_mode
35,0.1761006289308176,PRUNED,2025-11-22 13:55:17.544670,2025-11-22 13:55:48.549493,0 days 00:00:31.004823,elu,32,False,0.0,1024.0,0.01,,L2,False,1,AdamW,last,2e-06,[896],[],[],True
36,0.21758419036095988,COMPLETE,2025-11-22 13:55:48.550497,2025-11-22 14:01:00.472590,0 days 00:05:11.922093,tanh,48,True,0.1,128.0,0.002,,L2,False,3,AdamW,last,1e-05,"[1024, 896, 768]",[3],"[2, 3]",False
37,0.21758419036095988,COMPLETE,2025-11-22 14:01:00.472590,2025-11-22 14:02:40.020340,0 days 00:01:39.547750,,32,False,0.2,,1e-05,,minmax,False,2,RMSprop,mean,0.0,"[512, 640]","[2, 3]","[2, 3]",False
38,0.08888888888888889,PRUNED,2025-11-22 14:02:40.020340,2025-11-22 14:03:14.161383,0 days 00:00:34.141043,silu,16,True,0.0,1024.0,0.001,0.0,L2,False,1,SGD,attention,5e-07,[640],[],[],True
39,0.21839080459770113,PRUNED,2025-11-22 14:03:14.161383,2025-11-22 14:04:05.233101,0 days 00:00:51.071718,tanh,32,False,0.0,256.0,5e-05,,minmax,False,3,AdamW,last,2e-06,"[448, 448, 448]",[],[],True
40,0.21758419036095988,COMPLETE,2025-11-22 14:04:05.235103,2025-11-22 14:04:59.354781,0 days 00:00:54.119678,tanh,96,True,0.0,1024.0,0.0001,0.30000000000000004,L2,True,1,SGD,max,5e-07,[768],[],[],True
41,0.44755616242605145,COMPLETE,2025-11-22 14:04:59.358787,2025-11-22 14:06:32.150625,0 days 00:01:32.791838,tanh,32,False,0.0,768.0,5e-05,,L2,True,1,AdamW,last,5e-07,[512],[],[],True
42,0.43366224995319974,COMPLETE,2025-11-22 14:06:32.153626,2025-11-22 14:07:53.070355,0 days 00:01:20.916729,tanh,32,False,0.0,768.0,5e-05,,L2,True,1,AdamW,last,5e-07,[384],[],[],True
43,0.4399570918361671,COMPLETE,2025-11-22 14:07:53.072358,2025-11-22 14:09:20.434945,0 days 00:01:27.362587,gelu,32,False,0.0,768.0,5e-05,,L2,True,1,AdamW,last,5e-07,[512],[],[],True
44,0.4099540307960277,COMPLETE,2025-11-22 14:09:20.436947,2025-11-22 14:10:23.911081,0 days 00:01:03.474134,tanh,64,False,0.0,1024.0,5e-05,,L2,True,1,AdamW,last,0.0,[192],[],[],True
45,0.3533658269524066,COMPLETE,2025-11-22 14:10:23.911081,2025-11-22 14:12:55.229788,0 days 00:02:31.318707,,48,False,0.5,,2e-05,,L2,True,2,AdamW,attention,5e-07,"[768, 768]",[],[],True
46,0.17777777777777778,PRUNED,2025-11-22 14:12:55.231791,2025-11-22 14:13:36.210950,0 days 00:00:40.979159,relu,128,False,0.4,512.0,0.001,,L2,True,4,Adam,last,2e-07,"[512, 512, 512, 512]",[],[],True
47,0.21758419036095988,COMPLETE,2025-11-22 14:13:36.211951,2025-11-22 14:14:31.789795,0 days 00:00:55.577844,tanh,32,False,0.0,1024.0,5e-05,0.4,minmax,False,1,SGD,last,2e-06,[256],[],[],True
48,0.2409529988556265,COMPLETE,2025-11-22 14:14:31.801810,2025-11-22 14:17:55.082009,0 days 00:03:23.280199,tanh,16,False,0.1,128.0,0.0001,,L2,False,2,AdamW,mean,1e-06,"[64, 64]",[],[],True
49,0.1761006289308176,PRUNED,2025-11-22 14:17:55.084013,2025-11-22 14:18:07.568747,0 days 00:00:12.484734,leakyrelu,32,False,0.0,256.0,0.01,,minmax,False,1,AdamW,last,1e-07,[448],[],[],True
