number,value,state,datetime_start,datetime_complete,duration,activation,batch_size,bidirectional,dropout,fc_hidden,lr,momentum_sgd,norm,norm_post_lstm,num_layers,optimizer,pooling,weight_decay,layer_sizes,dropout_layers,norm_layers,native_mode
24,0.36881038647342995,PRUNED,2025-11-22 02:54:02.298719,2025-11-22 02:54:17.080811,0 days 00:00:14.782092,gelu,64,False,0.4,128.0,0.001,,L2,False,3,Adam,attention,1e-07,"[128, 192, 256]","[1, 3]","[1, 3]",False
25,0.4235916588857765,PRUNED,2025-11-22 02:54:17.081927,2025-11-22 02:54:35.864346,0 days 00:00:18.782419,tanh,96,False,0.2,1024.0,0.001,,L2,False,2,AdamW,last,0.0,"[384, 384]",[],[],True
26,0.41137123745819393,PRUNED,2025-11-22 02:54:35.865347,2025-11-22 02:55:50.247930,0 days 00:01:14.382583,elu,48,True,0.0,512.0,5e-05,,L2,False,4,AdamW,mean,5e-07,"[256, 384, 448, 512]",[],[3],False
27,0.4795786237572721,COMPLETE,2025-11-22 02:55:50.249957,2025-11-22 02:56:18.823877,0 days 00:00:28.573920,silu,128,False,0.0,768.0,0.001,,L2,False,1,Adam,max,2e-07,[64],[],[],True
28,0.21839080459770113,PRUNED,2025-11-22 02:56:18.824919,2025-11-22 02:56:24.026997,0 days 00:00:05.202078,silu,128,False,0.0,768.0,0.002,,L2,True,1,Adam,max,2e-07,[64],[],[],True
29,0.17777777777777778,PRUNED,2025-11-22 02:56:24.028001,2025-11-22 02:56:46.256309,0 days 00:00:22.228308,silu,128,False,0.0,768.0,0.001,,minmax,True,1,Adam,max,1e-05,[1024],[],[],True
30,0.1761006289308176,PRUNED,2025-11-22 02:56:46.258309,2025-11-22 02:56:51.274276,0 days 00:00:05.015967,silu,128,False,0.0,768.0,0.0001,,L2,False,1,Adam,max,2e-07,[192],[],[],True
31,0.3914862914862915,PRUNED,2025-11-22 02:56:51.275283,2025-11-22 02:58:03.034324,0 days 00:01:11.759041,,16,False,0.2,,0.001,,L2,False,2,Adam,attention,2e-07,"[128, 192]","[1, 2, 3]","[1, 2, 3]",False
32,0.3996710526315789,PRUNED,2025-11-22 02:58:03.035326,2025-11-22 02:58:14.681619,0 days 00:00:11.646293,relu,32,False,0.0,128.0,0.001,,L2,False,1,AdamW,max,0.0,[64],[],[],True
33,0.4007839576297069,COMPLETE,2025-11-22 02:58:14.682619,2025-11-22 02:59:07.256215,0 days 00:00:52.573596,leakyrelu,128,False,0.1,256.0,2e-05,,L2,False,2,RMSprop,last,1e-05,"[256, 384]","[1, 2, 3]","[1, 2, 3]",False
34,0.21839080459770113,PRUNED,2025-11-22 02:59:07.259227,2025-11-22 02:59:11.430641,0 days 00:00:04.171414,silu,64,False,0.0,1024.0,0.001,,minmax,False,1,AdamW,attention,1e-06,[128],[],[],True
35,0.39294017029550593,COMPLETE,2025-11-22 02:59:11.431649,2025-11-22 03:01:41.334870,0 days 00:02:29.903221,tanh,48,False,0.30000000000000004,768.0,5e-05,,L2,False,3,Adam,last,2e-06,"[448, 512, 640]","[1, 3]",[3],False
36,0.0898876404494382,PRUNED,2025-11-22 03:01:41.337396,2025-11-22 03:03:54.157097,0 days 00:02:12.819701,,32,True,0.2,,0.01,,L2,True,4,AdamW,attention,2e-07,"[192, 256, 384, 448]",[3],[1],False
37,0.17464142283419393,PRUNED,2025-11-22 03:03:54.158108,2025-11-22 03:05:15.432112,0 days 00:01:21.274004,elu,16,False,0.0,1024.0,1e-05,0.0,minmax,True,3,SGD,max,1e-07,"[384, 256, 192]","[1, 2, 3]","[1, 2, 3]",False
38,0.38470965414374203,COMPLETE,2025-11-22 03:05:15.434636,2025-11-22 03:07:08.130259,0 days 00:01:52.695623,gelu,32,True,0.0,256.0,0.001,,L2,False,1,RMSprop,mean,0.0,[640],[],[],True
39,0.21839080459770113,PRUNED,2025-11-22 03:07:08.132292,2025-11-22 03:07:15.580624,0 days 00:00:07.448332,silu,48,False,0.30000000000000004,768.0,5e-05,,minmax,False,2,Adam,attention,2e-06,"[128, 192]","[1, 2, 3]","[1, 2, 3]",False
40,0.21839080459770113,PRUNED,2025-11-22 03:07:15.581636,2025-11-22 03:07:19.606596,0 days 00:00:04.024960,tanh,64,False,0.0,128.0,0.0002,0.30000000000000004,L2,True,1,SGD,last,5e-07,[512],[],[],True
41,0.17777777777777778,PRUNED,2025-11-22 03:07:19.607596,2025-11-22 03:09:42.548721,0 days 00:02:22.941125,tanh,32,False,0.1,256.0,5e-05,,L2,True,4,AdamW,attention,5e-07,"[192, 256, 384, 448]","[1, 2, 3]","[1, 2]",False
42,0.44913985164332126,COMPLETE,2025-11-22 03:09:42.550744,2025-11-22 03:13:04.377072,0 days 00:03:21.826328,tanh,32,False,0.0,256.0,5e-05,,L2,True,4,AdamW,attention,5e-07,"[64, 128, 192, 256]","[1, 2, 3]","[1, 2]",False
43,0.3611111111111111,PRUNED,2025-11-22 03:13:04.379470,2025-11-22 03:13:36.633577,0 days 00:00:32.254107,tanh,32,False,0.2,256.0,5e-05,,L2,True,4,AdamW,attention,5e-07,"[64, 128, 192, 256]","[1, 2, 3]","[1, 2]",False
44,0.4410977033197113,COMPLETE,2025-11-22 03:13:36.634628,2025-11-22 03:16:57.824852,0 days 00:03:21.190224,gelu,32,False,0.1,256.0,2e-05,,L2,True,4,AdamW,attention,5e-07,"[192, 256, 384, 448]","[1, 2, 3]","[1, 2]",False
45,0.2432783608195902,PRUNED,2025-11-22 03:16:57.827888,2025-11-22 03:17:04.247935,0 days 00:00:06.420047,tanh,96,False,0.30000000000000004,256.0,5e-05,,L2,True,3,AdamW,max,5e-07,"[256, 384, 448]","[1, 2, 3]","[1, 2, 3]",False
46,0.08239700374531835,PRUNED,2025-11-22 03:17:04.248941,2025-11-22 03:17:25.756095,0 days 00:00:21.507154,relu,128,False,0.0,512.0,0.002,,L2,True,4,Adam,attention,2e-07,"[128, 192, 256, 384]",[],"[1, 3]",False
47,0.21758419036095988,COMPLETE,2025-11-22 03:17:25.757101,2025-11-22 03:24:19.298830,0 days 00:06:53.541729,leakyrelu,16,True,0.0,768.0,0.001,0.4,minmax,False,4,SGD,last,1e-06,"[640, 512, 448, 384]",[1],[3],False
48,0.2741862568137169,COMPLETE,2025-11-22 03:24:19.300871,2025-11-22 03:25:18.002157,0 days 00:00:58.701286,,64,False,0.1,,0.0001,,L2,False,3,AdamW,mean,0.0,"[256, 256, 256]",[],[],True
49,0.21839080459770113,PRUNED,2025-11-22 03:25:18.003662,2025-11-22 03:25:28.087014,0 days 00:00:10.083352,gelu,32,False,0.30000000000000004,768.0,0.01,,L2,True,2,Adam,attention,5e-07,"[64, 128]","[1, 2, 3]","[1, 2, 3]",False
