number,value,state,datetime_start,datetime_complete,duration,activation,batch_size,bidirectional,dropout,fc_hidden,lr,momentum_sgd,norm,norm_post_lstm,num_layers,optimizer,pooling,weight_decay,layer_sizes,dropout_layers,norm_layers,native_mode
24,0.38288514936142853,COMPLETE,2025-11-22 01:56:24.961977,2025-11-22 01:58:57.666327,0 days 00:02:32.704350,elu,48,False,0.1,1024.0,0.0001,,L2,False,4,Adam,max,2e-06,"[192, 256, 384, 448]","[1, 3]",[],False
25,0.1806853582554517,PRUNED,2025-11-22 01:58:57.666327,2025-11-22 01:59:18.563503,0 days 00:00:20.897176,tanh,64,False,0.2,256.0,5e-05,,L2,False,3,Adam,attention,1e-07,"[256, 256, 256]",[],[],True
26,0.21637426900584797,PRUNED,2025-11-22 01:59:18.564680,2025-11-22 02:00:33.701145,0 days 00:01:15.136465,gelu,96,True,0.4,128.0,0.0001,,L2,False,4,Adam,last,1e-06,"[128, 192, 256, 384]",[1],"[1, 3]",False
27,0.21839080459770113,PRUNED,2025-11-22 02:00:33.702147,2025-11-22 02:00:48.211955,0 days 00:00:14.509808,relu,128,False,0.0,512.0,0.0001,,L2,False,3,AdamW,mean,5e-07,"[128, 192, 256]",[3],[3],False
28,0.21839080459770113,PRUNED,2025-11-22 02:00:48.211955,2025-11-22 02:00:58.924823,0 days 00:00:10.712868,leakyrelu,48,False,0.1,1024.0,5e-05,,minmax,False,4,RMSprop,last,1e-05,"[448, 384, 256, 192]",[1],"[1, 3]",False
29,0.21839080459770113,PRUNED,2025-11-22 02:00:58.924823,2025-11-22 02:01:12.489546,0 days 00:00:13.564723,,16,False,0.2,,0.0001,,minmax,True,2,Adam,attention,2e-07,"[64, 64]",[],[],True
30,0.1761006289308176,PRUNED,2025-11-22 02:01:12.496083,2025-11-22 02:01:25.404835,0 days 00:00:12.908752,silu,64,False,0.30000000000000004,256.0,2e-05,,L2,False,3,AdamW,max,1e-05,"[768, 768, 768]",[],[],True
31,0.27235900122228046,PRUNED,2025-11-22 02:01:25.405838,2025-11-22 02:01:41.480495,0 days 00:00:16.074657,gelu,64,False,0.2,256.0,0.001,,L2,False,4,Adam,attention,0.0,"[64, 128, 192, 256]",[1],"[1, 3]",False
32,0.21839080459770113,PRUNED,2025-11-22 02:01:41.481499,2025-11-22 02:01:50.205814,0 days 00:00:08.724315,gelu,64,False,0.2,256.0,0.001,,L2,False,4,Adam,attention,0.0,"[128, 192, 256, 384]",[1],"[1, 3]",False
33,0.33544303797468356,PRUNED,2025-11-22 02:01:50.205814,2025-11-22 02:02:06.816527,0 days 00:00:16.610713,gelu,64,False,0.1,256.0,0.001,,L2,False,4,Adam,attention,0.0,"[192, 256, 384, 448]",[1],"[1, 3]",False
34,0.31051665355363234,PRUNED,2025-11-22 02:02:06.816527,2025-11-22 02:03:01.664050,0 days 00:00:54.847523,gelu,32,False,0.2,256.0,5e-05,,L2,True,4,Adam,attention,0.0,"[64, 128, 192, 256]","[1, 3]",[1],False
35,0.21839080459770113,PRUNED,2025-11-22 02:03:01.665199,2025-11-22 02:03:10.304202,0 days 00:00:08.639003,silu,64,False,0.30000000000000004,1024.0,0.01,,L2,True,4,AdamW,attention,2e-06,"[128, 192, 256, 384]",[1],"[1, 3]",False
36,0.21030303030303032,PRUNED,2025-11-22 02:03:10.304202,2025-11-22 02:03:38.204972,0 days 00:00:27.900770,,48,True,0.1,,1e-05,,L2,False,3,Adam,last,0.0,"[256, 192, 128]","[1, 3]","[1, 3]",False
37,0.21839080459770113,PRUNED,2025-11-22 02:03:38.205976,2025-11-22 02:04:05.103794,0 days 00:00:26.897818,tanh,32,False,0.0,768.0,0.002,0.1,minmax,True,4,SGD,attention,1e-07,"[64, 128, 192, 256]",[],[3],False
38,0.26037296037296037,PRUNED,2025-11-22 02:04:05.103794,2025-11-22 02:05:26.191548,0 days 00:01:21.087754,elu,16,True,0.1,256.0,5e-05,,L2,False,2,RMSprop,mean,2e-06,"[448, 448]",[],[],True
39,0.21839080459770113,PRUNED,2025-11-22 02:05:26.191548,2025-11-22 02:05:39.046085,0 days 00:00:12.854537,gelu,64,False,0.0,256.0,0.0002,,minmax,False,3,AdamW,attention,0.0,"[384, 448, 512]","[2, 3]","[1, 2, 3]",False
40,0.2144927536231884,PRUNED,2025-11-22 02:05:39.047201,2025-11-22 02:05:47.764049,0 days 00:00:08.716848,tanh,96,True,0.0,768.0,0.001,0.4,L2,True,1,SGD,last,5e-07,[896],[],[],True
41,0.35747427148375277,COMPLETE,2025-11-22 02:05:47.764049,2025-11-22 02:07:45.237271,0 days 00:01:57.473222,elu,48,False,0.1,1024.0,0.0001,,L2,False,4,Adam,max,2e-06,"[192, 256, 384, 448]","[1, 3]",[],False
42,0.37342287342287345,PRUNED,2025-11-22 02:07:45.239640,2025-11-22 02:08:31.256057,0 days 00:00:46.016417,elu,48,False,0.1,1024.0,0.0001,,L2,False,4,Adam,max,2e-06,"[192, 256, 384, 448]","[1, 3]",[],False
43,0.2142857142857143,PRUNED,2025-11-22 02:08:31.257061,2025-11-22 02:09:19.808168,0 days 00:00:48.551107,elu,48,False,0.0,1024.0,0.0001,,L2,False,4,Adam,max,2e-06,"[128, 192, 256, 384]","[1, 3]",[],False
44,0.21839080459770113,PRUNED,2025-11-22 02:09:19.809207,2025-11-22 02:09:38.747643,0 days 00:00:18.938436,elu,48,False,0.30000000000000004,1024.0,0.0001,,L2,False,4,Adam,max,2e-06,"[64, 128, 192, 256]","[1, 3]",[],False
45,0.2766122766122766,PRUNED,2025-11-22 02:09:38.748977,2025-11-22 02:10:00.153134,0 days 00:00:21.404157,relu,48,False,0.1,1024.0,0.0001,,L2,False,4,Adam,max,2e-07,"[192, 256, 384, 448]",[1],[3],False
46,0.1761006289308176,PRUNED,2025-11-22 02:10:00.154330,2025-11-22 02:10:08.140745,0 days 00:00:07.986415,,128,False,0.2,,0.01,,minmax,False,3,Adam,max,1e-07,"[256, 192, 128]","[1, 2, 3]","[2, 3]",False
47,0.08888888888888889,PRUNED,2025-11-22 02:10:08.140745,2025-11-22 02:10:34.505514,0 days 00:00:26.364769,elu,32,False,0.1,128.0,2e-05,0.30000000000000004,L2,False,4,SGD,mean,1e-06,"[128, 192, 256, 384]",[3],[],False
48,0.40549004012320344,COMPLETE,2025-11-22 02:10:34.505514,2025-11-22 02:13:13.071872,0 days 00:02:38.566358,leakyrelu,16,False,0.0,512.0,5e-05,,minmax,False,1,AdamW,max,2e-06,[192],[],[],True
49,0.4474207610980714,COMPLETE,2025-11-22 02:13:13.075121,2025-11-22 02:16:17.801472,0 days 00:03:04.726351,leakyrelu,16,False,0.0,512.0,5e-05,,minmax,False,1,AdamW,last,1e-05,[192],[],[],True
