number,value,state,datetime_start,datetime_complete,duration,activation,batch_size,bidirectional,dropout,fc_hidden,lr,momentum_sgd,norm,norm_post_lstm,num_layers,optimizer,pooling,weight_decay,layer_sizes,dropout_layers,norm_layers,native_mode
24,0.21758419036095988,COMPLETE,2025-11-22 08:22:56.978555,2025-11-22 08:24:53.763803,0 days 00:01:56.785248,tanh,48,False,0.4,1024.0,0.0002,,L2,False,4,RMSprop,max,2e-06,"[256, 256, 256, 256]",[],[],True
25,0.21637426900584797,PRUNED,2025-11-22 08:24:53.767813,2025-11-22 08:28:35.764711,0 days 00:03:41.996898,tanh,48,False,0.4,128.0,0.0002,,L2,False,4,AdamW,last,2e-06,"[1024, 896, 768, 640]","[1, 3]",[1],False
26,0.21839080459770113,PRUNED,2025-11-22 08:28:35.766711,2025-11-22 08:29:17.589059,0 days 00:00:41.822348,elu,64,True,0.30000000000000004,1024.0,1e-05,,L2,False,3,AdamW,last,2e-06,"[64, 64, 64]",[],[],True
27,0.1761006289308176,PRUNED,2025-11-22 08:29:17.590059,2025-11-22 08:29:34.736150,0 days 00:00:17.146091,tanh,96,False,0.5,512.0,0.0002,,L2,False,4,RMSprop,last,2e-07,"[448, 448, 448, 448]",[],[],True
28,0.4441724666720435,COMPLETE,2025-11-22 08:29:34.737161,2025-11-22 08:33:18.804813,0 days 00:03:44.067652,gelu,128,True,0.4,256.0,0.0002,,L2,False,4,Adam,last,5e-07,"[256, 384, 448, 512]","[1, 2, 3]","[1, 2]",False
29,0.41309904547345544,COMPLETE,2025-11-22 08:33:18.807822,2025-11-22 08:34:46.752460,0 days 00:01:27.944638,gelu,128,False,0.5,256.0,0.0002,,L2,False,3,Adam,max,5e-07,"[256, 384, 448]","[1, 3]","[1, 3]",False
30,0.26333333333333336,PRUNED,2025-11-22 08:34:46.756462,2025-11-22 08:35:04.331306,0 days 00:00:17.574844,gelu,128,False,0.4,256.0,0.0002,,L2,False,4,Adam,attention,1e-05,"[192, 256, 384, 448]","[1, 3]",[1],False
31,0.41077026562293967,COMPLETE,2025-11-22 08:35:04.332311,2025-11-22 08:39:39.224002,0 days 00:04:34.891691,gelu,128,True,0.30000000000000004,256.0,0.0002,,L2,False,4,Adam,last,5e-07,"[448, 512, 640, 768]","[1, 2, 3]","[1, 2]",False
32,0.4041057877579484,COMPLETE,2025-11-22 08:39:39.227002,2025-11-22 08:54:29.605796,0 days 00:14:50.378794,silu,16,True,0.4,1024.0,2e-05,,L2,False,4,Adam,last,5e-07,"[384, 448, 512, 640]","[1, 2, 3]","[1, 2]",False
33,0.21839080459770113,PRUNED,2025-11-22 08:54:29.609072,2025-11-22 08:55:15.947391,0 days 00:00:46.338319,relu,128,True,0.30000000000000004,256.0,0.0002,,L2,False,4,AdamW,last,1e-06,"[192, 256, 384, 448]","[1, 2, 3]","[1, 2]",False
34,0.3735808043497009,COMPLETE,2025-11-22 08:55:15.948399,2025-11-22 08:59:11.896585,0 days 00:03:55.948186,leakyrelu,48,True,0.5,1024.0,0.0002,,L2,False,4,AdamW,last,1e-07,"[192, 192, 192, 192]",[],[],True
35,0.1806853582554517,PRUNED,2025-11-22 08:59:11.899657,2025-11-22 09:01:17.959531,0 days 00:02:06.059874,silu,32,True,0.4,128.0,0.002,,L2,False,3,RMSprop,last,2e-06,"[768, 640, 512]","[1, 2, 3]","[1, 2, 3]",False
36,0.21758419036095988,COMPLETE,2025-11-22 09:01:17.961035,2025-11-22 09:03:21.229089,0 days 00:02:03.268054,tanh,48,False,0.30000000000000004,1024.0,0.01,,L2,True,4,AdamW,last,5e-07,"[448, 448, 448, 448]",[],[],True
37,0.4154920258538093,COMPLETE,2025-11-22 09:03:21.232739,2025-11-22 09:09:15.093660,0 days 00:05:53.860921,,48,True,0.2,,5e-05,,L2,False,4,Adam,last,1e-05,"[384, 448, 512, 640]","[2, 3]",[2],False
38,0.0898876404494382,PRUNED,2025-11-22 09:09:15.096714,2025-11-22 09:11:46.429187,0 days 00:02:31.332473,gelu,32,True,0.4,768.0,1e-05,0.0,L2,True,3,SGD,last,0.0,"[512, 448, 384]","[1, 3]","[1, 3]",False
39,0.21758419036095988,COMPLETE,2025-11-22 09:11:46.430692,2025-11-22 09:16:27.582659,0 days 00:04:41.151967,tanh,16,False,0.30000000000000004,256.0,0.001,,L2,False,4,AdamW,attention,2e-06,"[256, 256, 256, 256]",[],[],True
40,0.39617407315291053,COMPLETE,2025-11-22 09:16:27.585703,2025-11-22 09:18:51.141222,0 days 00:02:23.555519,elu,128,True,0.5,128.0,0.0001,,L2,False,3,RMSprop,last,2e-06,"[256, 384, 448]","[1, 2, 3]","[1, 2, 3]",False
41,0.4050807750302835,COMPLETE,2025-11-22 09:18:51.144297,2025-11-22 09:24:45.935822,0 days 00:05:54.791525,,48,True,0.2,,5e-05,,L2,False,4,Adam,last,1e-05,"[384, 448, 512, 640]","[2, 3]",[2],False
42,0.4099664391008653,COMPLETE,2025-11-22 09:24:45.938822,2025-11-22 09:30:41.061137,0 days 00:05:55.122315,,48,True,0.2,,5e-05,,L2,False,4,Adam,last,1e-05,"[192, 256, 384, 448]","[2, 3]",[2],False
43,0.3057644110275689,PRUNED,2025-11-22 09:30:41.064191,2025-11-22 09:32:24.458693,0 days 00:01:43.394502,,48,True,0.1,,5e-05,,L2,False,4,Adam,last,1e-05,"[128, 192, 256, 384]","[2, 3]",[2],False
44,0.4235434478662885,COMPLETE,2025-11-22 09:32:24.460198,2025-11-22 09:38:35.402066,0 days 00:06:10.941868,,48,True,0.2,,5e-05,,L2,False,4,Adam,last,1e-05,"[384, 448, 512, 640]","[2, 3]",[2],False
45,0.1761006289308176,PRUNED,2025-11-22 09:38:35.405067,2025-11-22 09:39:22.351788,0 days 00:00:46.946721,tanh,48,True,0.2,768.0,5e-05,0.30000000000000004,L2,False,4,SGD,attention,0.0,"[128, 192, 256, 384]","[2, 3]",[2],False
46,0.21839080459770113,PRUNED,2025-11-22 09:39:22.352789,2025-11-22 09:39:48.867834,0 days 00:00:26.515045,,64,False,0.30000000000000004,,0.0002,,minmax,True,4,Adam,mean,2e-07,"[512, 448, 384, 256]","[2, 3]","[2, 3]",False
47,0.08888888888888889,PRUNED,2025-11-22 09:39:48.868857,2025-11-22 09:40:18.087253,0 days 00:00:29.218396,gelu,96,True,0.1,1024.0,2e-05,,L2,False,3,AdamW,max,5e-07,"[512, 512, 512]",[],[],True
48,0.1761006289308176,PRUNED,2025-11-22 09:40:18.088263,2025-11-22 09:41:20.886573,0 days 00:01:02.798310,relu,48,True,0.4,256.0,0.001,,L2,False,4,RMSprop,last,2e-06,"[64, 128, 192, 256]",[1],[],False
49,0.08239700374531835,PRUNED,2025-11-22 09:41:20.887577,2025-11-22 09:43:06.312085,0 days 00:01:45.424508,leakyrelu,32,False,0.0,512.0,5e-05,0.4,L2,True,4,SGD,last,1e-06,"[896, 768, 640, 512]","[2, 3]","[1, 2]",False
