number,value,state,datetime_start,datetime_complete,duration,activation,batch_size,bidirectional,dropout,fc_hidden,lr,momentum_sgd,norm,norm_post_lstm,num_layers,optimizer,pooling,weight_decay,layer_sizes,dropout_layers,norm_layers,native_mode
25,0.08239700374531835,PRUNED,2025-11-22 03:47:28.973289,2025-11-22 03:47:53.784013,0 days 00:00:24.810724,tanh,64,False,0.4,128.0,0.001,0.30000000000000004,minmax,False,2,SGD,mean,2e-06,"[128, 192]","[1, 2, 3]","[1, 2, 3]",False
26,0.21758419036095988,COMPLETE,2025-11-22 03:47:53.785028,2025-11-22 03:48:28.690911,0 days 00:00:34.905883,gelu,128,True,0.0,512.0,5e-05,,L2,False,1,RMSprop,attention,1e-05,[192],[],[],True
27,0.21839080459770113,PRUNED,2025-11-22 03:48:28.693424,2025-11-22 03:48:55.942291,0 days 00:00:27.248867,elu,48,False,0.0,1024.0,0.001,,minmax,False,1,Adam,max,1e-07,[768],[],[],True
28,0.1761006289308176,PRUNED,2025-11-22 03:48:55.943293,2025-11-22 03:50:13.041598,0 days 00:01:17.098305,,16,False,0.2,,0.0002,0.7000000000000001,minmax,True,2,SGD,attention,5e-07,"[1024, 896]","[1, 2, 3]","[1, 2, 3]",False
29,0.21637426900584797,PRUNED,2025-11-22 03:50:13.043103,2025-11-22 03:52:39.091991,0 days 00:02:26.048888,relu,32,False,0.4,768.0,2e-05,,minmax,True,4,AdamW,last,2e-07,"[192, 256, 384, 448]",[3],[],False
30,0.1761006289308176,PRUNED,2025-11-22 03:52:39.093494,2025-11-22 03:52:55.750048,0 days 00:00:16.656554,silu,96,False,0.1,1024.0,0.01,,minmax,False,3,AdamW,mean,1e-06,"[384, 448, 512]","[1, 2, 3]","[1, 2, 3]",False
31,0.21758419036095988,COMPLETE,2025-11-22 03:52:55.751048,2025-11-22 03:53:37.646975,0 days 00:00:41.895927,tanh,48,False,0.0,128.0,5e-05,,minmax,False,1,Adam,last,1e-07,[64],[],[],True
32,0.1761006289308176,PRUNED,2025-11-22 03:53:37.649000,2025-11-22 03:53:47.283158,0 days 00:00:09.634158,tanh,48,False,0.0,128.0,5e-05,,minmax,False,1,Adam,last,1e-07,[128],[],[],True
33,0.08888888888888889,PRUNED,2025-11-22 03:53:47.284201,2025-11-22 03:53:56.841924,0 days 00:00:09.557723,tanh,48,False,0.0,128.0,5e-05,,minmax,False,1,Adam,last,1e-07,[64],[],[],True
34,0.08239700374531835,PRUNED,2025-11-22 03:53:56.843426,2025-11-22 03:54:23.603345,0 days 00:00:26.759919,tanh,48,True,0.0,128.0,5e-05,,L2,False,1,Adam,last,2e-06,[192],[],[],True
35,0.3541992696922274,PRUNED,2025-11-22 03:54:23.603850,2025-11-22 03:55:02.914854,0 days 00:00:39.311004,,32,False,0.0,,5e-05,,minmax,True,1,RMSprop,last,0.0,[384],[],[],True
36,0.23641823641823642,PRUNED,2025-11-22 03:55:02.915856,2025-11-22 03:55:38.596162,0 days 00:00:35.680306,leakyrelu,48,True,0.4,768.0,0.002,0.30000000000000004,L2,True,2,SGD,last,2e-06,"[768, 640]","[1, 2, 3]","[1, 2, 3]",False
